M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
1.118926800292973089e+00 2.674582539062502762e-01 2.293734667968771665e-02 1.900866684570322152e+00 1.125604585449207384e+00 1.579380629882824461e-01 5.660865129526033712e+00 4.294925025342172908e+00 1.780069220707323874e+00 1.256423348698422648e+00 2.294985553629887431e-01 1.524841657346663604e-01 2.576084249901328116e-02
1.019573015625003798e+00 2.768537563476576313e-01 2.122087353515633712e-02 1.906941999023448187e+00 1.080124894531224067e+00 2.308256152343727552e-01 7.510427092417531370e+00 4.325996617140417833e+00 1.339320081433301279e+00 1.151650438009715671e+00 2.394802483556760786e-01 7.507218192004488921e-02 9.048852245244962816e-03
1.017194195800779966e+00 2.799567470703152594e-01 2.235483789062516977e-02 1.892769012207037305e+00 1.003555209472631660e+00 2.412411225585923413e-01 7.440042016811801773e+00 4.334156817631132697e+00 1.290584321531983436e+00 1.139327335720871526e+00 2.428515984775550529e-01 9.052462726735377441e-02 9.145321314541871374e-03
1.053110716796870516e+00 2.769493193359381378e-01 2.320458203125025029e-02 1.887336678222669262e+00 1.125521033203099153e+00 1.880137827148427310e-01 7.043172500377058221e+00 4.309977191888301640e+00 1.447201324332401118e+00 1.192485448350489641e+00 2.398768161357739959e-01 9.650615826198410963e-02 1.742028111455056621e-02
1.106589037109364071e+00 2.707271054687496181e-01 2.323549365234405320e-02 1.994278654296897546e+00 1.226465961914045444e+00 1.494210161132824288e-01 5.695778927838119010e+00 4.313224173571376774e+00 1.642113629823470422e+00 1.217228604641833467e+00 2.366508850656644791e-01 1.780444807055781009e-01 3.282094786363390360e-02
1.123585697753911816e+00 2.660437934570322738e-01 2.505491845703148104e-02 1.845118683105478441e+00 1.078660946777329821e+00 1.398869174804696358e-01 5.926260575596211666e+00 4.285832322268437800e+00 1.660769479291218653e+00 1.265070574717549690e+00 2.306916261104560995e-01 1.170659104153807251e-01 2.320049056277394273e-02
1.090702879882816223e+00 2.755342163085907625e-01 2.296104296875018519e-02 1.942329300781284962e+00 1.072096728515627095e+00 1.210312807617189013e-01 5.852099374745316496e+00 4.302066560886196989e+00 1.639544051963340188e+00 1.223330935373298400e+00 2.393832692063009304e-01 7.544735749430833693e-02 1.384674377018413512e-02
1.060992444824223391e+00 2.753861625976578575e-01 2.388983886718773139e-02 1.861538661132827732e+00 1.089260798339816594e+00 2.067176206054683052e-01 6.808182789063357276e+00 4.312705684134964912e+00 1.430155555570114867e+00 1.192318882489854959e+00 2.392444396013091445e-01 8.695789592522502887e-02 1.280282355773834126e-02
1.122609315917970418e+00 2.628366669921869403e-01 2.370202001953162704e-02 1.922216090332062199e+00 1.192475526367185124e+00 1.076328989257821084e-01 5.852866531381187620e+00 4.295630774536760121e+00 1.677906517814554466e+00 1.249334501272216347e+00 2.280299972048009660e-01 9.909991668449488755e-02 1.751602628504992515e-02
1.061032609375004654e+00 2.761220917968759681e-01 2.175688720703152640e-02 1.950357022460950551e+00 1.198420601074200231e+00 2.322029843749999767e-01 6.437564307486081105e+00 4.326142739448450847e+00 1.591049484682928838e+00 1.185477080487076007e+00 2.367523786799050345e-01 1.404638405618050256e-01 1.867673791407345463e-02
1.124630062500005856e+00 2.716190102539064455e-01 2.604896630859414655e-02 1.839878003417976471e+00 1.051315711425768296e+00 1.306378408203137387e-01 5.561109785546830331e+00 4.293108140377396076e+00 1.642885312679551291e+00 1.255001635384984660e+00 2.366396123660702844e-01 1.452154136544008822e-01 2.510663094975893600e-02
1.040249802734373175e+00 2.751270258789093592e-01 2.338862646484398192e-02 1.980787198730472154e+00 9.834637011718579958e-01 2.580487578125012504e-01 7.106862691616411709e+00 4.343367144714237682e+00 1.352692084499293568e+00 1.142775190810616515e+00 2.397238054586801614e-01 1.147503863757625142e-01 1.145664770383881571e-02
1.101204606933601671e+00 2.587652343750043160e-01 2.288928271484377483e-02 1.855897326171916717e+00 1.022947336914047156e+00 1.745182470703148248e-01 6.242417569565345659e+00 4.307914331230533023e+00 1.534380495852267767e+00 1.220077621593331330e+00 2.243250724514664896e-01 4.938798333218815534e-02 2.465288635607519249e-03
1.076145973632820052e+00 2.687360043945331012e-01 2.289750537109387293e-02 1.844570102539076828e+00 1.140243909179662563e+00 1.827085141601565710e-01 6.661165035013177693e+00 4.302009572336260135e+00 1.517592384228444446e+00 1.217035681440496564e+00 2.319757995210359469e-01 9.398264842886304427e-02 1.412777508649003082e-02
1.081051323730476188e+00 2.707115185546854486e-01 2.228588720703122972e-02 1.901844974121113196e+00 8.559689516601488579e-01 1.496468452148451422e-01 5.283610500296243018e+00 4.342343045755713504e+00 1.477669343777884281e+00 1.165935858269289804e+00 2.370814318106727048e-01 1.492406193024472250e-01 5.378954910752993014e-03
1.085525447265619725e+00 2.681165424804684005e-01 2.341478857421915027e-02 1.876184317382834088e+00 1.296209825683572570e+00 1.359522680664080052e-01 6.919589908739864015e+00 4.286699855023451633e+00 1.567897379389025847e+00 1.241842733087797468e+00 2.312792318677391046e-01 8.190786439323680113e-02 2.026719561332249175e-02
1.081169805175787424e+00 2.714146313476579753e-01 2.336100830078129478e-02 1.887641029296897699e+00 9.318451376953063026e-01 2.104062207031282272e-01 5.919515369100253110e+00 4.329564620490181426e+00 1.539469232154141665e+00 1.187944969760099001e+00 2.344216078136518999e-01 1.341158245250788639e-01 1.076173616522532045e-02
1.036137520019532410e+00 2.765297353515652201e-01 2.246395996093769262e-02 1.934136134277348873e+00 1.016577523437478980e+00 2.467576025390623706e-01 7.124554382986896250e+00 4.334039821964879913e+00 1.394246734185474956e+00 1.154696814964602414e+00 2.393252873057842567e-01 1.084475696110102499e-01 1.134224576951701861e-02
1.079156957031255804e+00 2.737498720703137600e-01 2.334186425781279578e-02 1.918315854003922905e+00 1.138878202636701475e+00 2.219560400390625521e-01 6.418810163063326968e+00 4.308307392558834437e+00 1.579912188296957343e+00 1.213053878883849412e+00 2.370171822306584297e-01 1.120245230588972352e-01 1.750623432636338669e-02
1.109216364746093753e+00 2.634476684570316585e-01 2.410066992187537629e-02 1.871772550292990278e+00 1.224671093749980288e+00 1.267743374023452274e-01 6.393724134377746893e+00 4.289346957896627899e+00 1.612197753603289208e+00 1.251577168544517171e+00 2.278116374363032826e-01 9.941820926329647534e-02 2.038917696423065209e-02
1.087246689941405497e+00 2.690800522460933264e-01 2.321831396484418455e-02 1.902568066894551713e+00 1.282501020019512827e+00 1.451063959960947336e-01 6.866082115766881877e+00 4.283386797285023917e+00 1.605330984881267575e+00 1.247537581766112735e+00 2.324972277955763555e-01 7.675978525470639191e-02 2.122851094202332992e-02
1.132862834960936649e+00 2.545806855468749630e-01 2.209385058593814691e-02 1.991838351074226576e+00 1.465563114257806943e+00 9.281502246093936703e-02 6.099536232028725635e+00 4.287236761749457337e+00 1.761671395575866272e+00 1.267440185349716142e+00 2.202695655274952979e-01 1.110475802981188698e-01 2.726535086012974937e-02
1.122522585937502537e+00 2.670153237304683236e-01 2.301470507812539493e-02 1.921358705078137108e+00 1.254214277832021107e+00 1.130014062500017402e-01 6.052502327543216154e+00 4.268266830575790927e+00 1.790063083115210008e+00 1.289850103810822324e+00 2.310420267357776725e-01 1.095757160251071421e-01 3.278946382135077692e-02
1.096326404296881663e+00 2.635315566406282173e-01 2.472664062500009446e-02 1.810773670410174896e+00 1.051352206542945700e+00 1.716406728515634805e-01 6.534998517246837224e+00 4.301458613206010639e+00 1.491232608357258016e+00 1.227276886178481519e+00 2.282577251745706026e-01 8.795882839977876844e-02 1.164528415597771392e-02
1.044539956054678198e+00 2.726746396484379664e-01 2.252999560546896374e-02 1.945049590332045941e+00 1.104797001464818074e+00 2.048664169921865230e-01 7.415474034898899447e+00 4.318674902994795950e+00 1.402516128765048498e+00 1.174725088309579224e+00 2.362955221218296653e-01 8.955387817265424155e-02 1.632207175561766269e-02
1.070403051269542605e+00 2.755271914062525918e-01 2.659138720703151451e-02 1.748585472167953458e+00 8.229278427734231238e-01 2.191223911132817725e-01 6.761458907840970589e+00 4.309372127440032507e+00 1.379795563885528820e+00 1.204579370432445229e+00 2.389157963175613519e-01 1.108284141941514311e-01 1.221885072731163611e-02
1.062290390624998748e+00 2.728604458007815592e-01 2.240798632812531985e-02 1.909129159667998898e+00 1.298633827148414577e+00 1.908371269531240755e-01 6.844465866838741697e+00 4.308316097076911433e+00 1.490265952633668123e+00 1.198668393282686484e+00 2.364471786952680454e-01 8.253439774938250983e-02 1.465617631098186172e-02
1.107437893066410606e+00 2.622064106445328169e-01 2.277393994140645625e-02 1.900718372558625857e+00 1.125483807617180032e+00 1.334173876953125837e-01 6.262490628305454443e+00 4.290070520070575100e+00 1.650137804477989079e+00 1.248686523716345587e+00 2.264354580286188356e-01 6.145874533521381716e-02 1.128938486362189228e-02
1.086724754394521320e+00 2.660316611328109593e-01 2.376670654296912655e-02 2.010701379882832374e+00 1.163991764648416138e+00 1.707611225585939918e-01 6.993693552695424032e+00 4.305632787138387485e+00 1.548215952790428895e+00 1.217140860060389240e+00 2.315961942965289178e-01 1.090225274009403028e-01 2.700224380504188601e-02
1.104450771484383198e+00 2.537140180664124722e-01 2.295765087890625292e-02 1.820544715332061747e+00 1.038089372558567813e+00 1.784094291992202874e-01 6.688367704603814801e+00 4.293735016031346774e+00 1.549520921885121583e+00 1.242057837096619100e+00 2.185398720998995847e-01 3.539616936857251789e-02 3.113011760491766946e-03
1.107159437011718151e+00 2.591638959960938515e-01 2.247940380859419010e-02 1.927520077148475508e+00 1.367133953613265840e+00 1.536645610351566604e-01 6.333701585000371281e+00 4.299701773664562410e+00 1.620170035510881901e+00 1.235298066229555625e+00 2.245032484009945317e-01 8.114429013068745478e-02 1.412557667756851078e-02
1.138705213867190924e+00 2.576260947265639478e-01 2.160941748046936103e-02 2.005957331542952193e+00 1.393532274902338663e+00 7.372991894531312485e-02 5.965991429811572822e+00 4.270995632882846671e+00 1.861907843355424363e+00 1.294398243953680305e+00 2.229650425355726717e-01 1.172434558125739351e-01 3.739343390700892306e-02
1.088333065429693658e+00 2.709673564453144445e-01 2.438072998046896325e-02 1.961064271484387111e+00 9.497286289062440989e-01 2.290692177734411639e-01 5.623496511943598009e+00 4.343130831132712366e+00 1.498890481690245746e+00 1.172865218777376484e+00 2.372884277467584291e-01 1.672394166925974257e-01 1.176779893253911656e-02
1.074880797363285012e+00 2.691243833007809227e-01 2.242578320312532680e-02 1.906240368164094923e+00 1.329037227539043409e+00 1.838953852539061684e-01 6.654114137570577014e+00 4.305400055230150791e+00 1.525611023379003894e+00 1.209563676361368412e+00 2.332180496971932859e-01 7.621946536730030142e-02 1.324782955362885373e-02
1.101264601074218641e+00 2.652097646484368743e-01 2.301591113281288570e-02 1.911254196777365522e+00 1.292455378906232966e+00 1.516254321289068341e-01 6.405179239816519932e+00 4.293350496373722791e+00 1.631640558425499821e+00 1.242710515555475403e+00 2.294160342099667571e-01 1.054582628290893775e-01 2.225046054600804749e-02
1.084800926269541055e+00 2.624866630859418737e-01 2.270832958984374261e-02 1.856946668945330003e+00 1.017672555664038470e+00 2.173212275390650761e-01 6.349191546947062115e+00 4.319872666610243606e+00 1.509047803571107016e+00 1.200036275719790657e+00 2.266845671393094286e-01 1.070627474548062064e-01 8.669828402148201107e-03
1.111470442871099307e+00 2.576654824218791995e-01 2.312859716796870913e-02 1.846511802246133982e+00 9.342851284179605198e-01 1.510420522460945436e-01 6.160506336029684782e+00 4.298358917583662731e+00 1.589419901488443587e+00 1.239021212560360574e+00 2.227097592984705055e-01 4.069902473715651670e-02 2.637710695475268229e-03
1.069287745117190935e+00 2.713003388671879623e-01 2.208868310546914168e-02 1.949294596191423867e+00 1.236531429687482975e+00 1.959978925781245551e-01 6.651622593151248708e+00 4.310688254770655092e+00 1.534078929784714607e+00 1.201020552610375436e+00 2.353269143395935459e-01 9.260067066879977549e-02 1.615323835056029292e-02
1.114107127441404721e+00 2.587686191406246006e-01 2.300467431640671606e-02 1.922040885742218430e+00 1.408642214355453115e+00 1.299943066406269998e-01 6.404250957757081864e+00 4.291877734410755707e+00 1.644558761673195146e+00 1.250023281914137696e+00 2.238357821983536500e-01 9.347285379184737397e-02 1.983072205305410479e-02
1.089638081542972703e+00 2.833891787109369398e-01 2.164794921875030920e-02 1.927827315917986395e+00 1.199593938964841788e+00 1.319858920898452637e-01 5.918019043523099043e+00 4.265422830235233498e+00 1.837558655647665073e+00 1.275487631581734727e+00 2.438252849180820025e-01 1.420084945036129420e-01 4.365818035684770199e-02
1.082948156249987193e+00 2.748708344726561448e-01 2.399080273437514260e-02 1.993163235351574691e+00 1.092084828124979978e+00 1.894687187500002090e-01 6.516192809204226499e+00 4.308654485426805181e+00 1.553672235610578767e+00 1.211073046424698818e+00 2.402710040926278878e-01 1.556705712169438316e-01 3.549198183490018949e-02
1.080572089355473997e+00 2.674556582031282770e-01 2.319078076171883496e-02 1.888333054199236472e+00 9.584875502929554036e-01 2.220776845703159030e-01 6.128304603260927408e+00 4.330995425230949714e+00 1.521142021700025104e+00 1.187084470800071401e+00 2.308574609421727153e-01 1.342037239563141915e-01 1.097515984560664196e-02
1.019474408203119964e+00 2.736811381835948520e-01 2.133963281250010613e-02 1.938202624023441345e+00 1.033640578124972897e+00 2.465093789062484109e-01 7.731569067049654187e+00 4.330146608490941240e+00 1.320045048996023818e+00 1.145998250628159187e+00 2.369119323798310472e-01 7.733087302286584253e-02 9.815468380647557681e-03
1.113798749023438006e+00 2.615157187499994595e-01 2.262966992187533111e-02 1.919334992187524680e+00 1.288611527343736407e+00 1.357372529296887453e-01 6.178115535934310287e+00 4.289039209152950782e+00 1.688485374592107569e+00 1.255062784323957681e+00 2.261239797566188814e-01 9.451049474225187152e-02 1.988050966292998975e-02
1.088304425292975663e+00 2.661803984375034071e-01 2.328034130859391732e-02 1.811643203125007151e+00 1.138739639160132766e+00 1.378928872070321887e-01 6.826153724256067257e+00 4.280184307071310812e+00 1.572907096747026667e+00 1.252910312393242798e+00 2.287343379403143639e-01 7.517923722965173805e-02 1.679443924772607358e-02
1.135759971191401263e+00 2.612834692382798307e-01 2.373585400390671590e-02 1.944527946289094089e+00 1.287450531738276061e+00 9.660498974609497969e-02 5.615215610584448847e+00 4.294731934172625998e+00 1.732138471592550522e+00 1.258118854503874173e+00 2.268913232267796010e-01 1.347662863135115907e-01 2.498553906129629548e-02
1.104270710937495403e+00 2.647801977539041562e-01 2.303921142578180953e-02 1.970609362792995478e+00 1.410294392089832538e+00 1.368809335937519744e-01 6.469624427476208695e+00 4.293766222316862446e+00 1.646494551025281750e+00 1.242815683419390194e+00 2.298587761628919368e-01 1.013367473748787162e-01 2.518915822652948930e-02
1.083190366210933009e+00 2.748766118164059913e-01 2.553638183593784014e-02 1.869279143066417959e+00 1.173623706542945566e+00 1.591289887695311045e-01 6.894239923306884066e+00 4.293252966984645980e+00 1.512569216776904701e+00 1.232247890115710343e+00 2.386536487886380675e-01 1.089743357612347335e-01 2.520400513972173226e-02
1.126170562988280999e+00 2.591261660156254365e-01 2.367562402343782735e-02 1.889160931152371825e+00 1.139506205566399588e+00 1.073197480468756904e-01 5.830978828858800256e+00 4.298027548600625636e+00 1.653592622338925899e+00 1.247767586740837764e+00 2.244162539855963368e-01 1.005158703711686030e-01 1.433841194746699778e-02
1.103328693847665187e+00 2.640287285156275865e-01 2.393211230468753059e-02 1.834438395507839603e+00 9.531216362304627543e-01 1.699775288085954850e-01 5.955261885966559809e+00 4.310036949104019577e+00 1.546510829236096729e+00 1.220762937835136785e+00 2.288911622549557601e-01 1.017563487139960532e-01 8.816313851697303930e-03
