M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
1.008515124511725869e+00 2.871955737304725531e-01 2.140198193359365425e-02 1.876543311523452662e+00 1.030166421874974647e+00 2.245830615234353789e-01 6.740170615626806416e+00 4.344446935875033944e+00 1.294217023293686264e+00 1.121340266240208328e+00 2.501027528007864764e-01 1.168488055458764829e-01 1.044539383159536275e-02
1.014212253906263683e+00 2.837577294921927451e-01 2.129515283203123333e-02 1.810443815429707115e+00 1.037125151855440519e+00 2.177020249023425003e-01 6.609051558867672149e+00 4.344389446172386648e+00 1.269239885785381716e+00 1.123754738784148888e+00 2.472445195735684664e-01 9.895221351306675295e-02 2.555419520103690764e-03
1.001451003417978880e+00 2.851788413085983853e-01 2.030701464843740617e-02 1.857439046875019262e+00 1.076546109374973081e+00 2.210252773437480223e-01 6.841541623898973690e+00 4.346101528331054453e+00 1.277311368571534933e+00 1.115124702868593332e+00 2.477221485410160684e-01 9.834304082196670960e-02 5.412794125892606521e-03
9.939287631836121184e-01 2.945000991211001451e-01 2.175315722656235781e-02 1.778963065917980257e+00 9.479412216796639923e-01 2.086409663085911637e-01 6.796483872850910046e+00 4.341089003201977548e+00 1.230795700191743780e+00 1.116601206255379619e+00 2.561141313253202378e-01 9.141376187390615193e-02 4.024706889638329441e-03
1.001988346679698827e+00 2.875545620117234136e-01 2.056639208984359021e-02 1.835004894531263364e+00 1.020208507324196434e+00 1.976349746093736537e-01 6.898175289150152878e+00 4.333217318417038832e+00 1.316821196642777414e+00 1.132372837957460465e+00 2.481483700918824253e-01 1.003595682965860436e-01 9.786659804429284973e-03
9.879084604492220922e-01 2.853055161132854178e-01 2.027474218749983001e-02 1.866077232421888388e+00 1.025713737304662976e+00 2.276551079101538921e-01 6.858555584652345161e+00 4.365266721816244200e+00 1.186878740852762126e+00 1.083462233708761824e+00 2.490042060288161496e-01 1.347036333175234413e-01 5.623804121728667553e-03
1.021957860839856957e+00 2.769794628906298017e-01 2.030341259765615011e-02 1.819633742187515724e+00 1.090465356933569829e+00 1.836142182617180596e-01 6.540407866500119738e+00 4.338992993264589870e+00 1.325410258464122304e+00 1.135707477996915626e+00 2.392986733277720490e-01 1.178489738693660471e-01 6.395973285638028964e-03
9.617952241211014108e-01 2.964519243164104312e-01 2.108770068359368602e-02 1.877153072265630884e+00 9.956827338866931498e-01 2.529347324218712001e-01 7.201290238350698480e+00 4.372086944334051317e+00 1.100946705108279744e+00 1.059242870221051902e+00 2.592434002680669702e-01 1.153823872159269598e-01 2.506031049193413809e-03
9.981188271484505714e-01 2.916093808593805403e-01 2.135892675781239647e-02 1.811654800292985090e+00 9.989079501952852214e-01 2.172889545898410990e-01 6.888321557172830900e+00 4.338131746805270694e+00 1.263922149907785064e+00 1.123123331224392230e+00 2.532977185125094288e-01 8.875785493541160642e-02 5.770873990578049423e-03
9.667868500976680712e-01 3.013323437500049495e-01 2.057518847656236022e-02 1.831994365234390632e+00 9.947564545898159860e-01 2.310533374023392428e-01 7.212159852879036492e+00 4.343088899617466581e+00 1.216887403657576305e+00 1.098892003960939556e+00 2.613688768672373097e-01 7.930267591714507125e-02 6.003681489190539067e-03
9.795385839843877562e-01 2.924140463867228590e-01 1.996566113281239216e-02 1.844463497558615384e+00 1.096874357910126996e+00 2.330210449218715063e-01 7.219961866915525661e+00 4.341791266377413194e+00 1.245072069521476088e+00 1.107583952607253286e+00 2.532721756323147444e-01 6.933742033038912955e-02 3.321175704684752386e-03
9.705963979492389093e-01 3.009884233398505415e-01 2.117707812499981107e-02 1.747608006835952965e+00 9.531257343749752753e-01 2.186754296874956760e-01 7.102792569309534620e+00 4.341224124747024682e+00 1.176862197702164936e+00 1.102808737783607773e+00 2.611921178471257599e-01 6.894366327481843415e-02 8.666263976931290859e-04
1.077440718261728714e+00 2.620444335937545666e-01 2.163436718750003096e-02 1.851551499023458502e+00 1.053756241699195018e+00 1.763252749023447585e-01 5.780613582019384467e+00 4.341129813738288767e+00 1.417594793347683124e+00 1.162290523476944060e+00 2.285293914113613323e-01 1.532199329526323373e-01 5.520400719285669180e-03
9.890844516601632330e-01 2.837230488281258789e-01 1.891233349609368689e-02 1.982221425292989281e+00 1.172533729980449468e+00 2.400471162109354406e-01 7.191307250569061615e+00 4.350295396224916900e+00 1.300716180484726037e+00 1.102449952265226241e+00 2.459269154135052260e-01 1.035084175461858241e-01 1.031911211204001276e-02
9.504826972656323925e-01 3.010023598632857733e-01 2.007576953124980482e-02 1.803920365234382706e+00 9.750453447265379214e-01 2.331768188476511239e-01 7.668938492600417156e+00 4.342742641107456336e+00 1.163019168844711126e+00 1.089821634132432715e+00 2.599661084079259443e-01 7.948461630959650914e-02 5.373216821541580528e-03
1.007452830566412105e+00 2.872540795898469446e-01 2.095746972656246584e-02 1.920933356445331697e+00 1.093812106933567785e+00 2.298221425781232508e-01 6.825329230010154014e+00 4.341891192053033421e+00 1.324382479083884512e+00 1.123735525974597360e+00 2.499229738609986262e-01 1.142267062294255592e-01 1.312993637796456073e-02
9.934377832031325850e-01 2.868643295898488654e-01 2.038805126953113431e-02 1.857551515136735887e+00 1.002773809570287833e+00 2.198992783203104762e-01 6.627799256336530220e+00 4.362834929476615109e+00 1.212767300033491535e+00 1.089648011281192819e+00 2.505976979368148005e-01 1.359955473405241311e-01 5.973462676697269096e-03
1.001221533203140668e+00 2.882295751953175555e-01 2.184948876953113350e-02 1.759256980957035754e+00 9.565037929687316698e-01 1.962858007812482708e-01 7.015427467110509241e+00 4.332840348993321378e+00 1.242565708145146885e+00 1.131506805532383808e+00 2.491616790699522355e-01 8.770488280631340283e-02 4.385359838105063780e-03
1.054296857910167917e+00 2.669699882812552327e-01 2.129924267578129846e-02 1.838403601562533130e+00 1.123957392578095460e+00 2.250845366210956211e-01 6.449258099663763844e+00 4.336211086493279687e+00 1.363629616838166747e+00 1.156450460294000671e+00 2.324624225602432981e-01 9.000974047295323688e-02 1.699037477299891914e-03
1.023491542480480687e+00 2.805475654296931132e-01 2.117884423828116439e-02 1.829068286132830234e+00 1.015627087402319217e+00 2.051827871093743205e-01 6.421420414921295006e+00 4.345283887633000219e+00 1.301857973146443026e+00 1.128143987808097215e+00 2.443338217502717402e-01 1.196084538231475675e-01 5.533177306783363704e-03
1.010970807128915405e+00 2.783145937500045575e-01 2.043870458984370017e-02 1.878568062011741979e+00 1.024560664062472926e+00 2.317872641601551875e-01 6.516723444762942741e+00 4.365536986945209641e+00 1.225325566503633778e+00 1.095378203208192014e+00 2.438496394448259053e-01 1.376741593648047046e-01 3.697968809481603104e-03
9.891644423828258592e-01 2.913694462890673020e-01 2.049816162109365306e-02 1.818032386718768878e+00 1.070427065917939569e+00 2.143953393554656472e-01 7.222994937955759198e+00 4.330354931872068214e+00 1.281180150139585638e+00 1.128109771297687747e+00 2.515676082496479671e-01 6.654201643368948260e-02 5.164875426050353178e-03
9.797738393554807912e-01 2.928902182617234562e-01 2.206737353515623307e-02 1.701776770507813730e+00 8.700919848632664433e-01 2.019319838867154882e-01 7.270253249641118742e+00 4.340685531981002043e+00 1.137063896449789002e+00 1.109423833065376952e+00 2.535797415253518428e-01 9.008024221097507556e-02 1.195871795117943101e-03
1.066431931152348911e+00 2.702676289062525550e-01 2.183016796875001872e-02 1.918367649902373184e+00 1.147994945800759004e+00 1.893058144531269416e-01 6.215548846236263358e+00 4.327768334324227695e+00 1.472663842152908131e+00 1.174827600574458009e+00 2.349094520098059247e-01 1.051892110072283060e-01 1.018504164919389367e-02
9.188689848632932700e-01 3.198647714843810275e-01 2.111762158203098899e-02 1.765435201660162212e+00 8.085788774413842361e-01 2.595944116210854302e-01 7.409185720892843108e+00 4.364295566010632399e+00 1.029581724050403491e+00 1.043824594646076465e+00 2.791798229917094032e-01 8.252815785298153739e-02 8.175902107001320213e-04
9.607499624023445595e-01 2.906534746093789590e-01 1.980062304687478167e-02 1.854886866210947227e+00 9.897810693359095913e-01 2.482885932617141522e-01 7.350033186029675036e+00 4.369581266799925423e+00 1.107579850942549404e+00 1.061770394022717445e+00 2.531786724035370306e-01 1.222333002271776131e-01 4.150654905596618677e-03
1.025355776855482182e+00 2.778338212890685832e-01 2.105144482421865415e-02 1.799784783691431134e+00 1.094947994628875820e+00 2.104947499999996474e-01 6.775284221073164304e+00 4.332637559696848051e+00 1.314144420847279449e+00 1.145193351695551476e+00 2.408971350572301495e-01 7.751862511884602402e-02 2.259041755883883958e-03
1.004598596191412119e+00 2.857031538085967881e-01 2.047909521484358314e-02 1.862061708496108192e+00 1.119298817382790023e+00 2.109472827148414775e-01 6.932740619274992078e+00 4.334470295152224928e+00 1.323157603746333288e+00 1.132399960571688791e+00 2.473205995781959377e-01 1.248643670683894785e-01 1.516633951180073638e-02
1.074730691406259320e+00 2.617458129882843654e-01 2.059071484374998609e-02 1.870837273437518267e+00 1.099222395019511911e+00 1.488711049804689046e-01 5.957730206953995022e+00 4.328276400781525979e+00 1.484704990136031189e+00 1.178394019947108795e+00 2.262685102061321452e-01 1.260808425892675777e-01 7.639853721645993231e-03
9.811346713867304947e-01 2.932058505859422848e-01 2.004847021484358616e-02 1.820960797363292638e+00 9.850909921874783093e-01 2.088286591796850167e-01 6.967984814142410777e+00 4.341941549353952823e+00 1.262479614437275632e+00 1.109415243093126557e+00 2.528726832507500744e-01 1.070777337005764246e-01 8.898035479733360995e-03
1.056530830566416723e+00 2.676761230468795993e-01 2.126368798828120674e-02 1.823633878417990628e+00 1.159892025878879185e+00 1.792701821289062747e-01 6.455346256057024057e+00 4.326009417186001293e+00 1.403166017624047912e+00 1.171590620454171727e+00 2.317725645435986526e-01 1.043333672081686730e-01 6.963261529301640815e-03
9.472656108398546104e-01 3.066553530273491424e-01 2.082479980468730091e-02 1.782588429687509635e+00 9.092173662109108712e-01 2.419714663085879014e-01 7.156497529309183925e+00 4.361847334399630682e+00 1.093927751514506053e+00 1.063577689069345134e+00 2.675352749391619600e-01 9.329474417110650286e-02 9.517945947086147666e-04
1.031058755859381337e+00 2.771914848632847650e-01 2.142268408203119520e-02 1.919410267089864952e+00 1.006142946289038109e+00 2.282625971679690391e-01 6.379208349108000498e+00 4.354654022938536428e+00 1.312422551539743187e+00 1.120455597345391796e+00 2.427039549140985741e-01 1.406025021084391646e-01 9.684327844783142264e-03
9.421392055664116194e-01 3.060423300781303646e-01 2.046442285156227156e-02 1.799687141601571394e+00 8.870743749999729921e-01 2.544456108398365779e-01 7.297940383084688065e+00 4.364451867483440495e+00 1.082748030099099479e+00 1.057270449544098767e+00 2.669601516248346629e-01 9.672747449106972040e-02 1.861638604258556914e-03
9.513421816406255616e-01 3.002919541015666161e-01 2.082561328124987038e-02 1.844464295898441408e+00 8.657000737304459959e-01 2.610054804687447771e-01 7.421935547317911386e+00 4.366309783399132449e+00 1.092234940716768854e+00 1.059790700109846329e+00 2.619558288902935073e-01 9.931207465137052715e-02 2.464131447844131184e-03
9.651839125976610090e-01 2.928278393554728520e-01 2.068166699218733709e-02 1.847940229003912638e+00 9.476402329101298871e-01 2.487361264648393633e-01 7.091800988856880039e+00 4.374503995479114948e+00 1.094277216528539709e+00 1.058146504719759129e+00 2.562165532800917411e-01 1.339200190439062688e-01 3.506099289894964739e-03
1.002723124511727626e+00 2.881731010742223376e-01 2.097566845703114496e-02 1.879867656738297255e+00 1.077400337890598969e+00 2.272617988281229184e-01 6.879181838466442933e+00 4.341423903370258408e+00 1.296270682859048895e+00 1.121837478457879067e+00 2.506031894549976546e-01 1.133155649850637325e-01 1.154182374522566903e-02
1.003993969726569846e+00 2.855604814453154838e-01 2.048283837890618395e-02 1.909847968750020497e+00 1.080111393066379044e+00 2.284216074218732850e-01 6.849797247883826934e+00 4.345569857048482199e+00 1.306103096406419084e+00 1.117161646319704715e+00 2.480898370916006235e-01 1.102588481718471958e-01 1.037449339930340136e-02
9.688638022461006916e-01 2.911959545898475388e-01 1.934644531249981800e-02 1.837552204101580156e+00 1.089378477050753746e+00 2.337196689453084897e-01 7.272247721508117380e+00 4.351960823729188022e+00 1.193348928751381210e+00 1.089070090434090421e+00 2.523438547347636729e-01 9.600668013184823768e-02 4.486842668403357402e-03
1.100919642578124469e+00 2.583066337890650987e-01 2.113720458984391648e-02 1.941529671386745148e+00 1.213002752441384668e+00 1.521636206054695628e-01 5.838253446266813640e+00 4.317978188072399526e+00 1.604793735070362048e+00 1.206554351544524506e+00 2.235293067941493961e-01 1.286825147676660119e-01 1.482094196069383592e-02
1.011261992675788868e+00 2.903411459960976160e-01 2.149080175781238264e-02 1.854071273925790519e+00 9.954023349609173454e-01 1.965119687499990719e-01 6.691629063058164739e+00 4.328620141870545446e+00 1.368721401730653708e+00 1.143922001150933010e+00 2.505410358375135260e-01 1.285050502799812144e-01 1.769700488375524142e-02
1.014474769531268139e+00 2.834438950195373175e-01 2.192733642578105838e-02 1.744624956054696474e+00 1.009821475585919393e+00 1.792757465820298268e-01 6.672159657485616790e+00 4.338128298742265798e+00 1.242949286402327713e+00 1.132156185917052360e+00 2.458949045446107984e-01 1.167085956004587644e-01 5.122143795201139320e-03
1.055178598144538737e+00 2.683043930664100740e-01 2.041699218750002084e-02 1.915021137207061352e+00 1.161867222167941360e+00 2.022708095703139308e-01 6.039837617906273159e+00 4.343770304711225272e+00 1.422696521157617688e+00 1.147528519647048828e+00 2.334658324143863706e-01 1.355096119548604428e-01 8.049498858194049228e-03
9.825658281250101433e-01 2.918229677734412997e-01 1.995617919921865990e-02 1.867369784667989974e+00 1.116369355468722846e+00 2.306525947265593013e-01 7.271971899514916515e+00 4.337026663564452100e+00 1.277969280797251583e+00 1.115766054810581442e+00 2.523804273823196387e-01 7.850300096718722254e-02 7.425510132921937095e-03
1.045980610839848612e+00 2.737958872070345162e-01 2.040964257812494242e-02 1.868618770019542019e+00 1.097885774414042226e+00 1.662005117187500269e-01 6.235116894474002969e+00 4.325315733892636239e+00 1.465723887508143974e+00 1.167347826987090054e+00 2.351194312970527611e-01 1.424123095159240127e-01 1.592869860819360467e-02
9.716171840820405636e-01 2.979730356445359774e-01 2.096463378906235353e-02 1.819424667968762455e+00 9.750616660155958515e-01 2.440444189453075119e-01 7.066661976788348731e+00 4.353071528564019133e+00 1.175452758905962014e+00 1.088902913526853533e+00 2.596218789612259048e-01 1.006338967367093884e-01 5.099697338478398345e-03
1.025968446289066360e+00 2.822050927734411907e-01 2.143305664062487501e-02 1.908455747070327391e+00 1.023680263671853385e+00 2.125640483398435476e-01 6.488001472828185179e+00 4.341376880541800709e+00 1.361806282988268446e+00 1.135457722859037011e+00 2.454383951729824653e-01 1.401721912040967133e-01 1.560061241660785566e-02
1.071984794433598065e+00 2.686271352539089663e-01 2.212693261718750096e-02 1.861425247070332079e+00 1.059466068847635389e+00 1.544736030273442251e-01 6.009585802162640711e+00 4.327434419932684406e+00 1.460223570757735789e+00 1.178048649167152906e+00 2.331532564215282877e-01 1.244675007300833358e-01 9.370507250188042300e-03
1.011490738281262347e+00 2.810530683593806534e-01 2.052485253906238469e-02 1.807589702636738904e+00 1.100944554199190684e+00 2.076525800781235664e-01 6.804060723296308844e+00 4.339237794937131021e+00 1.282692469868770946e+00 1.129324271801853463e+00 2.437225289642313830e-01 9.523674708065926753e-02 4.099224342298157103e-03
9.747402084961070967e-01 2.958794023437560372e-01 2.058683642578107084e-02 1.786756228027358340e+00 9.830656337890345542e-01 2.237866533203085595e-01 6.894405607651685308e+00 4.354993702518959786e+00 1.169997780590785519e+00 1.088336072939148025e+00 2.578019278384027224e-01 1.019905862858778156e-01 2.119642545053214942e-03
