Teff L dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
5.642106048218328146e-02 5.924126081819172662e-02 5.546945911316114586e-02 8.384011832433756195e-02 6.987589405185218316e-02 7.342828313456814526e-02 6.528288622199820979e-02 1.076256826652615267e-01 1.578830584626842726e-01 2.709322967257620784e-01
5.271689522313558612e-02 5.962492758926642156e-02 4.853381168118910821e-02 6.924207752884059541e-02 7.679116469376803811e-02 8.931492365187281013e-02 6.670554621586427535e-02 1.347356678608367386e-01 1.739391740970571976e-01 2.283958114581692567e-01
5.039127573226299950e-02 6.030024565517736607e-02 6.152985674352483975e-02 8.329469185338858606e-02 6.554009103200460207e-02 7.129765477765191706e-02 6.068194421896239837e-02 9.774850589485245544e-02 1.755914573316492699e-01 2.736242767605256421e-01
5.723314751219066993e-02 5.414243652298222215e-02 5.222948021841621047e-02 6.296936029134067581e-02 6.906454310089069071e-02 8.175811897174582732e-02 9.529134862027502373e-02 1.289745182114784283e-01 1.423969770609161689e-01 2.559400694897641104e-01
6.214412899618305952e-02 4.918215010856825942e-02 5.888396244285214881e-02 6.391034283606772393e-02 6.923520535992958025e-02 7.585686185606128895e-02 6.570202762769485061e-02 7.596945377210807815e-02 1.987573140640357394e-01 2.803585529364991946e-01
5.212373705234443766e-02 5.223161791230608586e-02 6.278605635610043367e-02 6.846718993054132230e-02 8.099067998437622928e-02 8.211432772079024778e-02 6.162088186136766010e-02 1.200146357824143084e-01 1.547385678698496025e-01 2.649123055299096863e-01
5.607565828234419014e-02 4.631775918108974044e-02 6.140413660572423271e-02 6.461733023134112741e-02 6.452282070022855032e-02 7.856166248239890293e-02 8.249582217440880327e-02 9.098336169076373658e-02 2.216543800479571502e-01 2.333670686037434272e-01
5.150251997305566043e-02 5.651521874377211929e-02 5.752219766488214647e-02 6.353074982996387288e-02 7.704956794969590461e-02 7.767366117625122690e-02 8.483262573446657961e-02 6.722890053303343105e-02 2.800792912068351681e-01 1.840652671880438074e-01
6.034746058922646483e-02 4.990366380252982126e-02 6.716579763181025620e-02 6.450844768533436913e-02 8.356090595538059884e-02 7.824762230769008453e-02 5.976224283715123042e-02 5.918951141216966666e-02 2.135725150370994530e-01 2.637418327416079511e-01
5.731611202737300209e-02 5.506116019481027690e-02 6.241589293628200391e-02 8.803803351497427321e-02 6.545952626032987276e-02 6.931455558154672736e-02 6.486751983164548707e-02 9.933139456533926492e-02 1.671863915861412642e-01 2.710094135015579386e-01
5.441606733182139527e-02 5.555679880820890010e-02 5.659811253897426009e-02 9.147795850418226349e-02 6.004906255764486112e-02 6.980012990846645726e-02 7.150330381509414912e-02 1.087480654406628028e-01 1.549463948064616625e-01 2.769041062884832205e-01
5.594559772996246516e-02 6.124412068345899685e-02 6.161821469818007380e-02 8.836427504926933074e-02 6.276177687605390132e-02 7.458890961319993018e-02 7.455673055064408750e-02 1.269560071870361739e-01 1.494571391540346905e-01 2.445072284581601696e-01
5.095029915666995229e-02 6.221986286789292497e-02 5.970023580366440319e-02 6.623296486635911473e-02 6.734984874803716381e-02 7.634839681301182346e-02 8.101472337323867290e-02 1.222423055971928740e-01 1.930812024097851576e-01 2.208601603641478783e-01
6.367811092672982787e-02 5.690208354108207411e-02 6.037242891474635387e-02 1.113941331380926131e-01 5.119419629581520997e-02 7.715700835005760705e-02 5.956195587669057406e-02 8.295373604697914294e-02 1.735500817517899308e-01 2.632362651580167356e-01
5.479213484614468138e-02 5.845759528299869501e-02 5.983079048434762626e-02 6.730637811239205404e-02 6.652384543360627400e-02 7.926995869478271894e-02 1.111112936268954798e-01 1.234691891458145341e-01 1.503269295301285224e-01 2.289118848428893238e-01
6.245830176759357977e-02 5.292748628821570406e-02 6.160324939201116540e-02 8.215825971496330815e-02 6.458914752766264922e-02 8.552526975577268153e-02 1.110175643931176209e-01 1.079420476109055338e-01 1.648906113653076932e-01 2.068880621844501055e-01
5.542190588742020724e-02 5.722603577747871484e-02 4.957815761259484755e-02 7.668669317038033506e-02 7.229068735228391662e-02 8.174184299678587118e-02 7.008726374341664456e-02 7.068548880790162525e-02 2.087391082608402171e-01 2.575428163908974888e-01
5.594703112243298165e-02 5.199427033685247862e-02 5.760936010883824232e-02 7.896514600071026513e-02 6.050682457302052758e-02 6.993291011442177851e-02 8.940690429541367501e-02 1.271000524956514000e-01 1.424653321378460125e-01 2.660721688148124375e-01
5.710981414054679822e-02 5.941416606692637853e-02 5.141535548549697188e-02 6.959001775663124778e-02 6.169195339186878818e-02 7.287605559616000539e-02 6.965534985250469713e-02 1.128227753343036543e-01 1.740886616715857649e-01 2.713358507039758116e-01
5.076974380160417105e-02 6.110003643812821766e-02 5.331375729487503740e-02 1.032215198899571890e-01 5.799435980103821026e-02 7.382777579065245843e-02 8.302126010852173277e-02 1.132018248405860378e-01 1.633970128201376881e-01 2.401527092144992437e-01
5.651129947387652924e-02 6.326023391460047773e-02 5.863726447878473552e-02 6.274809117700656802e-02 7.545162071796444880e-02 7.345696935730032517e-02 6.889572756032111278e-02 9.010494683504780000e-02 2.665010816383693859e-01 1.844327648467286029e-01
5.118773737111530914e-02 5.075376131558355375e-02 5.196900881333084421e-02 6.371987049595971564e-02 6.784279418270609818e-02 8.603342927711236932e-02 9.034809629528443853e-02 1.278209667027264684e-01 1.600913835305675936e-01 2.502329520156134635e-01
5.013162382165350234e-02 5.850903713742743734e-02 5.215786691671280700e-02 6.651891012620823884e-02 6.700872871176306866e-02 7.910231074532039774e-02 1.161632432982520197e-01 8.122687383947564677e-02 2.350574991705872696e-01 1.941239062325995357e-01
5.192570004488999968e-02 5.676058506396999132e-02 6.628416590202211578e-02 6.182889811948562298e-02 7.412119576580891711e-02 8.207720203102754353e-02 5.817987992300002048e-02 1.191516349984007295e-01 1.610932127100768163e-01 2.685775254413181878e-01
6.060857101998090579e-02 6.069475167140774008e-02 4.857823336215694870e-02 6.642649436126105145e-02 6.990279293788384529e-02 7.149766432563213481e-02 9.174974945747133015e-02 5.228643656444662002e-02 2.813457594781952897e-01 1.969095468215641132e-01
5.278600144953050216e-02 6.291239978666336718e-02 5.375248656358271038e-02 1.150660871501058696e-01 5.293946939234825400e-02 7.521149160420932678e-02 6.745145789840006900e-02 8.700900420976792615e-02 2.447949229139362304e-01 1.880766790314557235e-01
6.005941459850736019e-02 5.986682789355730894e-02 5.884980700181922930e-02 7.197553447178416108e-02 6.432827450664327373e-02 7.646678501065658218e-02 7.061998990547453670e-02 1.156489895190328382e-01 1.478145321586361860e-01 2.743698449338886070e-01
5.538041766052939630e-02 5.536027741007688852e-02 6.590882021859524598e-02 5.901138997262676128e-02 7.247128312924404347e-02 6.902281649531778751e-02 5.870707286149642185e-02 9.176648819527437329e-02 2.693342685049938678e-01 2.030371655518452279e-01
5.301947003947034276e-02 5.626724073862195141e-02 5.918225281447886399e-02 5.912773592514643933e-02 8.090105654985850492e-02 6.959014644154619400e-02 8.146481877648698022e-02 1.407121614621261174e-01 1.461950363916813822e-01 2.535400808605832168e-01
4.712382424757459443e-02 5.351864418840236032e-02 6.389298255351670563e-02 9.966027972094819443e-02 6.144119749033760680e-02 7.661267166985191723e-02 7.259998921109113434e-02 9.079425747734110042e-02 2.602272918272226510e-01 1.741288616137137146e-01
5.870420274434325070e-02 5.072298830999626834e-02 5.614775915060701839e-02 6.503945595819718428e-02 6.714882927446134964e-02 9.107470781194416942e-02 6.888944296724132388e-02 1.048822332105453642e-01 2.231405315866156203e-01 2.142498489860484578e-01
5.931710751475101351e-02 4.904772941496301358e-02 5.710532360429056153e-02 5.907730437995190043e-02 7.850250098753892847e-02 7.660575385120090008e-02 1.229261907790567543e-01 7.622945405062052371e-02 2.188439780189366524e-01 2.023446573986897867e-01
5.201099433299699593e-02 5.635311050276082395e-02 6.766477266904505350e-02 6.756598400656524395e-02 6.768906060269391789e-02 6.968462445503553759e-02 6.220621570808794465e-02 1.139402337635897350e-01 1.998826938836294476e-01 2.430023100755952514e-01
5.885419377316941647e-02 6.252598616929055941e-02 5.648696635170934871e-02 7.324574540287509539e-02 6.582470508112016339e-02 7.121772928206433761e-02 5.977275113977666837e-02 7.894584288644154735e-02 2.342100878374099859e-01 2.389159920761429745e-01
6.071414037872102654e-02 5.839589748503250938e-02 5.505120955606643274e-02 7.032019917333615089e-02 8.183233331632694396e-02 7.086657304994249673e-02 8.539468023376950434e-02 1.232294539632363822e-01 1.425160981393980009e-01 2.516794147041706564e-01
5.747370551838607705e-02 5.592744763035902011e-02 4.881966711251636143e-02 6.219212358483968556e-02 6.813974177940729238e-02 8.514001851870846294e-02 1.312804951172348578e-01 1.070350281307713841e-01 1.691551964395388297e-01 2.148365761682382302e-01
5.502856668032439502e-02 5.260501621283349832e-02 5.937911355667296193e-02 6.499724411677318403e-02 7.791640617794612367e-02 7.731375325509490248e-02 5.512542297556848048e-02 8.735395531421233373e-02 2.060451004148409482e-01 2.642354212957330195e-01
6.492693520259022744e-02 4.924223074480821305e-02 6.463976569859279653e-02 6.167715846799488866e-02 6.703264240663832363e-02 7.960048908495330477e-02 1.286054788557054740e-01 1.502933790167848560e-01 1.271659234708591435e-01 2.068159970510726753e-01
5.215535483873412481e-02 5.758979455987891377e-02 5.950787461894852665e-02 5.060666245253762907e-02 1.030286414244260956e-01 7.683504731043397373e-02 5.915316341762163338e-02 1.207451499835248687e-01 1.532143322119835782e-01 2.671639791819106491e-01
6.013630700180920552e-02 5.592853546317308466e-02 5.407154717613523592e-02 4.750736213410905462e-02 8.772836134825759413e-02 8.661438375042426752e-02 6.195097611351968458e-02 8.347170564746751731e-02 2.799677465086262140e-01 1.826230748564781903e-01
5.359849154534979121e-02 6.560618933071886427e-02 5.591553419093813621e-02 7.198562460070262459e-02 6.371759426798580261e-02 7.247660973795867767e-02 6.005360726854626352e-02 8.775615783196109854e-02 2.023007629380005890e-01 2.665894282878381594e-01
5.118695723622659899e-02 5.770699645389376631e-02 5.629078000816891553e-02 5.947465984522241206e-02 7.379888473730483733e-02 8.197931349502529663e-02 6.907236875111062713e-02 1.380279041405317042e-01 2.049290245091034413e-01 2.075331108234124144e-01
6.192845324994457334e-02 4.738539912822143513e-02 6.280828703736020258e-02 7.641273384523110390e-02 5.230651259986975748e-02 6.960309824671173651e-02 1.047701783581182072e-01 1.176506912594254967e-01 1.486459998759213919e-01 2.584886463991959427e-01
5.146091308135777170e-02 5.871646019929859656e-02 6.209442612685121127e-02 1.200128193839110902e-01 5.074796035113739862e-02 8.313375277922943618e-02 8.609632037153770734e-02 1.043552640391737230e-01 1.630008326611940839e-01 2.203812510063088981e-01
5.345952542883336545e-02 5.296674575532686613e-02 5.250341188604483456e-02 6.009958330980061381e-02 6.944008332319470678e-02 8.840483364077909856e-02 6.533029780510399287e-02 1.156675872405394795e-01 1.638358496752090332e-01 2.782920819351679675e-01
5.313139583161276269e-02 6.141777600453945940e-02 5.119306359933156053e-02 1.066623278312497231e-01 5.360843050078122757e-02 7.821083372596444871e-02 9.701420949081770995e-02 9.390232733201366033e-02 2.189532348095264702e-01 1.859064008741631024e-01
5.845540613468007407e-02 7.085735424135632121e-02 4.813969140371391481e-02 6.273290124725162953e-02 9.997726009643864709e-02 8.227642768365237003e-02 1.029053518743001105e-01 7.651231532993010842e-02 1.644828449601962173e-01 2.336604470284804891e-01
5.111909158277531257e-02 6.614041374921389438e-02 5.915782591131546475e-02 7.608058062425530899e-02 6.019533814402070609e-02 7.392325364958986234e-02 8.149750537073983947e-02 1.003379362285668902e-01 1.666127371505765620e-01 2.649353175889461176e-01
6.728073380529356329e-02 5.066983770194146558e-02 5.757288562745536270e-02 8.155614469677828493e-02 5.476761382964004388e-02 7.393599977706236115e-02 5.985403462368565908e-02 9.688301847522111376e-02 2.425416071125933715e-01 2.149381243503286354e-01
5.926825483208687101e-02 5.180720068429865710e-02 5.405676758241657887e-02 1.004514559235652194e-01 6.268571977383097238e-02 7.961882799261045529e-02 6.690341005797621754e-02 1.059421901296391938e-01 1.490244463010051701e-01 2.702417267225706299e-01
5.496255789842183215e-02 5.095323343935920235e-02 6.073300063108652558e-02 7.348906784831814309e-02 9.559903870917367541e-02 7.775786333669162942e-02 5.856661123878000030e-02 1.182025739279507215e-01 1.557807925592219200e-01 2.539552604109962530e-01
6.066155067955499719e-02 5.895029111015911982e-02 5.098372459122545164e-02 6.726850313601320797e-02 5.772272503137008959e-02 7.716342446255172738e-02 7.757729645447440647e-02 8.641803514552923171e-02 2.217040838457134122e-01 2.415503655434084462e-01
6.164093118890191791e-02 4.489093898063691024e-02 7.442826047821846092e-02 7.423138781059497593e-02 6.461975512904286068e-02 6.665393772113920035e-02 4.840355689863096167e-02 9.576374086062168500e-02 2.752679231014165673e-01 1.940995678307965155e-01
5.587716461058628292e-02 5.321461806878391432e-02 6.500631665060808972e-02 7.075752807784736753e-02 7.755315560094518113e-02 6.586542583449636612e-02 1.004084152387513945e-01 7.911496423605747508e-02 1.872544487580710681e-01 2.449479629238529577e-01
6.041408530854346787e-02 5.971897937910763954e-02 6.465856458362211068e-02 6.723930935660736574e-02 9.533746855089929306e-02 7.150543137510104175e-02 5.398819650610003212e-02 8.868459140384707395e-02 1.615735480045999151e-01 2.768798255315721435e-01
5.750436538005378184e-02 7.374149632678482502e-02 4.854066360015785869e-02 7.261236530435585812e-02 6.160922298508800937e-02 7.756088961542730031e-02 6.378760216388607018e-02 8.023443281939182659e-02 2.035068612664245602e-01 2.609021005384299374e-01
5.729228209735457572e-02 6.117940930833076774e-02 6.395388221030111342e-02 6.366790185528847790e-02 8.086536902561274054e-02 7.098638060305850761e-02 5.926460753041995488e-02 1.075428191153833118e-01 1.832277268475316911e-01 2.520196214067187968e-01
5.825884878535811384e-02 5.361986263452760831e-02 5.735352137524220989e-02 6.230385426624820283e-02 6.568283284805175037e-02 7.707812908791049356e-02 6.642533857527224694e-02 1.239795221803120934e-01 2.338199683207654866e-01 2.014781219263118706e-01
4.741648826424298135e-02 5.629070783837816089e-02 6.086465551511993644e-02 6.305959878567489463e-02 1.036991339079415819e-01 7.216014415650744140e-02 1.161030797154395250e-01 1.108370048157758525e-01 1.424941093639574552e-01 2.270750776369622470e-01
5.078760360186145018e-02 6.334693633539993651e-02 6.098349976172545012e-02 6.850065054271432807e-02 6.850101178530804136e-02 7.264943508083591961e-02 6.732787536995291089e-02 7.674535338060144152e-02 2.116393811988922513e-01 2.595182529427083051e-01
5.118332836231374861e-02 5.307484022397266493e-02 5.042294946249245569e-02 6.355755340775572082e-02 6.901237855441059998e-02 8.503728002331203961e-02 7.875020151747988417e-02 9.924877390614546269e-02 2.726730684488438694e-01 1.770396260932734500e-01
6.039768192072181296e-02 5.290311682721888370e-02 5.397279960786687675e-02 8.266049511549050655e-02 6.127742256293369078e-02 7.532252911099061865e-02 1.217485244619774254e-01 1.354158019057990769e-01 1.377910328203753310e-01 2.185105956666257565e-01
5.121735545287916386e-02 5.307727455962839985e-02 6.683133644676886309e-02 9.483466248206344484e-02 6.672127671795501092e-02 6.713060968884097812e-02 8.106174737351001802e-02 8.739309200097598873e-02 2.545646247449531718e-01 1.771680205324249746e-01
5.578981874742432873e-02 5.492547308043446014e-02 5.636046250980866756e-02 5.831427543810061009e-02 1.078847696709564069e-01 8.001735015610821067e-02 7.923309391055785578e-02 1.385878760225328077e-01 1.512853916316796998e-01 2.176014888323969110e-01
5.668434074319233379e-02 5.268189229069061841e-02 6.635677735189679516e-02 1.009129888666944336e-01 5.938562414867477185e-02 7.680913519592010019e-02 7.577519568983863418e-02 9.674299359648412533e-02 1.532827134120929857e-01 2.613683387045152018e-01
5.757742272291616059e-02 5.051923778601286746e-02 5.925002523476028543e-02 6.232034164000924831e-02 7.990052424723156910e-02 8.334732242188044871e-02 9.002579348094663647e-02 1.151268011576156297e-01 1.779685018191186630e-01 2.239640294895083872e-01
4.977262902815625389e-02 5.734499377332347159e-02 5.677969178642754133e-02 7.788577941813104588e-02 6.066111193830218962e-02 7.224909623738637321e-02 8.474300217162492044e-02 1.118226187043796921e-01 1.806725659592838817e-01 2.480685109829846025e-01
5.941930259076516618e-02 5.473313663098030440e-02 6.094957370917430950e-02 7.616799043183980489e-02 6.410522375474823897e-02 7.645988422755235769e-02 7.699976641287048507e-02 6.566632194301479097e-02 2.635244606975643555e-01 2.019743396014900827e-01
7.450866389523043420e-02 6.215108851536237100e-02 4.871539868359700542e-02 5.785505717633354639e-02 8.633000664648773914e-02 8.671968536809637751e-02 7.371424852679299422e-02 7.991636788444439476e-02 1.599837990575115887e-01 2.701056842461435625e-01
4.868728945685828896e-02 6.803249122022672624e-02 5.988142833175307683e-02 8.891251763302354671e-02 6.464465623691788287e-02 7.904220195357099243e-02 6.739945944476681550e-02 9.691517490622077180e-02 1.562321615288257415e-01 2.702526192878361710e-01
5.418252856124965156e-02 5.073863931592683535e-02 5.854569558568072790e-02 7.879170278272408512e-02 8.099693664864435205e-02 7.774362920007001077e-02 6.093476215168119187e-02 9.624860006139805690e-02 1.738890277926629646e-01 2.679284778999620475e-01
5.261416629104750942e-02 5.226049842890458097e-02 5.884116801741975239e-02 7.139508020209851813e-02 7.642144912030320036e-02 7.631569926876129173e-02 7.531749076684002286e-02 7.697043854143205410e-02 1.809200698741415259e-01 2.789439394890515511e-01
5.741349372410425173e-02 6.046728485558836019e-02 5.498133177312095748e-02 7.600337748611871169e-02 7.480267957649175403e-02 7.539680097825024463e-02 6.451421752455478720e-02 1.220277343162273348e-01 1.470579924465049149e-01 2.673350873190387111e-01
5.143622923256507135e-02 6.071651950845189522e-02 6.340889592647226680e-02 5.840731727029151166e-02 8.413827081409026853e-02 7.984168195063573448e-02 9.234727190262233265e-02 1.431925719385394036e-01 1.844363151218365304e-01 1.820749263344949020e-01
5.441832660063727206e-02 6.416528814486541221e-02 5.202634188342667582e-02 4.908984745224867496e-02 9.041558591722022309e-02 8.056018198029783750e-02 8.123328450459046945e-02 9.111332255419617165e-02 1.729237561175858973e-01 2.640540648449314909e-01
5.881664376028066660e-02 5.843203843870488357e-02 5.516249620046997926e-02 7.969032869153000465e-02 6.381949980802864575e-02 7.406750505414386176e-02 5.681048780366305256e-02 6.595004042070000405e-02 2.442714630202342529e-01 2.429794968022445933e-01
5.813300806741007742e-02 6.632942186689948227e-02 5.629454745612066241e-02 6.120607920609801023e-02 7.480585105507439603e-02 7.549639278393190100e-02 6.363380623793316038e-02 9.033123279078789092e-02 2.057782766976919420e-01 2.479913838380525815e-01
5.350958048356994901e-02 5.363335741086686786e-02 4.975334566642443390e-02 6.360336787204150244e-02 7.145293401614286055e-02 8.964548842009521790e-02 5.631314043442965656e-02 8.718296174458287084e-02 2.719876082518298821e-01 2.029182157000168352e-01
6.055027703736561712e-02 6.080253560230507170e-02 6.127874018911547149e-02 6.042934729126285542e-02 7.280915105890525818e-02 6.557918800546815030e-02 6.571774545189451588e-02 8.447534767846857917e-02 2.040405053382613743e-01 2.643171623469531273e-01
5.241360665025922294e-02 5.947131342505766055e-02 6.157392020151466333e-02 7.768751153006407673e-02 5.573160389106402574e-02 7.693976217108111637e-02 6.281597985568795894e-02 8.896416777718689495e-02 2.147414179227015441e-01 2.496607165753828017e-01
5.840322964415805423e-02 5.469867434663643058e-02 5.297838641081746569e-02 7.306099835629360773e-02 7.428447944918152579e-02 8.229016196340170619e-02 1.295203329947590687e-01 6.547294502987249798e-02 1.945980993011303672e-01 2.146926925037493106e-01
4.529211593036484851e-02 6.227374257873479618e-02 5.893998253508699048e-02 8.041252845437632524e-02 5.431140879869980620e-02 8.442656669270491576e-02 6.199176490479198220e-02 9.929077355251840487e-02 2.757787210205535078e-01 1.772823955321682909e-01
5.604895311156966875e-02 5.195857724128859906e-02 6.952502408473670847e-02 6.358227814226193042e-02 6.551856110595295768e-02 7.098906666207226157e-02 7.939647000524444054e-02 9.568207038537941689e-02 2.712516116892478846e-01 1.760473875722459447e-01
5.015887547448143885e-02 5.494979433116257972e-02 6.003964583592860671e-02 5.926875125798660576e-02 7.062120576473779332e-02 7.404487643896108529e-02 6.571812162951086445e-02 1.165134667001538754e-01 2.552091715280762618e-01 1.934760910390009025e-01
4.865306284011043647e-02 6.588432612962275003e-02 5.007152418198822230e-02 7.497124725170616066e-02 6.356509093525641862e-02 8.114998766347779335e-02 5.381512234475838846e-02 9.877282063424570879e-02 2.700831672818087559e-01 1.930336507370253862e-01
6.359345953156517184e-02 4.796312638279083551e-02 6.248093992943560410e-02 6.364034852624196603e-02 8.308709724031050625e-02 7.083414265507569085e-02 5.491461291698632868e-02 6.973799401255983965e-02 2.730551836103878860e-01 2.106930951946462405e-01
5.101182934012225140e-02 6.063638018261736928e-02 5.274820088033042864e-02 7.905041753141198169e-02 7.690157444242791407e-02 8.082964254798644110e-02 6.449348590334579023e-02 9.347024745091450648e-02 1.614587865507692843e-01 2.793994351700740397e-01
4.684891989621387670e-02 5.434680824737128657e-02 6.391892836271090284e-02 6.524066018637926512e-02 6.849206133476211378e-02 7.590736418257591767e-02 9.508309806702598677e-02 1.252239262441698364e-01 1.486016606231538861e-01 2.563365728556369905e-01
5.992119373478903277e-02 5.478430678464228654e-02 5.172143035240354264e-02 6.328293675948724883e-02 6.533560603985408277e-02 8.094573961206730228e-02 8.176844547400355379e-02 1.153849960982888667e-01 1.587928122509737749e-01 2.680625328934903573e-01
5.016458304480678893e-02 6.243539700377538637e-02 5.732735103132876459e-02 8.528522180059690261e-02 5.664094572903741187e-02 8.542308539471840656e-02 6.251693974576563728e-02 1.080431464381791523e-01 1.619931369869594684e-01 2.701701928248320672e-01
5.158921769859558387e-02 5.488910873093921783e-02 6.246867277022848802e-02 7.326258982067467007e-02 6.118433586245607125e-02 8.132820659878933767e-02 7.230517476358633289e-02 1.213012293648756540e-01 1.495003770763807804e-01 2.721710873134738917e-01
5.227062523758356505e-02 5.459942830626204197e-02 6.723734797594792256e-02 5.841887454069279173e-02 9.142412969864371908e-02 6.725280612502189392e-02 6.206665619531685774e-02 8.274728321854586677e-02 2.740821529792943911e-01 1.899006957226909431e-01
4.797959449318467406e-02 5.938275262846489516e-02 5.771002771563332051e-02 7.052363226070322566e-02 6.493668274655110817e-02 8.148548172718506066e-02 6.310290654942712907e-02 9.378838749548958076e-02 1.823152839231952926e-01 2.787752504601657133e-01
5.494816616384712998e-02 5.522943432091593358e-02 5.370768698714383643e-02 7.005642741130517492e-02 6.525915692674838509e-02 7.485507090630583171e-02 6.312576800360274187e-02 1.078578902378474064e-01 1.957113444826513171e-01 2.592490545596321527e-01
5.680946918955986913e-02 5.518203806219153240e-02 6.938149265446261205e-02 6.789517116895348037e-02 5.447820461576508705e-02 8.026713376760204188e-02 1.446065420780588140e-01 1.327907564690647135e-01 1.400183200601939348e-01 1.985708719341478801e-01
4.732626968182585686e-02 6.076476533540663139e-02 5.339998699145877964e-02 7.419408438491281732e-02 6.117583789602432792e-02 8.219122262778082166e-02 9.207634643655711326e-02 1.149032805069102742e-01 2.049113680940957416e-01 2.090568380450276986e-01
5.169113413987632549e-02 6.047659471509682361e-02 6.007488192496326235e-02 6.639339264643742688e-02 5.850186387002544175e-02 7.491469048834548117e-02 1.425129895908765765e-01 1.600965056386932928e-01 1.238823833851103451e-01 2.014555636005750106e-01
6.547464004525253845e-02 5.199353833528028851e-02 5.597056688388505480e-02 6.903116893066792159e-02 5.938491089691616542e-02 6.887729619753024668e-02 8.629447375541336729e-02 7.374608687323473688e-02 2.750166693924068761e-01 1.942106486894128459e-01
5.960431773735987843e-02 6.032776779149579688e-02 6.362223379920214916e-02 6.770377958315947076e-02 5.933284107212784264e-02 6.760606623193378406e-02 8.931830046714250848e-02 6.458737739873667005e-02 2.128168313255811572e-01 2.550804845932609366e-01
5.751063035099095860e-02 5.458830694525206029e-02 5.675798895964660751e-02 6.458505294425297139e-02 6.384804933479917843e-02 7.399606911387716923e-02 8.465350763787857225e-02 7.986015112735021793e-02 2.179715880611434731e-01 2.462286555248086317e-01
5.450964837857763534e-02 6.564428921724010935e-02 5.827027026526168663e-02 6.436017552333783698e-02 7.665110013204058659e-02 7.059055562278658547e-02 6.058942918871072780e-02 9.944946880273473899e-02 2.113320197978212911e-01 2.386030430714888018e-01
5.653802110860132318e-02 4.992793025781414734e-02 5.759933430329456511e-02 5.510791121709165269e-02 6.950809440026457786e-02 8.402155849040432445e-02 6.597928966442362375e-02 9.100877278492888744e-02 2.142779496107022341e-01 2.560311381624746363e-01
6.149411969484396695e-02 4.700114012891426496e-02 5.462735375658003129e-02 7.466066964956181995e-02 6.910974542160845668e-02 8.031271519094855538e-02 5.615423572270612090e-02 7.560745039264006595e-02 2.541757129732702403e-01 2.268568570689264430e-01
5.467974501061877851e-02 6.491404917684666376e-02 5.568956857212285089e-02 8.323688268282214420e-02 6.439647931601473474e-02 8.416944832808707921e-02 7.488279256390946437e-02 1.044092078359750986e-01 1.390510157428104243e-01 2.745708107707928169e-01
5.676638424621028439e-02 5.786332823634354749e-02 5.703676280860461856e-02 6.575647799914978442e-02 6.819150123210006298e-02 7.456666826354978184e-02 6.106350315526709593e-02 9.984237990029655452e-02 2.028128424796506180e-01 2.561001516788277699e-01
5.505707875103236365e-02 6.200913416229753006e-02 5.690185822179919667e-02 5.941467241226763840e-02 9.461910236007022024e-02 7.521937553653489095e-02 5.876889592362676690e-02 7.778806788237609127e-02 1.784032310127435517e-01 2.818185837372516045e-01
5.997557428385175832e-02 5.410713357609190505e-02 5.748387630740893484e-02 6.262012457599627768e-02 7.949987158556845457e-02 7.138266788390919271e-02 8.528210634807002755e-02 6.435223891209711222e-02 2.858531974340346449e-01 1.794432090929717893e-01
6.215098093712397714e-02 5.516697915948923919e-02 5.649437510515873534e-02 5.330863927970479893e-02 7.749004669009951218e-02 7.895995693950839944e-02 8.636162783551752653e-02 7.757515879438302286e-02 1.883487291177378675e-01 2.641435061412769625e-01
6.506602641695194422e-02 5.768843326533246857e-02 5.442359943887761092e-02 6.045553724684909341e-02 7.878421152464155919e-02 7.517352665411407286e-02 1.167306870638168542e-01 1.068651853840171945e-01 2.233691823791484898e-01 1.614436106262507886e-01
5.289075379154688228e-02 6.342135269226897853e-02 6.258604305220749620e-02 6.062070167268836240e-02 6.944414063045130370e-02 8.203834072934589050e-02 1.233166218139516157e-01 1.264232079797377728e-01 1.447575887258294447e-01 2.145012489119722254e-01
5.718958286637217808e-02 5.959651333017900593e-02 5.653598887241358811e-02 6.216577513743746369e-02 8.890965145255132207e-02 8.467272698561786881e-02 8.034613265522771997e-02 9.031588645594632037e-02 1.519384489019751372e-01 2.683292933422794513e-01
5.232095032592397332e-02 5.174347995179490872e-02 7.286480101537401444e-02 1.027542570198463623e-01 5.735623334583237615e-02 6.672114259611937326e-02 7.007845737354802262e-02 1.108075259145142322e-01 2.378217274412858517e-01 1.775314250157609131e-01
5.449850143410253644e-02 6.315030556030727660e-02 5.100159512309693915e-02 6.999081456124689460e-02 6.323573199176779625e-02 7.343915885734494942e-02 6.706760837204202297e-02 1.055151785728177527e-01 2.640419158187319315e-01 1.880591897085419073e-01
5.209722199112210017e-02 5.328642438013813515e-02 5.611168485507457560e-02 6.891380611071785955e-02 5.900845355547832544e-02 7.610025222952231105e-02 1.073924339304891118e-01 1.319130202296055487e-01 1.442791202290670260e-01 2.508975824887850203e-01
5.082839748235298133e-02 6.119090970015630959e-02 5.899531454405963771e-02 6.280194423909953028e-02 7.187265744725229721e-02 8.064543096764306696e-02 6.147019527797013827e-02 6.953196624079467647e-02 2.258814577933597190e-01 2.567817263073117195e-01
6.020803335858660593e-02 5.075361160843119140e-02 5.076505015064739640e-02 6.841681044623131036e-02 7.653084741233828758e-02 7.524174040481029779e-02 6.367099246917413968e-02 8.441075661984692724e-02 2.069689369050975447e-01 2.630332206248364169e-01
