r_sep13_median Teff r_sep02_median Fe/H L dnu13_median radius dnu02_median r_avg01_median r_avg10_median Dnu0_median log_g
1.957317608730372860e-01 6.221550137722380025e-02 1.902963170956505773e-02 9.185678366428610964e-02 1.610566675839083806e-01 2.088814700806535668e-02 3.854179787544574631e-02 5.412431223762694671e-02 2.752478240142207724e-02 7.709085029693783786e-02 2.333180529104840750e-01 1.862171206199739540e-02
1.212412739309872700e-01 2.182389921992452797e-01 2.061229340667014576e-02 1.048871999112463010e-01 2.289638633696881170e-02 2.612175982803869451e-02 5.269713589117833857e-02 1.351108424299848065e-01 2.082481081849138146e-02 1.415680936841679782e-01 7.513548489324842206e-02 6.066572666977266409e-02
4.833086684710580921e-02 2.899334988442802130e-01 3.406487502090763814e-02 9.821640483102875296e-02 5.776881212890107309e-02 1.844021390883617342e-02 2.142607893886110948e-01 7.174223648404511045e-02 2.158724637754276879e-02 2.651245273722902321e-02 9.192405339696586852e-02 2.721855003454621766e-02
2.053660037020850204e-01 5.404243738364208210e-02 1.391629850841974436e-02 1.110338262508071550e-01 3.326614054812390003e-02 1.080650850617123210e-01 6.056942651790661603e-02 8.078469594693001021e-02 1.766691978588836101e-02 5.814953829197281460e-02 2.357615283912514181e-01 2.137809961126064737e-02
1.374535614829521801e-01 3.386807640976210454e-01 1.711107176409920952e-02 9.821006298827639203e-02 3.291180208464324075e-02 2.883959714584126768e-02 1.084751027801272166e-01 4.946597179282289508e-02 1.942579272895108081e-02 6.384353533179405737e-02 8.127777699901198027e-02 2.430496080385932678e-02
5.371289666426451448e-02 2.636841767854749552e-01 1.566620383255905649e-02 9.094418307475071739e-02 3.532854428615385400e-02 7.160165518642767901e-02 1.357671933943845333e-01 7.631310507350518024e-02 2.646410149305615869e-02 1.284041993498241663e-01 7.890849159900513443e-02 2.320524926059401583e-02
1.945239158672717461e-01 1.370497894307583508e-01 2.794432179562816865e-02 1.077382353922089475e-01 7.673579390400220301e-02 1.159784808483541214e-02 7.097361212172355327e-02 4.694846284281595922e-02 2.694313600688413163e-02 1.381766308892360962e-01 1.434689735130643962e-01 1.789928015157092253e-02
2.066073485003267207e-01 5.137915890670197855e-02 2.808375195497792715e-02 1.009908837466664405e-01 8.751832823150809682e-02 3.378211238390807503e-02 2.143271156688894216e-02 3.397858508063766325e-01 3.819642095404832127e-02 3.552464046835412254e-02 4.057089700323108367e-02 1.612789547701176315e-02
2.646534256795237128e-01 1.015777432623266030e-01 1.620828364717812053e-02 1.176193970254104104e-01 2.115923685293343709e-02 6.003193508705390036e-02 1.323172504068033106e-01 6.186431063505314770e-02 2.793648213285455928e-02 2.694352709457621675e-02 1.402630100807687741e-01 2.942539809551782126e-02
1.270587258947811771e-01 1.333690889993661144e-01 1.791401352553688778e-02 9.685087906625773624e-02 1.333738329043248350e-01 1.082098062855198738e-02 2.042621123015656293e-01 1.023323967666873585e-01 2.174780249285169012e-02 1.422383391599933537e-02 1.175112479621647082e-01 2.053508554191245394e-02
1.575753404612390274e-01 4.104082299047516480e-02 2.996437450659671445e-02 9.633400082534411546e-02 4.613834254259031875e-02 7.326861679085357182e-02 2.358948708788460857e-02 6.773630267374318448e-02 4.079486748260681417e-02 1.571751512757810221e-02 3.894312137691319231e-01 1.840911574195637848e-02
3.188794645479403611e-01 5.271770869971500323e-02 2.026878813747146763e-02 1.089668092122703102e-01 6.289531436847824175e-02 7.846444722746828693e-02 8.133018509168325749e-02 4.487779228075654270e-02 5.549765842212249500e-02 4.714425923666790141e-02 1.029044822316880353e-01 2.605309054373834698e-02
1.391495934742025820e-01 2.148931343338695010e-01 1.459935174816307142e-02 1.053038060703998247e-01 3.606601933426881873e-02 1.485428619074608166e-02 5.968925156521576181e-02 3.852283431357328425e-02 1.410730444798062866e-01 7.969517587938204639e-02 1.351318033985987321e-01 2.102169921177395387e-02
1.128878868947029157e-01 5.734967329785323198e-02 1.588508179216370150e-02 9.427501040010961841e-02 4.040185328490459443e-02 9.552465687490144242e-02 1.579207467562038503e-01 3.016820663122272636e-02 2.260709886944123337e-02 6.664831811897091451e-02 2.552189532381269887e-01 5.111251384139884474e-02
6.148150297914717344e-02 6.355364836238200366e-02 1.854570662515194271e-02 9.558847107774481877e-02 9.433978291637262759e-02 1.861258693687182358e-02 1.754661879897590274e-02 3.094922494075443009e-02 2.816132678663277669e-02 2.637059684060859277e-02 5.208918320433412186e-01 2.395870169201647082e-02
1.436084150828979555e-01 6.023856091040608041e-02 1.540528345574117275e-02 1.002416234762338459e-01 8.304270039914658785e-02 3.011329431449283681e-02 1.751302604866668278e-02 3.167770153536867417e-01 2.572963898501481883e-02 8.806607134585096863e-02 1.004512405982893042e-01 1.881313002957303235e-02
3.124390927812709107e-01 7.076159048573706090e-02 4.651497482064678030e-02 1.120827507683439528e-01 4.142571256886049685e-02 1.041517024433056410e-02 6.710116045955712150e-02 4.506423635921610188e-02 3.007026038120426750e-02 6.664092992445500019e-02 1.750458163409053802e-01 2.243830486547238393e-02
5.314461178569920841e-02 3.233376320811300886e-01 2.437913365641082922e-02 9.420650749385850453e-02 3.831386275912471162e-02 1.530093404611701860e-02 7.793553342233677794e-02 8.240049275889331504e-02 2.158525696871608363e-02 3.395324645511230838e-02 2.076135077699440556e-01 2.782928080265716086e-02
2.908183084888452119e-01 5.491857268278520915e-02 1.872325116844541365e-02 1.094967527295215709e-01 3.279428173382202549e-02 4.543614279718261734e-02 2.493980068282409049e-02 2.176964878727646324e-01 1.598404402689522844e-02 1.505589493750164598e-02 1.267417662429400904e-01 4.739469663647237485e-02
4.916441551932595327e-02 2.209777496147319054e-01 2.195766210132516633e-02 8.713694857091042190e-02 2.224494632099993305e-02 1.541353707649889271e-01 1.711142366921630451e-02 2.356719904675781130e-01 2.661198926405430529e-02 8.585888257639147370e-02 5.730748068790073035e-02 2.182114044257668639e-02
1.178092257665251386e-01 4.183954329311848075e-02 2.615587800480668329e-02 1.006332985341295838e-01 1.115704998012925914e-01 2.016125978739544480e-02 2.160074363869405462e-02 2.434950109408058616e-01 2.247394916645374663e-02 1.880665368391984671e-01 8.495824153551979896e-02 2.123581269206032893e-02
5.495500435233421216e-02 6.575667906873026991e-02 2.755755450249977589e-02 9.074854788611076695e-02 8.203036524056854517e-02 4.249007457030942736e-02 1.378681427602294375e-02 3.749974898731507633e-02 2.114085388470215987e-02 2.594683960323307045e-02 5.077031753191776353e-01 3.038434230899601449e-02
8.212357705327387458e-02 5.161366164834509801e-02 2.025695661160446109e-02 1.030416548594149662e-01 1.295970171489256861e-01 1.774215324053588991e-02 4.412090126754394243e-02 2.920999043450535626e-01 2.137314470608596417e-02 1.449992203722816619e-01 7.356128620966165266e-02 1.947052253727309112e-02
5.019797236874524310e-02 2.586009729176808603e-01 2.311172192599268357e-02 8.975205777621758640e-02 3.383749933684915279e-02 1.638805400601357765e-02 3.447539202964760435e-02 1.979038018747143746e-01 2.129686573208487005e-02 8.059312507814357651e-02 1.626460874112836963e-01 3.119644954262679876e-02
2.316332399905571271e-01 7.140415309836097013e-02 1.492628148818937392e-02 1.165511756760306827e-01 5.096646767970082481e-02 1.822728647664866725e-02 1.032602766249137716e-01 1.926432099594691527e-01 1.958483694509142656e-02 3.789114705331766281e-02 1.234543425176694298e-01 1.945758249005090368e-02
2.624587437734205442e-01 7.413120890515155492e-02 2.905531085102494929e-02 1.120062752795644850e-01 7.484453115551395475e-02 1.919628812755501401e-02 1.844851522219999318e-02 2.186521233904390737e-01 2.343394181980113303e-02 4.814273725550332478e-02 7.488690492061549075e-02 4.474341929921057254e-02
8.735615584750136553e-02 6.549779864533676610e-02 2.600741283821509514e-02 1.186386724447697633e-01 2.435044319242028743e-02 8.572351949459472431e-02 1.688123798935795700e-02 3.161315733720256732e-02 4.366177861593648762e-02 2.253873261080895085e-02 4.632067573102657820e-01 1.452433367359019442e-02
1.929603432841648647e-01 5.961427874179944103e-02 1.917309692611812721e-02 9.536413606667173970e-02 7.275404361168472112e-02 2.447835322409803310e-02 1.159418309381586749e-02 1.196220761390620058e-01 1.722082415176990067e-01 7.156486666092816418e-02 1.395016345824478810e-01 2.116474615151004920e-02
2.732993129963063872e-01 1.098499784079737113e-01 1.866226418528114245e-02 1.020939922529393168e-01 4.961701328095263069e-02 1.700324328105654037e-02 3.500539247230623208e-02 2.358309905879756307e-01 3.838007477202277223e-02 4.169742138209892729e-02 3.958231663919961618e-02 3.897799974188721067e-02
3.064322988803122039e-01 4.850902223303400762e-02 2.993585326340859193e-02 1.056995102675987869e-01 5.132805838242692625e-02 1.445293156464003657e-02 2.110720386903341267e-02 2.504264402004076628e-01 2.183677735220105817e-02 2.380479276570810626e-02 9.905275237319635662e-02 2.741435884803277226e-02
6.582216161356911621e-02 5.916706135454344317e-02 2.427065151140236562e-02 1.039227660561462124e-01 1.064683741744430062e-01 1.520050559764509965e-02 8.971535989526298327e-02 5.964322529014610269e-02 6.994161626156460143e-02 1.235015424448290995e-02 3.655827059074009400e-01 2.791541809339332519e-02
1.978979490184347712e-01 8.781574184813180362e-02 2.295164485587701184e-02 9.836521408382373211e-02 2.494781561236481676e-02 2.767960508178670190e-02 7.282899357013028485e-02 2.754976233820791154e-01 6.923260690150032093e-02 1.367081451455939324e-02 8.739139524277811377e-02 2.172059588853413048e-02
2.816654858909904968e-01 5.549647058833856450e-02 2.323335737191174755e-02 1.589440385421605761e-01 3.355642873922386887e-02 1.487218772956794971e-02 1.614299303860781132e-01 5.459210001789479433e-02 3.786043733117817889e-02 5.115634897447639273e-02 1.026895181193223788e-01 2.450369630885704253e-02
6.227385031567322232e-02 1.257027996875271503e-01 1.623674822412507837e-02 9.805560234940424724e-02 6.319188591714355874e-02 4.941398011976578380e-02 1.091391053518555726e-01 1.843760423905628221e-01 2.277585107277924764e-02 1.467142211548995608e-02 2.352146087920815587e-01 1.894810366359173451e-02
2.023034213104751011e-01 1.977788840961487160e-01 1.486964254430835249e-02 1.107815144448507233e-01 3.645728403434792680e-02 2.679272160146780116e-02 1.559555927062896558e-02 4.550014233391799778e-02 9.817102869438060209e-02 8.687447126005053144e-02 1.345321887249951442e-01 3.034314168442799747e-02
8.496230441409714784e-02 8.812243246408775488e-02 5.620961812401453067e-02 1.013729474995836988e-01 3.436940489591774894e-02 1.821891719106027985e-02 1.612199503405622319e-02 3.269514406361984094e-01 2.055772375705040497e-02 1.081747110644328165e-02 2.263259494307889863e-01 1.596979544670146592e-02
9.377651756249232029e-02 6.159816412046036777e-02 8.039883721662471894e-02 9.831798225362686772e-02 4.266134039104962916e-02 2.017944657835548522e-02 1.632110525719424401e-02 6.263514529319122448e-02 1.619526557968260089e-02 2.172310575285786235e-02 4.615870320726938592e-01 2.460605792177071247e-02
2.303354462070864861e-01 3.549746621846086581e-02 1.473671780292811276e-02 1.288242417887493774e-01 4.083796380797722475e-02 1.251570230905829084e-01 2.260610713757756074e-02 6.433467600997849756e-02 3.095055731225795914e-02 2.079255985189489842e-01 7.394458591503393075e-02 2.484961619041815492e-02
4.932689816229018920e-02 2.591298230112516476e-01 3.374896987532054887e-02 1.437413104625872018e-01 2.006896626654874199e-02 1.608916179840632482e-02 4.507764385106546867e-02 9.884233426214381057e-02 2.443828659316382365e-02 1.907800438216063488e-01 9.532789001664719597e-02 2.342867187896872233e-02
2.630680844399500007e-01 8.271107482266611133e-02 3.478636369708382886e-02 1.188966152527674569e-01 3.935192128287735153e-02 5.528547480177651435e-02 5.887541390319594309e-02 4.500292961951937731e-02 1.958323142240993645e-02 7.213563995825619801e-02 1.794663955909455155e-01 3.083685520855186310e-02
6.466685031831904962e-02 5.441677533724471882e-02 2.251277271286344916e-02 1.040878799753617995e-01 3.854248810061298297e-02 5.684545334467155930e-02 1.496399585334085881e-02 4.623113448765127642e-01 2.131036041898523234e-02 2.736528430722221308e-02 1.089527080766065081e-01 2.402408667825884150e-02
6.448237916069883557e-02 5.986639984975936774e-02 2.574297296989212086e-02 1.045593536660547190e-01 1.006523889849010450e-01 1.189343845404586264e-02 1.681844348718979781e-02 1.882247362339441454e-01 1.591014505073631152e-02 4.490257247258631901e-02 3.382219741942728564e-01 2.872519547591859124e-02
2.328296997318310135e-01 5.594275778902773472e-02 3.000630416739876599e-02 1.014194235998713139e-01 9.278801229379145254e-02 1.056263031282727097e-02 2.421902344874996699e-02 1.080257598775366396e-01 1.994606314683556106e-02 1.128478384811733293e-02 2.816919506990371858e-01 3.128359108497569263e-02
2.937054339337346609e-01 7.982710420844485455e-02 6.399654513762577379e-02 9.863278188187765694e-02 2.991063327129244581e-02 1.412018708374887001e-02 1.437056130559850181e-02 8.544028534402867137e-02 2.303253052325867148e-02 1.346079213471053013e-02 2.571096670205296197e-01 2.639347815514985970e-02
4.850594860466512365e-02 1.079693321170319409e-01 7.633513404031244676e-02 9.312409972523091883e-02 5.608409153147368015e-02 1.289588168525906790e-02 1.957267392287036917e-02 2.941215367089235894e-02 5.925314629161677893e-02 7.510798194073996237e-02 3.974225938379647993e-01 2.431696263194267627e-02
6.611804817409278057e-02 2.284630928774949443e-01 1.891583692958866483e-02 9.847625661475192804e-02 4.872947235860525250e-02 1.452116859175152895e-02 7.841878640055791050e-02 6.883112207808891880e-02 2.603130380778369279e-02 1.801244854976684351e-02 3.069952469094121006e-01 2.648721670810533571e-02
7.103211382260551932e-02 7.830490919339547218e-02 5.251634544788098824e-02 1.194054734326415318e-01 1.860114636634838808e-02 2.145942236238665424e-02 1.433150015621471006e-02 1.460683243436491918e-01 2.041519823641218534e-01 9.867339063496707169e-03 2.457382441553992714e-01 1.852319929185974184e-02
7.106361475937314487e-02 5.161493747593140502e-02 2.692431419963494180e-02 1.229580994663430904e-01 4.501690755536709443e-02 3.397053254027416341e-02 2.162888339734550525e-02 3.471012812166876516e-01 2.394800960244310162e-02 1.388364815053769533e-02 2.222065861014665689e-01 1.968318553459575196e-02
7.587949796003912173e-02 6.738817092400371800e-02 1.715067365969792298e-02 9.793129150027329866e-02 3.290200955300433272e-02 3.646005436595849830e-02 3.467653399090090544e-02 7.867592851206459126e-02 1.981427051450514176e-02 1.060536924549349003e-02 3.346700513235386087e-01 1.938461484505205334e-01
1.165182744354292255e-01 2.261319593205368128e-01 2.045576650994659559e-02 1.064534828893311386e-01 7.081689591590990818e-02 1.724595490304113229e-02 2.158484082709555274e-02 3.626697513968553388e-02 4.624872907529466171e-02 2.062414187366351792e-01 1.144736872604428801e-01 1.756201498665145577e-02
2.063900787144719862e-01 4.558874713712651738e-02 1.667806356333871240e-02 1.039778652692631422e-01 1.238767961558034231e-01 1.242823916592366955e-02 5.841214499252238984e-02 4.262780838049522875e-02 1.812997539185662310e-02 2.153355923943515299e-02 3.158057957150993689e-01 3.455092627466371802e-02
8.108165687082355411e-02 7.613901092045285979e-02 3.262527922319877899e-02 9.318747305408399406e-02 2.563604966270542282e-02 2.665320995338329654e-02 1.240048764268171511e-02 2.421880781255525972e-01 1.656099815971646613e-02 1.194197651202364568e-02 2.366464707880295282e-01 1.449393090873481171e-01
5.087024232236940502e-02 7.899234610756711294e-02 4.422586681219584093e-02 9.872352917927995630e-02 2.374572062414657611e-02 2.083524373594817722e-02 1.300879002427458853e-02 5.600118574149518524e-01 1.986545756436155011e-02 1.684967194638339189e-02 5.174729254176774207e-02 2.112398172675359134e-02
3.228719932399700676e-01 6.630868400310753474e-02 2.105926564112410582e-02 1.148954471484135570e-01 3.672060566091982919e-02 1.505277074850766561e-02 1.614488356080476944e-02 7.750250126833026221e-02 1.443516627146267939e-01 4.515438877200666362e-02 1.082328115026313237e-01 3.170498573955727456e-02
