Teff Dnu0_median r_sep02_median dnu02_median Fe/H r_avg10_median r_avg01_median
4.268160704666792427e-01 8.610221670130571714e-02 2.970944303820104437e-01 4.123982734575450809e-02 7.216805911092558090e-02 3.853658757967701187e-02 3.804280841364750948e-02
6.374113089280785127e-01 4.632955780970958448e-02 1.575180711334182859e-01 6.464126102831306564e-02 5.217294079046794902e-02 1.873521711319460492e-02 2.319164319681788280e-02
6.235649217655360177e-01 4.920152164203444450e-02 1.732534854128023882e-01 3.036434877713841199e-02 6.828603587787861195e-02 4.139572517990348921e-02 1.393396134470656009e-02
5.099015667049237033e-01 4.139278828855173092e-02 2.692811202612538368e-01 1.062520946765017210e-01 3.389041965151549929e-02 1.690555021294446944e-02 2.237646020430894209e-02
5.687691749019023746e-01 4.541529215372110823e-02 1.429606874320106247e-01 5.655490595710613994e-02 5.746762815605571673e-02 5.798128020138127586e-02 7.085103119782258652e-02
6.026244036195772535e-01 4.181252032062689888e-02 1.095163050133455690e-01 7.437996760054652046e-02 9.018293436933096097e-02 1.476231096995100738e-02 6.672155810662168396e-02
5.325203775111470028e-01 4.189213607805025025e-02 2.414926232408784734e-01 2.749011765506449018e-02 1.302641876286756706e-01 1.275702718057600445e-02 1.358353070560806147e-02
6.009842710657544718e-01 4.130050171085766081e-02 1.391862036642936840e-01 9.418162054940584782e-02 2.750106223170227515e-02 7.613773794330470912e-02 2.070860283468135485e-02
6.069749863574402937e-01 4.097359256699668884e-02 1.258526817203231007e-01 5.722614984685786554e-02 7.161810324063710986e-02 3.432326966810939073e-02 6.303121659963561996e-02
4.212160527848364255e-01 4.032990585605654432e-02 2.133595243641788208e-01 1.999595602693652469e-02 2.765200387020961270e-01 1.424356441699866672e-02 1.433495784889680068e-02
4.953648247569285568e-01 8.842500631051922189e-02 2.737505899840907975e-01 4.296096504139852723e-02 6.858852520840588718e-02 1.384196010834956407e-02 1.706812859030746796e-02
5.182545354709584551e-01 4.637626772687917370e-02 2.571580860096608356e-01 8.638348340369672584e-02 3.861988805817970216e-02 3.020007420674350809e-02 2.300766512388139479e-02
6.190617882308293574e-01 5.156181410895284423e-02 1.504421549960209825e-01 8.091140722177946054e-02 3.903285198784259280e-02 1.630205677616188009e-02 4.268792667841293798e-02
6.188616383618945616e-01 4.274411006829220705e-02 1.350653323490189628e-01 7.494587105098522717e-02 9.332130339886149373e-02 1.238240868646759037e-02 2.267933608447997296e-02
4.668088704876250938e-01 4.078287234285151580e-02 2.578349690521492543e-01 3.135962207957873615e-02 1.286308617256613496e-01 4.022552667371279145e-02 3.435727763842120336e-02
5.561057047227471184e-01 4.298933455261475661e-02 2.023261236402872365e-01 4.413532927791596200e-02 9.161029214663952980e-02 3.652927408379027380e-02 2.630394157600528943e-02
6.253933539736167280e-01 4.929784366447378247e-02 1.597952803017082257e-01 5.511486432633927457e-02 5.992727542204261126e-02 3.835214766143981574e-02 1.211923465037965941e-02
5.349478933010139992e-01 4.471811047072391659e-02 2.509561596294588304e-01 4.323922645026579553e-02 9.028362416182199313e-02 1.667111149623391048e-02 1.918387449048132229e-02
6.232774359398721709e-01 4.779564635173823989e-02 1.739652181776583373e-01 6.441152405276266701e-02 5.127784310793369327e-02 1.954787963718828195e-02 1.972445273284654729e-02
6.129406782493150851e-01 4.580542406901958602e-02 1.456903643866047371e-01 4.668195852058797807e-02 5.490224770739229876e-02 6.437692248564709507e-02 2.960240458143327535e-02
6.109677729768080434e-01 4.914627301806284709e-02 9.572435330914534635e-02 7.865949756230358747e-02 6.445016488610770533e-02 4.582701793558061065e-02 5.522492031199193602e-02
4.977527934342600990e-01 4.144449576133321655e-02 2.773246051841872784e-01 1.953478490016483798e-02 1.322545647876586794e-01 1.943753520733743079e-02 1.225122072505835207e-02
6.125963418254481985e-01 4.214177527970349585e-02 1.327786180631079227e-01 6.562090997669724202e-02 3.770736119396276426e-02 8.383678075335514179e-02 2.531821290772506144e-02
6.027673204527043138e-01 4.288405211835303460e-02 1.323329346675585494e-01 9.518935380930523826e-02 4.786349744393290917e-02 6.533038536513215144e-02 1.363245614301365934e-02
6.321416425803983996e-01 4.284287823850591037e-02 1.464681800379924459e-01 8.035614222515601035e-02 4.138983221054152312e-02 2.974746014196407579e-02 2.705386456544169732e-02
6.056310165361415976e-01 3.914311975119596360e-02 1.939129329168666760e-01 2.312093094305713720e-02 1.091310089224900443e-01 1.560373080267065879e-02 1.345726012757796422e-02
5.870344723671361287e-01 4.419375520994603401e-02 1.666156891930041517e-01 6.055325155417733834e-02 4.658850388624386635e-02 5.466356879157949905e-02 4.035075899791299575e-02
6.266563165937443225e-01 4.725129726201330455e-02 1.677175563229642563e-01 5.594526761929029951e-02 5.247358996149274757e-02 2.593640329620805485e-02 2.401956894428688982e-02
5.034314116659822647e-01 4.328485994684060784e-02 1.523252945893734112e-01 5.545253249377801730e-02 2.108557913818586149e-01 2.388134236125769375e-02 1.076876756090941814e-02
4.534674063324471982e-01 5.068224815264673472e-02 3.360758911431887541e-01 6.594921936119992056e-02 5.789469307312179736e-02 2.342974056596698607e-02 1.250080137142873041e-02
