Teff Fe/H Dnu0_median dnu02_median r_sep02_median r_avg01_median r_avg10_median
6.320101958357488003e-01 4.518743627632694493e-02 1.500364553210824792e-01 4.037025091341298749e-02 9.102107947474458172e-02 1.283256479292814792e-02 2.854201738575606190e-02
5.757039802918920701e-01 4.267328558591281656e-02 1.147165646755425733e-01 6.618551185383551860e-02 4.134901178586090215e-02 9.976387562925795316e-02 5.960777017769805508e-02
4.505899224528355784e-01 2.095171531101954199e-01 1.812005723809993751e-01 3.520788627503283058e-02 8.049666605136855668e-02 3.113484340233384565e-02 1.185295632723445958e-02
6.166336767089778403e-01 4.513338988727925299e-02 1.653225045238433943e-01 4.971531344154766358e-02 6.867594970870632975e-02 2.274889991429509747e-02 3.177026581535039723e-02
4.915145406800396355e-01 4.660511844941426368e-02 2.896404514084241488e-01 3.945562816718111571e-02 7.804530581040998449e-02 3.876220413641597029e-02 1.597675134811480865e-02
5.983869685756503243e-01 4.679971495335497750e-02 1.382284395827678147e-01 5.974750695011552676e-02 8.711527844345716420e-02 4.326691669735275442e-02 2.645517479730153873e-02
5.988018018397491815e-01 4.361664738182348400e-02 9.893062396960970728e-02 6.822651347486900775e-02 9.755794014920074475e-02 8.027646892089691788e-02 1.259000426385091347e-02
4.388474577923515696e-01 4.542212513987364808e-02 3.248084257115689266e-01 1.131901800493622101e-01 4.619762611581721551e-02 1.826700728034838864e-02 1.326717791067803798e-02
4.337619063494299598e-01 4.230808339960556719e-02 3.199061834603470489e-01 6.494115676689277139e-02 1.027658448461691160e-01 1.811914774633534286e-02 1.819767743122023898e-02
6.034675691486852678e-01 4.640215945775522793e-02 1.775750815842132568e-01 5.624617822992725169e-02 5.332286496301266721e-02 1.592431363046647660e-02 4.706183298593986236e-02
5.997826303511007984e-01 4.352336684663883626e-02 1.967704120108832166e-01 2.541752499433201293e-02 5.676503935568278508e-02 3.888974591741699988e-02 3.885128052394521553e-02
4.522119935863352369e-01 4.966680718310492043e-02 3.201047442663950138e-01 2.473456158096227347e-02 6.308515868260983206e-02 6.327775126762176516e-02 2.691898343297091656e-02
6.169720396053911537e-01 4.601456332979835667e-02 1.346374817503141197e-01 7.321468099718279887e-02 5.848512585813172432e-02 1.763911989131951297e-02 5.303698856786239618e-02
6.143218045334675192e-01 4.628643820819940830e-02 1.250683904707310667e-01 6.802061101790862763e-02 7.127041291377624044e-02 1.884001150479336015e-02 5.619233135112389893e-02
6.325393401186448772e-01 4.694658877318033663e-02 1.572716578023720391e-01 6.533857663718151132e-02 2.923251743494071145e-02 1.589276804815445074e-02 5.277855118552609442e-02
5.537747517039370848e-01 4.593812183533895616e-02 1.583519259134186785e-01 4.153299806770069380e-02 6.057781156244997078e-02 2.697262912102356761e-02 1.128517617961312253e-01
5.703342835814610989e-01 4.123687326420819727e-02 1.409965921142732614e-01 5.473819684989833512e-02 1.500342509713114558e-01 2.196505060434129908e-02 2.069475261450657091e-02
4.354281471050334140e-01 1.076961689233822822e-01 2.625323875260646145e-01 3.429988469067330598e-02 1.271816469789249227e-01 1.492437141869425339e-02 1.793739335722729228e-02
6.281622159218764878e-01 4.664748033079344630e-02 1.494133125101107240e-01 5.733238680939792276e-02 3.351963652728758708e-02 3.312778238332682312e-02 5.179718551720700892e-02
6.007526126857227755e-01 4.645458160709212830e-02 1.415383403386925865e-01 9.438567631970169736e-02 6.144170922597942675e-02 2.904936328728803530e-02 2.637771653552325665e-02
4.529656352779901085e-01 4.156661833471401307e-02 3.075087698662146152e-01 1.076970002789627845e-01 4.089730603005697213e-02 2.491381649915359181e-02 2.445085371290773441e-02
4.569683091644693440e-01 4.184017398700563134e-02 2.145514257972040151e-01 8.384796212636178026e-02 1.706825926259862569e-01 1.497837579630654364e-02 1.713116050266632467e-02
5.452457463330158127e-01 4.113580320855358269e-02 2.564583745268395054e-01 7.313922551223954460e-02 5.573776733568500119e-02 1.258714308404614186e-02 1.569593999962047570e-02
6.130590849896303540e-01 4.730538975137261321e-02 1.927007528404294789e-01 4.319187044979436868e-02 5.649411816580197920e-02 1.648321060648336514e-02 3.076557319648781999e-02
4.268170329692264620e-01 4.519799749252537135e-02 2.774460972495895184e-01 4.397646291089343795e-02 1.423762078409483434e-01 5.124880016521286830e-02 1.293740137160391025e-02
6.049195059074347069e-01 4.707693022561501572e-02 1.986441301203826504e-01 4.830939655485325807e-02 4.930776456923499640e-02 2.033723135425461945e-02 3.140504126822459691e-02
6.182665795909744189e-01 4.794400566700771082e-02 1.660897824326355299e-01 3.478257653933241461e-02 6.097948987734344573e-02 4.548444560979823109e-02 2.645312028290815534e-02
5.499609507870008018e-01 4.378748738303406968e-02 2.440482853216632275e-01 6.178855016277202267e-02 4.257159310842544009e-02 3.089070920389578798e-02 2.695242403320880289e-02
6.213064747081247230e-01 4.330270028616337030e-02 1.224220868200917023e-01 9.222774346917224364e-02 5.033883218526952197e-02 5.636602349479612889e-02 1.403613903638232033e-02
5.769321384320426072e-01 5.072345511919483518e-02 1.840578665529652713e-01 7.006244342355405497e-02 5.942482046264863094e-02 4.327959472603264829e-02 1.551968128356207531e-02
4.241607393272558979e-01 5.407188923903480382e-02 3.263333033498492242e-01 6.131868408535937759e-02 6.385335298312463936e-02 1.124636105437489333e-02 5.901566996100122975e-02
