r_sep02_median Teff L Fe/H dnu02_median r_avg10_median Dnu0_median r_avg01_median
2.471881229058539853e-01 1.650227627369241779e-01 1.282900037326609455e-01 3.801197976182997540e-02 1.480802084862837820e-01 1.983379665702948158e-01 3.933645910114678262e-02 3.573249670500543845e-02
1.486407948939092172e-01 8.787111173437867073e-02 1.150106410963613740e-01 7.201432523184503331e-02 4.307809005626476312e-02 4.484127145733781683e-01 5.244768347439350553e-02 3.252463893946926782e-02
1.114469281068869999e-01 2.904466004701199977e-01 1.465020670499496136e-01 3.461520995470329654e-02 4.737846700810524614e-02 2.062403981428305166e-01 1.291567496534081760e-01 3.421357961399619507e-02
2.607120393146651338e-01 7.182274667186869244e-02 1.239907494497376195e-01 6.711951253100800763e-02 1.031618513826405847e-01 2.825932374969231109e-01 4.277978788822005274e-02 4.782007526493680521e-02
2.670424430162169904e-01 1.455015277393690576e-01 1.155619972451880501e-01 4.313898417900250554e-02 1.151092483753814177e-01 1.001017391522765199e-01 7.508672999823202965e-02 1.384573302943333528e-01
3.390973160105461015e-01 9.786949339148032223e-02 1.263068477335068385e-01 4.515725069300777911e-02 1.508145722920869736e-01 1.325707911710111708e-01 2.777725523278203046e-02 8.040647347557881852e-02
3.414447441348574253e-01 5.777067931879630719e-02 1.409561345295586299e-01 4.731395242558113223e-02 4.223524509622346435e-02 2.800683445218792866e-01 3.887099988744341372e-02 5.133990008566033381e-02
1.156294987975598210e-01 1.626215445947115923e-01 1.205870453131731301e-01 1.172549423283604925e-01 1.259411416454702393e-01 2.890590836458797330e-01 3.820981115058306316e-02 3.069693252426191135e-02
1.561533916310814396e-01 1.951778448498650009e-01 1.176947852860772969e-01 5.931991729610494590e-02 4.315456248612185158e-02 1.540293014065119148e-01 1.828515657212612111e-01 9.161863132297631829e-02
3.601885320134242674e-01 6.130860538635130030e-02 1.400283791398378719e-01 5.162096130854794407e-02 1.924864232013528964e-01 1.069811082444818429e-01 4.242966458507043542e-02 4.495632612093340003e-02
1.136888489364279720e-01 9.405698491656623583e-02 1.434954541889535973e-01 5.083035484776086965e-02 9.187609355106139686e-02 4.311892528541410585e-01 3.468933637373898538e-02 4.017367433134980820e-02
3.406752303512479707e-01 7.616807553074597670e-02 1.286466121818386488e-01 4.882852486831978922e-02 1.279355027500714559e-01 2.035620941245497584e-01 4.206122690246004436e-02 3.212273329076625883e-02
8.882234650857778746e-02 2.932438579608864782e-01 1.057013505272134529e-01 8.537806345446632972e-02 5.493577794865558972e-02 1.614850493540372078e-01 1.822218137854323683e-01 2.821174046073087957e-02
2.738289808409754555e-01 1.456359421699404133e-01 1.299884152458799513e-01 4.229810094518098723e-02 5.181291369613399977e-02 2.540184574961361075e-01 4.496247080880792779e-02 5.745471879694515061e-02
7.939799956962209637e-02 1.348347772502767328e-01 1.158720174125375396e-01 4.058154312034522454e-02 6.153919668349654842e-02 4.955224445208230577e-01 3.816358190929520361e-02 3.408843953360379125e-02
3.572831771926886502e-01 7.162315279943035073e-02 1.213122693525264528e-01 3.762477769938830929e-02 8.903075905961144176e-02 2.417698216619786344e-01 4.042054373337181095e-02 4.093549850100437065e-02
1.086358133439204038e-01 3.065391233452659514e-01 1.154781618161578594e-01 4.261910011321271702e-02 1.269055002455202474e-01 1.544345320226594709e-01 1.017930889385918053e-01 4.359468017467162115e-02
1.549250087725390079e-01 2.681846946188106706e-01 1.240286561468336018e-01 4.786643576486877133e-02 1.412873758584922146e-01 1.678870910681264372e-01 5.744020339649727469e-02 3.838053437383203564e-02
1.409159280227130495e-01 1.866971647104868903e-01 1.057706741336530698e-01 5.532476037249126760e-02 5.108349493279398801e-02 3.847748028758521954e-01 3.629974565077279808e-02 3.913342930123658858e-02
1.962091202554703817e-01 1.199257084628448655e-01 1.255062814219762846e-01 1.166749137414735127e-01 1.600301493581910428e-01 1.944720091291991249e-01 4.702306958154679750e-02 4.015874804929794872e-02
1.993314052773199896e-01 6.657048658179767764e-02 1.308344926644679218e-01 1.183252461150902796e-01 4.572250062349804411e-02 3.666459665708830529e-01 3.381879447576890269e-02 3.875110769117421500e-02
1.227644331551762946e-01 2.568211081797414086e-01 1.182494276671750694e-01 8.144884534205074078e-02 1.373723784758327515e-01 1.585506793024390737e-01 6.652160416505810414e-02 5.827152371252657809e-02
2.298351887373838720e-01 1.900297650935272586e-01 1.246213083233979751e-01 4.453410280900427926e-02 1.073727058505640763e-01 2.267267235041770801e-01 3.989195518094623694e-02 3.698825050099933259e-02
3.285609084801236479e-01 9.628013826809987685e-02 1.192416126545589039e-01 4.441887069447702369e-02 1.275778810870607793e-01 1.011447786919443814e-01 1.471115276168283581e-01 3.566428250690695939e-02
1.843046987034742679e-01 2.139991962998514519e-01 1.040477552366232961e-01 5.055764901349663054e-02 9.018042922684529894e-02 2.056788454620689655e-01 1.113912740667911266e-01 3.984015199084905284e-02
2.493007878285168066e-01 1.847184168531336712e-01 1.151240821792489377e-01 4.228607829466787121e-02 1.022035789148761642e-01 1.213478259466884285e-01 4.619396086047514866e-02 1.388252691223929580e-01
1.930141672243176065e-01 1.540356789198397414e-01 1.067911504474423623e-01 4.648105773117003348e-02 1.588339164761345401e-01 1.504760209440293706e-01 1.578599987106133751e-01 3.250800954645294977e-02
3.539570404542307647e-01 6.136031537922095880e-02 1.349018858371426044e-01 3.933332919123878196e-02 1.210023978954372637e-01 1.997168401044681352e-01 4.682087125649071063e-02 4.290731988177065581e-02
1.563126842260888216e-01 8.340425797199042812e-02 1.133794495185470180e-01 6.983652737124529386e-02 7.266539171240406214e-02 4.327155607484943767e-01 3.463436971630402123e-02 3.705175873492588812e-02
1.052590306375758150e-01 8.726112997157278728e-02 1.209771622903510618e-01 6.411277141028068338e-02 4.498769024398241445e-02 4.989337378386488608e-01 4.759197294170333659e-02 3.087650466588505449e-02
1.885294509587231437e-01 1.590590151248644224e-01 1.531100845212118589e-01 6.870746372618076470e-02 1.948540254116324366e-01 1.024520432190366009e-01 7.195850528521187395e-02 6.132941175313891963e-02
3.341586466170242686e-01 1.009241996550293424e-01 1.307124889187165628e-01 4.757739227067349363e-02 9.933790492079984380e-02 1.256409823985856766e-01 1.012985779442472645e-01 6.034980727492355451e-02
3.238899002295737017e-01 8.395591660260992573e-02 1.183415802950203433e-01 6.819317437097646706e-02 4.996247953083796794e-02 2.703803078898053269e-01 3.273517174235485855e-02 5.254146933882144349e-02
2.314368168271990767e-01 1.259905979344459193e-01 1.746982490747839845e-01 4.210614314834421751e-02 8.734738585761568641e-02 1.311109427821354201e-01 3.879663713510285439e-02 1.685132272403727649e-01
2.652765261856369627e-01 8.488245828448455488e-02 1.422597218633834815e-01 1.526742822246072440e-01 1.773459549803220459e-01 9.636528349805061067e-02 4.324454738369899742e-02 3.795122557981613770e-02
1.077843819142903642e-01 1.039935828141266005e-01 1.040789701547917417e-01 3.729812266085696243e-02 4.187557263497802829e-02 5.312233832232794439e-01 4.043813299938318895e-02 3.330785359829361442e-02
1.954115943240617437e-01 8.615661494476985205e-02 1.259080940037616003e-01 8.217884475573587755e-02 6.545676622143199730e-02 1.718760400579239234e-01 2.443105036168931044e-01 2.870154207542197772e-02
1.576837714959610504e-01 1.804499698011177711e-01 1.134186541819956900e-01 1.073238053523720564e-01 1.174072468185830692e-01 2.472155516364065719e-01 3.542942063857176804e-02 4.107158007499193270e-02
8.791678989767424957e-02 2.984924044648599728e-01 1.216057956080020125e-01 7.155590454536450706e-02 2.200600802541792245e-01 9.110038342397025479e-02 5.073875786361511930e-02 5.852988394233465258e-02
1.304701697105588587e-01 1.210230567757529796e-01 1.301498009225716679e-01 4.322699473379516821e-02 4.723674733561167294e-02 4.603333013154981557e-01 2.222273819941037246e-02 4.533719100680100311e-02
1.419964311226622200e-01 2.168581966321988241e-01 1.125954426168639250e-01 1.035668375008824554e-01 7.356666475021228502e-02 2.751587709821065597e-01 4.131919491492277302e-02 3.493846148015092995e-02
7.510874071050091527e-02 1.801201985600394406e-01 1.119849846906319779e-01 1.020065291993012269e-01 1.712727580027696983e-01 9.709062951900244987e-02 2.365310769385782219e-01 2.588508237917595475e-02
1.032390520681072399e-01 1.091483201090259619e-01 9.699406418777387073e-02 4.084127457300575081e-02 4.965406800607034821e-02 5.360961497266496512e-01 2.581979189465685720e-02 3.820727943471030619e-02
2.391902057000416248e-01 1.540733107730653528e-01 1.236147186116866442e-01 8.228969181675797884e-02 8.134041118739498977e-02 1.224346312347609073e-01 4.191381023035970627e-02 1.551432204459327890e-01
9.347757745746648750e-02 1.192388503635911506e-01 1.053968133332780222e-01 3.086973222567742162e-02 4.360117487592227864e-02 5.314324276404753800e-01 4.308838856042056936e-02 3.289503554316873524e-02
7.554674637399452775e-02 1.613085459239177177e-01 1.088548446453931062e-01 1.248391488667641158e-01 3.255116748248117475e-01 1.365589623153873333e-01 3.648608544539882342e-02 3.089399160433258310e-02
2.822840531794204577e-01 1.812100246632053213e-01 1.174491343157806761e-01 2.811769310286503856e-02 1.529239738335006205e-01 1.527091030242314906e-01 4.153778774560658305e-02 4.376823013538977403e-02
1.394577235164660978e-01 9.526896609014713635e-02 9.625048830401711220e-02 6.309801171343699944e-02 7.888319161525279843e-02 4.295552979354658740e-01 4.616288132245301851e-02 5.132343950276106043e-02
2.064208863761638757e-01 1.797269154081876374e-01 1.258492363034817985e-01 4.201441313113353504e-02 1.108814847978504131e-01 9.496317159633062277e-02 1.128802206116690798e-01 1.272636717751829960e-01
3.482385991273656556e-01 7.427638807788233821e-02 1.457508682733281158e-01 4.505369568375838102e-02 1.571041232451794445e-01 1.279482468525611760e-01 3.946314142288344373e-02 6.216493731704138964e-02
1.241446214737442488e-01 1.495229354025105484e-01 1.089623585004129563e-01 3.141547004397290954e-02 6.252420593621593747e-02 4.415193147661265471e-01 5.105667836284175087e-02 3.085441551417510489e-02
1.168276434916589723e-01 3.085039068173396903e-01 1.237449600242664510e-01 5.950379013842659048e-02 1.561675547630158867e-01 9.229905736639763825e-02 1.021605067320037613e-01 4.079258066689100265e-02
3.584608125944324653e-01 6.830228059905291138e-02 1.316346413181525010e-01 6.385130485305687276e-02 1.564415651671896557e-01 1.340842316085154029e-01 4.382410079359468774e-02 4.340106306600539920e-02
3.509515435234106251e-01 8.982800104351724990e-02 1.277153874286257318e-01 3.213908790837683577e-02 9.551418488767168813e-02 1.502301958414005156e-01 1.218868428148172367e-01 3.173475655218008229e-02
1.324298970180360635e-01 1.253800192073534769e-01 1.121936229193766787e-01 2.118865797998393530e-01 1.111344403422646343e-01 1.774215929841862771e-01 7.471248133307022143e-02 5.484136639587313539e-02
1.314100803387595606e-01 2.750202470444536584e-01 1.028430224999024173e-01 3.632308703883441875e-02 4.608275857835807815e-02 1.471287035017481704e-01 2.176302357320771819e-01 4.356186526586643820e-02
2.935943035408360990e-01 1.195765427000096970e-01 1.115630817709051953e-01 3.866708835902769870e-02 1.780121028638993186e-01 1.248021572916236804e-01 4.013819313337250311e-02 9.364653034032589807e-02
1.514978466993217310e-01 2.740420023360646828e-01 1.207859107130173221e-01 4.740161894930287889e-02 1.092297547044323164e-01 1.597857829784319061e-01 3.785778728297757578e-02 9.939929633645157303e-02
3.043561319791185937e-01 1.239397355438154325e-01 1.211891368961175441e-01 3.807442486010714083e-02 1.675825601714615587e-01 1.558686345926771633e-01 5.680423061708277099e-02 3.218514533961985141e-02
9.023953977294765783e-02 9.926913644828765093e-02 1.019617253405598334e-01 6.994761040730204660e-02 5.284700872423121060e-02 5.052097358995339960e-01 4.147290950495171463e-02 3.905233390218593864e-02
1.802925717183050947e-01 9.741411066350447179e-02 1.078395633604566362e-01 5.467419061555617993e-02 3.016037916214348372e-02 4.532167799865305380e-01 4.185859156178853291e-02 3.454381293171512879e-02
2.201759091274934355e-01 8.824572727689457274e-02 1.262774726243870438e-01 1.336977249863004202e-01 2.241657853575060866e-01 8.459672889852982991e-02 7.802009598928863476e-02 4.482055573960001815e-02
3.407161662465282848e-01 6.033860145052936941e-02 1.358642285435160690e-01 1.067755842029920743e-01 1.532982637838837259e-01 1.292029801407871270e-01 4.309839582251861340e-02 3.070577980924473621e-02
1.046055006221941336e-01 2.338689701129677001e-01 1.098269352278230526e-01 1.009830655741855432e-01 5.943698683096876323e-02 2.171589925611161764e-01 1.295689450615635785e-01 4.455060400918114255e-02
2.660726102072707988e-01 1.359913491194124635e-01 1.198354861562498791e-01 4.759652567864203904e-02 1.732932841656124323e-01 1.674599954864018359e-01 5.943917445066675825e-02 3.031157473574379313e-02
3.208168334520608567e-01 6.749950597105425221e-02 1.434609757097221605e-01 5.184327317952226039e-02 5.668885794895243274e-02 1.805036191811137392e-01 3.707274388556979633e-02 1.421141906720044812e-01
3.190679653758673462e-01 9.243330532677294931e-02 1.308538199535533575e-01 3.926008858731625667e-02 4.761610907016879807e-02 2.970241064755187455e-01 3.537008150229697251e-02 3.837452370850567146e-02
3.445635788294040824e-01 6.430708624041193977e-02 1.292798741177828281e-01 5.431733244027905222e-02 5.436271714175038711e-02 2.105437718873042208e-01 7.868771650279351992e-02 6.393792284027401129e-02
2.414987303498165039e-01 8.544863114312033214e-02 1.151169787947544237e-01 8.357510228544602626e-02 8.918124688793156729e-02 9.875535095956620990e-02 2.540147904711210769e-01 3.240916910824372110e-02
1.118796856989025812e-01 2.987952356842696888e-01 1.052413168051570536e-01 3.818539165642901440e-02 2.531595233408315271e-01 1.216125788359921911e-01 3.920996472342795636e-02 3.191630325498995974e-02
2.784134469413802604e-01 1.148282342815289542e-01 1.098512588822854324e-01 6.286148608045166730e-02 1.562587621002405613e-01 1.823268993409202787e-01 4.704128649637739912e-02 4.841862587681532160e-02
3.397498825904209929e-01 8.537927381835135054e-02 1.355049907003571252e-01 5.934567572924991097e-02 1.845142777959285219e-01 1.253572172169387100e-01 3.680619985943058003e-02 3.334248228932274599e-02
3.558878330796559908e-01 6.767780378738887104e-02 1.399046429681526094e-01 4.409214374772528477e-02 1.547331080008191306e-01 1.394867448742688476e-01 5.148482951690620812e-02 4.673289402508306462e-02
3.092238023716063489e-01 1.217300664027475832e-01 1.291145083501380741e-01 4.247095709704596517e-02 8.556729753358319202e-02 1.765518770347009048e-01 5.392777597661513322e-02 8.141371523356270845e-02
1.282641396823580582e-01 3.049743335795919164e-01 1.204197313957484916e-01 3.662986890542961615e-02 1.737065708468492620e-01 1.431927923779409140e-01 4.355575124592397235e-02 4.925681196615772778e-02
1.334729664191523779e-01 2.277724484876570976e-01 1.212096696527760614e-01 7.275006804326553111e-02 4.435174693243219834e-02 1.468960164443413874e-01 4.450868159094206744e-02 2.090384024294334453e-01
1.365475196289077375e-01 1.078482453665902813e-01 1.117122841861077076e-01 8.962091844863223633e-02 8.366190694615627255e-02 2.799601471948107712e-01 7.137872152298194162e-02 1.192702567058129826e-01
3.345199148926694122e-01 7.027996129805193226e-02 1.196814147316794252e-01 6.768003953337117795e-02 5.470287476684395495e-02 2.652780336275804562e-01 4.066611384372825072e-02 4.719164730607530722e-02
7.589050009898819227e-02 1.671467330233032955e-01 1.132361688025174257e-01 4.063456935229990685e-02 9.419962905676219911e-02 4.376197376637823711e-01 3.506385265343996832e-02 3.620880934890654407e-02
2.102771899142175938e-01 2.174187647471414186e-01 1.303622730277046449e-01 4.834637972046505749e-02 1.937030770435543003e-01 1.019803699510105077e-01 5.658415675892543295e-02 4.132778883698098871e-02
