Teff dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
6.006190852167121036e-02 6.540087906904404336e-02 7.563059427262287804e-02 4.828496802771572310e-02 1.361786577338675031e-01 1.003624285096622187e-01 8.708047780167020580e-02 1.429624354528413743e-01 2.840376506109049681e-01
6.755151938558441593e-02 6.355266476216797633e-02 6.937254490010989760e-02 6.779112507746920535e-02 9.592782553967332815e-02 1.076023073032960076e-01 7.144375769907107543e-02 1.513398208379270471e-01 3.054184344947011853e-01
6.750329804961131830e-02 7.103760104217322902e-02 6.138102601064710645e-02 1.125549347506572123e-01 6.676726970617444246e-02 1.001518983587784822e-01 1.455191053216588759e-01 1.328649167041550672e-01 2.422199500561442176e-01
6.146018427892604996e-02 6.305128775037784072e-02 6.711536882357556355e-02 8.623788259065230666e-02 7.248363856279255169e-02 1.017521329293755300e-01 8.523817923123333529e-02 1.721274039274485190e-01 2.905339219056181643e-01
7.154521117254902807e-02 5.769835968844880258e-02 7.571896710320019652e-02 9.740724662409402934e-02 6.306017004642361368e-02 9.815975842708682397e-02 8.913434312477690191e-02 1.507130360276825176e-01 2.965629077857380724e-01
6.635656596164345167e-02 5.796148266022670137e-02 7.111525217967336332e-02 8.409270677477782840e-02 7.044400638961281769e-02 9.886699356635032798e-02 9.834713092155335235e-02 1.573495632487456608e-01 2.954662982974163854e-01
5.363682102078710934e-02 6.085464305845101479e-02 7.310649338396760233e-02 7.259883144780962527e-02 7.524217359004047034e-02 8.859100419542388638e-02 1.404803942072206380e-01 1.673654917736983883e-01 2.681241473226013139e-01
6.245057381049264056e-02 6.270420692785387551e-02 7.339620926986120675e-02 1.048886190676245056e-01 6.760790688432753714e-02 9.553451390428577272e-02 9.220650264316324063e-02 1.459798363292321710e-01 2.952316311631591472e-01
7.801157627646070070e-02 6.337255897892932199e-02 6.556015045348441428e-02 9.758932309086912338e-02 6.894321482023903214e-02 1.104942647346412316e-01 1.031054636787266526e-01 1.311211078436644861e-01 2.818023401229850511e-01
6.110592952756765950e-02 7.068327086027983985e-02 6.115663391609895555e-02 8.694109536314691133e-02 1.040132141624773576e-01 1.011551227798481584e-01 8.059428362143561397e-02 1.477192260325138617e-01 2.866312237366316906e-01
6.121300750919856509e-02 6.527364724638495819e-02 6.638592505782350828e-02 9.229084136299957331e-02 7.699458795128928668e-02 1.085490636509833517e-01 9.164108926885383699e-02 1.500237291910716808e-01 2.876281087613952181e-01
5.991298015240215796e-02 6.756947528893836319e-02 6.859355009160560124e-02 1.127829205488424247e-01 6.380520864066760445e-02 9.347668697008497396e-02 1.148938340340865949e-01 1.492603499060279892e-01 2.697049943673442973e-01
5.968682261485876855e-02 6.772930098856717873e-02 6.444155750647452552e-02 8.982271326674352852e-02 7.202855197305770008e-02 1.019909866089970946e-01 7.591054542050582055e-02 1.558859497559368090e-01 3.125035718648587202e-01
6.442574068467225856e-02 5.559747794838632018e-02 6.507394163339050297e-02 6.011365741287275077e-02 9.844126459460740552e-02 1.085989020153149548e-01 9.426417946279225246e-02 1.577443776677210086e-01 2.957404585802426156e-01
6.932928955377025415e-02 6.142529155483715531e-02 6.232554147184192483e-02 8.374974555596832737e-02 8.206759928862898679e-02 1.021051013491739573e-01 8.584406393622293074e-02 1.560852550270892258e-01 2.970681122624671544e-01
6.558738161270569189e-02 6.878791874118113381e-02 7.179079003298653727e-02 8.845543093196595041e-02 7.523430346567031024e-02 9.641931448143004069e-02 7.915829407113728067e-02 1.581912253210538133e-01 2.963753413418691585e-01
6.483546217704384829e-02 7.582998108773374157e-02 6.253412678489678189e-02 9.434206363537007978e-02 6.876131779155225665e-02 1.010247141920167097e-01 6.998348121015618428e-02 1.507936986052209050e-01 3.118951545160094097e-01
6.950818136885036913e-02 6.160721818561058771e-02 6.612371554959588227e-02 7.717929200879719565e-02 8.101399734333201985e-02 1.022065965959308848e-01 9.354559999356845679e-02 1.493759541162624771e-01 2.994394448380520157e-01
5.865539675751626353e-02 6.957151094376745615e-02 7.125537496055318887e-02 9.577200499889750029e-02 6.068878251948519459e-02 9.415386334502232057e-02 1.198349566047003240e-01 1.622790752707531925e-01 2.677890345993045873e-01
6.044849244033560776e-02 6.393484180435561604e-02 7.245270588436680814e-02 6.393355421323503041e-02 7.532107291228658241e-02 8.476574072199534460e-02 1.101674432925556502e-01 1.663541944569863762e-01 3.026219542738829427e-01
6.160392997329020709e-02 6.530359719006885444e-02 6.705547746829702838e-02 6.312388944495185561e-02 1.077566671680814520e-01 1.037516684070938361e-01 8.922974603018674067e-02 1.477318786879400214e-01 2.944431456300899974e-01
5.709139111963247581e-02 6.094508117305918321e-02 6.652232808955382826e-02 1.025006427308239459e-01 7.718805738856145127e-02 9.852329248608777956e-02 9.927848440789865947e-02 1.499323457452177710e-01 2.880183768591648708e-01
6.709801919278782223e-02 6.410933511336988633e-02 6.683328972856958372e-02 8.496126241052127936e-02 6.444786482391781646e-02 1.098945414104030710e-01 8.267718791419000068e-02 1.594914601329454618e-01 3.004870392732951756e-01
6.574679378004062713e-02 6.382211360585525461e-02 6.675541832890531657e-02 7.163410681029931670e-02 8.143581802627954114e-02 9.891237032760233361e-02 8.890773443728219871e-02 1.667644732771508820e-01 2.960211714065845157e-01
7.254218277598795117e-02 5.710306459766385789e-02 7.799450445437638990e-02 7.299024175760586430e-02 7.554978811733696620e-02 1.023844097541873471e-01 1.422306731768082366e-01 1.645263065716283113e-01 2.346788287944049922e-01
6.011710067524458218e-02 7.202309925258940093e-02 7.186621861602329742e-02 1.062686082579922531e-01 6.916449983986848460e-02 1.058693782131882727e-01 8.274767721780185159e-02 1.643161546847964616e-01 2.676272632424951947e-01
6.877922894083733640e-02 6.287535812030027593e-02 6.232543861995567397e-02 1.181346067354733520e-01 5.940334631696517903e-02 1.036405424110849183e-01 9.684808959681505403e-02 1.374742240678828997e-01 2.905191651906853245e-01
6.773999303112242243e-02 6.654703565175247582e-02 7.083241161767769856e-02 1.218260248490558445e-01 5.585500661933810729e-02 9.447232999660738761e-02 9.559230819807881807e-02 1.501112470021528367e-01 2.770236430342145062e-01
5.561168617537115555e-02 7.026418378661349051e-02 6.523650894753112162e-02 7.473069935404028086e-02 7.038092326742903526e-02 9.049839160031680763e-02 1.540385609587254789e-01 1.782156090717859909e-01 2.410234368381866665e-01
7.051521973210311822e-02 5.344064790246309815e-02 8.030711154297302812e-02 9.012292255543737085e-02 8.242579508759347029e-02 8.799788750764889200e-02 8.390037726076352009e-02 1.505898054356066551e-01 3.007002329754107639e-01
6.170672399024781929e-02 5.770778230871499714e-02 8.860035704387062006e-02 8.174109156426816181e-02 6.785701875011855566e-02 9.336654076744640984e-02 1.433145185073700367e-01 1.655754940010451814e-01 2.401304730669183429e-01
6.040958770830582442e-02 6.179762398658507350e-02 7.747003868854629438e-02 7.626537169776553826e-02 6.257005278907312729e-02 8.445035802931580293e-02 9.914004056927998298e-02 1.696846426893469095e-01 3.082122838417814537e-01
6.381896249226336193e-02 6.544088833312752818e-02 7.167384620144630347e-02 6.976219329675467651e-02 1.041954052536088193e-01 9.125123198029033711e-02 1.463746625664046064e-01 1.382465576915312411e-01 2.492362521845730983e-01
6.484159558988097927e-02 5.822671900840389880e-02 6.927171620948427422e-02 1.156200401337427325e-01 5.430990152529607817e-02 9.687547869660237398e-02 8.100952213896918386e-02 1.653031193526901255e-01 2.945419073449303538e-01
5.645631491652095685e-02 7.159051432083066158e-02 5.973263936482178793e-02 8.238849348193082178e-02 6.611626214561458492e-02 9.399260492241347242e-02 1.236629285037848108e-01 1.663376063957451301e-01 2.797226359483377944e-01
5.821058895669545263e-02 6.173490590991994459e-02 6.641320406895337425e-02 9.342383282972682723e-02 7.519380686049967344e-02 8.830349778642755665e-02 1.357742735694386915e-01 1.652435845755228228e-01 2.557023054428155806e-01
5.434870771701608844e-02 6.544327940695481016e-02 7.290211894804314585e-02 8.129502563097756873e-02 6.645008129320399692e-02 8.673854949036331752e-02 1.501112001493793702e-01 1.659589958943104016e-01 2.567520414697513909e-01
5.697410947446295698e-02 6.108047031271389427e-02 7.156288258967789806e-02 7.705848641803211829e-02 8.249604647643614397e-02 8.128238880714819259e-02 8.605943276872267400e-02 1.793777730962497208e-01 3.041084100565563664e-01
5.549081394321023902e-02 7.255602750574363657e-02 7.212703758583191571e-02 5.417858045896366964e-02 1.019338947942343698e-01 8.390974461784310445e-02 1.130481684655455094e-01 1.484751095938001697e-01 2.982806230348273857e-01
7.325327974035007739e-02 5.878678108205129954e-02 6.394136694884118566e-02 7.831347750423504894e-02 7.815636590018827656e-02 9.060524226551695814e-02 8.635017033873525205e-02 1.624482182133988040e-01 3.081450980066829937e-01
6.339413375335160861e-02 6.399108713678727800e-02 6.947976158345522957e-02 8.662328331216473387e-02 9.211348323521800774e-02 1.038665400251617132e-01 9.090903413662264343e-02 1.466100649309106663e-01 2.830126118863282025e-01
6.345581073057078580e-02 6.170732965585723484e-02 6.648516985204924734e-02 9.267056581986554686e-02 6.746328291260587917e-02 8.779946850326748875e-02 1.128928902881380508e-01 1.670153978760526015e-01 2.805100843615931372e-01
6.538106738864173095e-02 6.032959460868855123e-02 7.181357847830253938e-02 1.085332358937406011e-01 6.455282402002023023e-02 9.054293925835096846e-02 9.354641379451368588e-02 1.525907690786107163e-01 2.927095774791310667e-01
7.347012755207013579e-02 5.056455846322957526e-02 5.952659906985456606e-02 7.505557553750574762e-02 8.182317691876432597e-02 8.729747265662363143e-02 1.419188961317822961e-01 1.754786649839660817e-01 2.548649286862036401e-01
6.638396617319883286e-02 6.538984550996963796e-02 7.077357025431121884e-02 7.628986305338607277e-02 1.142899837314218237e-01 9.263845044720388222e-02 8.901688691099707285e-02 1.421767517722292151e-01 2.830406821472821188e-01
5.889202248080595975e-02 6.660195843091390455e-02 7.783238314104386213e-02 8.280206359324167320e-02 8.063680949764290284e-02 8.882112396732387560e-02 8.320003604551812204e-02 1.627586968405691781e-01 2.984549060029404455e-01
5.804207461016507724e-02 6.114680417875888174e-02 7.149480304715484513e-02 7.260622857765004767e-02 8.107547510276330582e-02 8.916854220836184508e-02 1.010140204852810336e-01 1.700075770213484161e-01 2.954444747685166517e-01
6.972138890960899449e-02 6.281492908476160597e-02 6.732007167598939856e-02 1.059826036939747057e-01 7.085350837455112183e-02 9.844423533362738066e-02 7.625823549038471261e-02 1.581950610197525586e-01 2.904099664173495632e-01
7.743235458522695902e-02 6.046954242968569093e-02 6.814056233408913310e-02 9.529215609841087953e-02 7.670917166843664592e-02 9.802063117441037199e-02 9.556906372731530097e-02 1.410139923960188058e-01 2.873525255864061712e-01
6.823137701870400640e-02 5.916356239683099455e-02 7.451795833401375635e-02 4.959839779616763422e-02 1.209206612251840923e-01 9.626367709686003971e-02 1.300576106005546795e-01 1.560642469563275625e-01 2.451825085753572275e-01
5.062192950765723176e-02 7.779252221151809754e-02 6.193049169457567893e-02 1.060083118654389922e-01 6.322346464729239335e-02 8.952651971320534086e-02 1.013407745988060965e-01 1.533285126018915090e-01 2.962274731596146737e-01
6.471220102057556600e-02 6.345787528174365311e-02 6.308834189965678574e-02 9.096729917860262027e-02 7.661052435159837470e-02 9.699643406690806879e-02 1.048910578603609589e-01 1.637583293871640866e-01 2.755179369533897749e-01
5.476317336774071814e-02 7.947411988765852586e-02 5.797687670776392743e-02 7.435797794262538618e-02 6.670173582309492366e-02 9.477881961526211929e-02 1.663875041359547113e-01 1.745587235099225476e-01 2.310010690099771891e-01
7.047054702398981851e-02 5.430293968200845117e-02 6.434877278521945743e-02 6.982574674801181325e-02 1.012822106698436503e-01 9.352968584601888125e-02 8.712059671825805873e-02 1.633960421735176083e-01 2.957234583531322403e-01
5.617911139353477801e-02 7.699264404710039200e-02 6.355806929945795325e-02 1.112862548496282716e-01 7.100665655329549408e-02 8.839208304942658412e-02 8.935154176302671780e-02 1.397474466200579191e-01 3.034861924244717790e-01
6.225356103736895408e-02 7.066876890510213893e-02 6.903940012222997691e-02 6.524361583307064505e-02 8.503729373066631902e-02 9.686623651079247221e-02 9.929564815590072313e-02 1.591467044583443624e-01 2.924487712465244638e-01
6.248614639148927091e-02 6.941712735411544044e-02 7.034499368609740955e-02 7.374946664793209650e-02 9.469862695326812518e-02 8.821704912642877594e-02 1.323047932637137214e-01 1.528610631499234818e-01 2.559207334270315881e-01
6.831218839124145181e-02 5.322527051167132844e-02 8.209149676462475231e-02 6.997399588143073113e-02 8.117369873053954799e-02 9.334176336440035138e-02 9.583737706383708976e-02 1.667399603711482714e-01 2.893042489211065105e-01
6.522406076105768946e-02 6.720309692426543191e-02 7.003988434674399133e-02 8.103129560020617961e-02 7.350354544860444872e-02 9.557920230472666256e-02 8.365335093752936102e-02 1.623393985060847533e-01 3.014261651707815237e-01
7.107514576616022484e-02 6.907018211149715259e-02 6.453349653663525975e-02 7.420862599070258969e-02 1.020888991673274127e-01 8.921294149366104653e-02 9.982849780582618571e-02 1.593094366517869565e-01 2.706727744764031995e-01
6.438829813198450325e-02 5.728453799871895818e-02 7.017606230125406075e-02 7.547283385149118617e-02 5.919782723894553844e-02 1.030101649500074351e-01 1.177868996598206708e-01 1.618619583012710361e-01 2.908214175665065904e-01
6.435522523109499238e-02 6.800970805269243580e-02 6.804933751793647290e-02 9.241683902812936058e-02 6.176401275131150614e-02 8.651884362889730729e-02 9.710620083535863312e-02 1.659546491927620104e-01 2.958251837618173230e-01
6.072614921459509180e-02 7.358774719120200758e-02 7.304626326236084155e-02 8.270900507092744658e-02 9.784102940661389136e-02 1.037305887447023400e-01 7.095654590078294410e-02 1.328139458565491815e-01 3.045887253522662208e-01
5.607390634355396974e-02 6.296093863356473641e-02 6.461525164252281128e-02 9.479280073707885279e-02 8.247893712951254175e-02 1.078294699537256374e-01 7.464927421763474513e-02 1.555808102070241894e-01 3.010186111353823080e-01
6.431581631382579656e-02 5.983777656440367188e-02 6.736903932097146330e-02 1.002850738785175666e-01 7.603897654531635575e-02 9.380213769661735479e-02 9.121830318662935144e-02 1.601529304143938515e-01 2.869799460793245882e-01
7.676394475183291599e-02 5.893967337960100833e-02 6.570006066777858700e-02 9.555572070262796647e-02 7.780986940627059034e-02 8.405060444331993730e-02 1.230554712022304126e-01 1.507707194746931711e-01 2.673539359716454178e-01
6.896894079203476358e-02 5.996147066220566119e-02 6.290462753071475455e-02 7.125026888430251171e-02 8.813899654304639675e-02 9.437087161175300443e-02 1.036783377297113840e-01 1.530480025672704136e-01 2.976784836789611033e-01
7.053688798990390141e-02 5.640587975977501972e-02 6.852559702868056546e-02 8.360604828161528890e-02 7.503627361151572750e-02 8.768637583935118274e-02 9.216871456968026011e-02 1.755755248275898128e-01 2.904586980918881234e-01
7.110944296262404485e-02 6.865060480536308574e-02 6.739857706589565123e-02 5.956693637902457650e-02 9.315136428186480966e-02 8.332376226821125442e-02 9.529972175364441467e-02 1.592144506824244854e-01 3.022851398009475665e-01
6.478739665638653944e-02 6.309494928782616308e-02 7.200375339302517164e-02 7.476055906305792420e-02 9.509120706442017457e-02 1.004981640591780384e-01 6.821433089276669748e-02 1.573388212234036743e-01 3.042108183599355753e-01
5.269286650396739352e-02 6.132679054274534775e-02 7.080682612544179910e-02 7.983319784172847322e-02 6.072039724434659391e-02 1.007104082965913638e-01 9.950333861096975763e-02 1.757575897867998949e-01 2.986485850474093207e-01
6.181342205055655875e-02 7.023921854323411651e-02 7.095476505366531128e-02 1.311958208574147133e-01 5.920527234451743170e-02 8.752851894721756787e-02 8.490701488125299012e-02 1.503294073039046497e-01 2.838265600182366954e-01
6.346526692068796272e-02 6.596042511248433049e-02 6.927467501471831768e-02 7.008309164451585749e-02 1.101305134583081824e-01 8.638837759165453323e-02 9.459638699767586312e-02 1.474462488762967316e-01 2.926550143836583184e-01
