M Y Z alpha diffusion overshoot age radius L log_g
9.033492109375017565e-01 2.738181074218745126e-01 6.156743652343747708e-03 1.852709813964839691e+00 1.190143445312500603e+00 3.015910795898437136e-01 9.095776081782808831e+00 1.245130560884340154e+00 2.347321607628347184e+00 4.205293861260043009e+00
9.758461723632824159e-01 2.699388061523435578e-01 9.630654785156239281e-03 1.867435605468747095e+00 1.139487979980466914e+00 2.117008100585930086e-01 7.774626059436686276e+00 1.236087747270580683e+00 2.264788435279442069e+00 4.246170395067340841e+00
9.009423857421896553e-01 2.691848823242181665e-01 5.991296386718768241e-03 1.806914266601559182e+00 1.170929037597659983e+00 3.347575625000004940e-01 9.363245195311503011e+00 1.243160855406705290e+00 2.280800536302046932e+00 4.205046676094801761e+00
9.077644824218765729e-01 2.577515429687498583e-01 4.081802734375001608e-03 1.881228585937495978e+00 1.077441804687504279e+00 4.029194790039074547e-01 9.388393402990180547e+00 1.320668609276796523e+00 2.408049703815225318e+00 4.160957884405823926e+00
8.969166767578156119e-01 2.579861464843745122e-01 4.134877441406297274e-03 1.686825479980466280e+00 1.058167013183598293e+00 4.316186298828185164e-01 9.625999684215917895e+00 1.301377199086852343e+00 2.525097504387678882e+00 4.163318157666396679e+00
1.046277751953126334e+00 2.708999086914062882e-01 1.254440722656244463e-02 1.836966434082030419e+00 1.257135655761715709e+00 1.694584301757804945e-01 5.896918017873443496e+00 1.272737483898888522e+00 2.415780792935351862e+00 4.256021644214950328e+00
9.158145097656289479e-01 2.577442719726557585e-01 4.972091308593797748e-03 1.698465626464841227e+00 9.973329770507878278e-01 4.271792500000050063e-01 9.347392502447704032e+00 1.315405910438265380e+00 2.573316210254224856e+00 4.163420197821551483e+00
8.979241977539086372e-01 2.714270229492183328e-01 6.272316406250031014e-03 1.691587971679685554e+00 1.192642985839848846e+00 3.951429877929734658e-01 9.402417923063362437e+00 1.273863795298100010e+00 2.332215613674978982e+00 4.180515535419544904e+00
1.020739374023437840e+00 2.717565727539063003e-01 1.174192724609374357e-02 1.860554262695310435e+00 1.285857199218747970e+00 1.605536591796870582e-01 6.491105321944181661e+00 1.256429592983293597e+00 2.361796115868529000e+00 4.251753650031042220e+00
9.265482915039074951e-01 2.718804624023434813e-01 6.893468750000002025e-03 1.852600058593747434e+00 1.210397829589842766e+00 2.462437143554672414e-01 8.516609295138078295e+00 1.254867296156012335e+00 2.404885753894453693e+00 4.210027736709239576e+00
9.130291474609396607e-01 2.734178510742183987e-01 7.341518554687502529e-03 1.779091877441403069e+00 1.120384062988286633e+00 3.635808813476588686e-01 9.016729188746911205e+00 1.248040097836608409e+00 2.336918283715844424e+00 4.205276860913472525e+00
9.885540571289069822e-01 2.710904785156248442e-01 9.659847656250004910e-03 1.854616065917966017e+00 1.229789967285155106e+00 1.999535742187492360e-01 7.421824607396318108e+00 1.281201480178245422e+00 2.420497021263809945e+00 4.221265454494160352e+00
8.958912485351588906e-01 2.554417729492183819e-01 4.095854980468775081e-03 1.768495516113278265e+00 8.812733554687557369e-01 4.214671289062513759e-01 9.850304391842565011e+00 1.314564545580732879e+00 2.367249686548445808e+00 4.156272951552871575e+00
1.035370170410155666e+00 2.703190092773439246e-01 1.342643701171872955e-02 1.855410249999996486e+00 1.181643209472654998e+00 1.694470712890617237e-01 5.909415152261215276e+00 1.201379445548689473e+00 2.110844629344575285e+00 4.296151921460690026e+00
9.555256650390637763e-01 2.746187890624996464e-01 9.378177734374989333e-03 1.804131563964840756e+00 1.094005427734378255e+00 3.065826035156248852e-01 8.214047041443963693e+00 1.246527910117711357e+00 2.302307310267553753e+00 4.227687666655648435e+00
1.044604261230469566e+00 2.688537573242188450e-01 1.292757714843744896e-02 1.841027399414061350e+00 1.225641008789059905e+00 1.822318105468736238e-01 5.887001785247021779e+00 1.242875150264796336e+00 2.316954157202106401e+00 4.274850648080448678e+00
1.038947008300782349e+00 2.678564628906250356e-01 1.164342333984371564e-02 1.837347002441405364e+00 1.256513718749998842e+00 1.723196518554679646e-01 6.183473402937120333e+00 1.278393801952367070e+00 2.474949915515532339e+00 4.247978939706402279e+00
9.235687407226578216e-01 2.729252783203122701e-01 8.742872070312499369e-03 1.856552662109371754e+00 1.224982223144527538e+00 2.240779038085920771e-01 8.753865544833555390e+00 1.201490585142855672e+00 2.097405155827301027e+00 4.245444714418767695e+00
9.084582089843765695e-01 2.664799487304684300e-01 5.333278808593778196e-03 1.881011412597653143e+00 1.060843557617192623e+00 3.413357485351563025e-01 9.092737982813407172e+00 1.250641615105865023e+00 2.396678249154633455e+00 4.205951105532205858e+00
1.215202746582029425e+00 2.884396640624998231e-01 1.913170214843726985e-02 1.753744897460934649e+00 1.206383120605468040e+00 1.150115390625001122e-01 3.584019033271379495e+00 1.492077240442898134e+00 3.368334502878353565e+00 4.181508057886562213e+00
9.682771147460944583e-01 2.704730727539061408e-01 1.009512402343753015e-02 1.846154749023433794e+00 1.108137962402342191e+00 2.443303305664051850e-01 8.081311949684446105e+00 1.242781909372596916e+00 2.179373354743054048e+00 4.238524138577967726e+00
1.024128176269531787e+00 2.671771845703124759e-01 1.188225781250002583e-02 1.854744684082028083e+00 1.149092204589841293e+00 1.853976972656246336e-01 6.599179861566067729e+00 1.256322116567494263e+00 2.277421584583711578e+00 4.254289206047626948e+00
8.764765478515644803e-01 2.710655825195305013e-01 4.069248046875051719e-03 1.747312648437497895e+00 1.219602121582043619e+00 4.170513930664108138e-01 9.537621994005037962e+00 1.248539257052771578e+00 2.450397620973926216e+00 4.188055937227041170e+00
9.555885253906257759e-01 2.743106987304686495e-01 1.014004833984376817e-02 1.853979375488278070e+00 1.203860722167964914e+00 2.204826567382796865e-01 8.170835432831708545e+00 1.240759081871547931e+00 2.152585007812061857e+00 4.233252711500832710e+00
8.713381166992207882e-01 2.666085991210930262e-01 4.185959960937548664e-03 1.749629425292966056e+00 1.147980604492195411e+00 4.118396762695353819e-01 9.969046517685239195e+00 1.259389175348623269e+00 2.332054079783461908e+00 4.178926949423914294e+00
1.054312076660156361e+00 2.723370478515626525e-01 1.390958105468745321e-02 1.851955025878904815e+00 1.184508185546871983e+00 1.856259580078112037e-01 5.322566312733357563e+00 1.200319495204379638e+00 2.196559135387796236e+00 4.306843081744100132e+00
1.008635573242188332e+00 2.739079736328124404e-01 1.178194580078122285e-02 1.849287608886716283e+00 1.227311023925780953e+00 1.837315048828117303e-01 6.943653744486703694e+00 1.273652087096914354e+00 2.381882202477870525e+00 4.235163894881143420e+00
9.886305161132815655e-01 2.735140395507813516e-01 1.228796630859376945e-02 1.864569716308590364e+00 1.228216119140620455e+00 1.817516518554678218e-01 7.425594601097562197e+00 1.212439278163423229e+00 2.080944906939731887e+00 4.266454104934132019e+00
1.058093789062501067e+00 2.714304291992187812e-01 1.364761181640617403e-02 1.835729223632811991e+00 1.237810987304682309e+00 1.785182426757804808e-01 5.560405891220467467e+00 1.262230412449596217e+00 2.352789493864186898e+00 4.269448675675253213e+00
8.687305434570330442e-01 2.681233540039054675e-01 4.377741210937554847e-03 1.682965726074216795e+00 1.239754586425791283e+00 4.137146289062572646e-01 1.005725663163694072e+01 1.266738899025271925e+00 2.329835411139232981e+00 4.171185631043804243e+00
1.037045694824220154e+00 2.684650678710938099e-01 1.240889501953120790e-02 1.822870986328124054e+00 1.251818182128904056e+00 1.840978652343738531e-01 6.157940223144383829e+00 1.267802981720826505e+00 2.372877576271639199e+00 4.256307433635682536e+00
1.111487645996093399e+00 2.818027373046873563e-01 1.330067822265619017e-02 1.733869513671872697e+00 1.222883341308594440e+00 2.287371333007801044e-01 5.118914582661368229e+00 1.455765690819817992e+00 3.299964068553851160e+00 4.162815074686407435e+00
8.928806679687522063e-01 2.701895195312496445e-01 6.754883789062514701e-03 1.752073576660154286e+00 1.116511561523444440e+00 3.874962617187530101e-01 9.698582658037212312e+00 1.266412745799176065e+00 2.275732934478946756e+00 4.185281698654765847e+00
8.802121171875006977e-01 2.689594374999996762e-01 4.556914062500012561e-03 1.874433818359370285e+00 1.080950969238282378e+00 3.689262866210942793e-01 9.650897107742459013e+00 1.230786226451649146e+00 2.265924497080006539e+00 4.205447421628087490e+00
1.000689305664061335e+00 2.753821020507815076e-01 1.281294042968752350e-02 1.878323141601559554e+00 1.288344329589837356e+00 1.480642978515618879e-01 6.904905145376725173e+00 1.197067454830997635e+00 2.083208354443991883e+00 4.281995024079054524e+00
1.016462422851563296e+00 2.700781210937499566e-01 1.192141357421876505e-02 1.836740015624997557e+00 1.172398559570311249e+00 1.928932221679678372e-01 6.734999631066096448e+00 1.264577664222663822e+00 2.273239876227683087e+00 4.246554300690691619e+00
9.560613330078138183e-01 2.403322978515624597e-01 4.996453613281172899e-03 1.696721412109370997e+00 9.283116694335803443e-01 4.558840590820262828e-01 9.728368435409954884e+00 1.416994584981227767e+00 2.618275776454928927e+00 4.118249212803639203e+00
8.600547543945328277e-01 2.671005668945306000e-01 3.910348144531311521e-03 1.734979028808592227e+00 1.187525790039072771e+00 4.170002866210991699e-01 1.032862692993326981e+01 1.265197157291216179e+00 2.324853883069548655e+00 4.168966287446642660e+00
9.311774667968764074e-01 2.832139887695311886e-01 1.016561718749994271e-02 1.889703144042963245e+00 1.236838671386712329e+00 2.580023256835934364e-01 8.646410046576329833e+00 1.215418229024609609e+00 2.188092363639394744e+00 4.236189263206389555e+00
8.881918149414078645e-01 2.662579980468745555e-01 4.825121093750041508e-03 1.802890140624996196e+00 9.935751943359453220e-01 4.043154409179693376e-01 9.703459350951080253e+00 1.269373710658653787e+00 2.352842254149777990e+00 4.181968659845054503e+00
8.931902749023459265e-01 2.705082109374995492e-01 5.901081054687535611e-03 1.721087590332029293e+00 1.239938438476566374e+00 3.809270253906309467e-01 9.525560184142856102e+00 1.259236438912636258e+00 2.375297500724627309e+00 4.187450160414533329e+00
9.004787539062513169e-01 2.706965034179682483e-01 5.699419921875028411e-03 1.841963445800776311e+00 1.089720210937505041e+00 3.805556782226572343e-01 9.287892654539842141e+00 1.239086016924333844e+00 2.350369238793108995e+00 4.206707292637364759e+00
9.202028881835984109e-01 2.533595581054683410e-01 4.611440429687529985e-03 1.715476144042965556e+00 9.153669409179757688e-01 4.260399531250030347e-01 9.326522454893142466e+00 1.317241724435112893e+00 2.542992019643435242e+00 4.164085794572844890e+00
9.313907944335948486e-01 2.785911762695312821e-01 9.671279296875015530e-03 1.878896645996091186e+00 1.225689140624994788e+00 2.103829365234362592e-01 8.510536118844548525e+00 1.181949808776858735e+00 2.102082234748807288e+00 4.261905392568690054e+00
1.077938857910155868e+00 2.724480722656250631e-01 1.615426562499988616e-02 1.878599937988279400e+00 1.201578629882809279e+00 1.762929707031243021e-01 5.003003216691288557e+00 1.243704488448061474e+00 2.212447406499959524e+00 4.288259333082582891e+00
8.709773945312513366e-01 2.734789829101554326e-01 4.869293457031285445e-03 1.834323040527339410e+00 1.151622358398444845e+00 3.912359101562524200e-01 9.884183256835799014e+00 1.236049756312894488e+00 2.263366514105624727e+00 4.194869130784944389e+00
1.039679076171875272e+00 2.693556850585938078e-01 1.298001708984372789e-02 1.830572980957028806e+00 1.156042324707029278e+00 1.960611621093740209e-01 5.869426394699695848e+00 1.224334268295186101e+00 2.209253771302550184e+00 4.284708348773285991e+00
9.130562700195339332e-01 2.733569560546871280e-01 7.861247070312500640e-03 1.744957634277341407e+00 1.225754339843748930e+00 3.462800000000038070e-01 9.162334152661410158e+00 1.257808199176029484e+00 2.302433404025475472e+00 4.198429963413476962e+00
8.768003745117204373e-01 2.726359614257805597e-01 4.379982421875066277e-03 1.694926719238279755e+00 1.277855774902353136e+00 4.106561767578199573e-01 9.478453156499755394e+00 1.252332136867500445e+00 2.420072045277698258e+00 4.184147640585813122e+00
9.076122578125018769e-01 2.787280825195309619e-01 8.334848144531213990e-03 1.888769056152337145e+00 1.231281494140621824e+00 2.972121455078139962e-01 9.269905427399248055e+00 1.215277923446591135e+00 2.197968836277100824e+00 4.225443494059160088e+00
1.043194696289062806e+00 2.722173818359376329e-01 1.289480810546872989e-02 1.841540237304685634e+00 1.154947492675779896e+00 1.869287788085926549e-01 5.528131130298174156e+00 1.204596923058846247e+00 2.211412396436807093e+00 4.297640013692412886e+00
9.145531230468767481e-01 2.811418305664060702e-01 8.864932128906191991e-03 1.887116046874994124e+00 1.251828048339838517e+00 2.812217978515638150e-01 9.080617908839753838e+00 1.221969603668903614e+00 2.207638982254234605e+00 4.224238888537014347e+00
9.808205869140629307e-01 2.729654604492188219e-01 1.076668359374998406e-02 1.870082675292965790e+00 1.295418231445310209e+00 1.708031523437492094e-01 7.454374862545708247e+00 1.231500599346162295e+00 2.267286129263173855e+00 4.250413174543558270e+00
9.171221567382839002e-01 2.694841909179682138e-01 6.302335449218767274e-03 1.704740354003904113e+00 1.204653064941412888e+00 3.887308491210986761e-01 8.991515139175806581e+00 1.271076264082575236e+00 2.490225026515128448e+00 4.190634668684018571e+00
1.023936300781251196e+00 2.723536748046875289e-01 1.161457861328122829e-02 1.851739159667967316e+00 1.295192376464840978e+00 1.627994780273432085e-01 6.444054160715601220e+00 1.268608322565225599e+00 2.419674840399490545e+00 4.246343369203729345e+00
1.002047789062501471e+00 2.731636083984373964e-01 1.127565576171874959e-02 1.855254458984372690e+00 1.243180765136715715e+00 1.886104301757804413e-01 7.048830113544515719e+00 1.272206035351713282e+00 2.392910598463708904e+00 4.233834388151255901e+00
9.146704707031271253e-01 2.756650297851559461e-01 8.454581542968726479e-03 1.850262925292962990e+00 1.138488152832033196e+00 3.227377348632827214e-01 9.117926051095606610e+00 1.231250977782745393e+00 2.198834446495983475e+00 4.218104989845887332e+00
1.041055169921875079e+00 2.751728271484375488e-01 1.358039843749994646e-02 1.859388529785154676e+00 1.265479811035153501e+00 1.606525473632807455e-01 5.966685360613831257e+00 1.251576872705177035e+00 2.303944669989884009e+00 4.265442351938625087e+00
9.067796494140660801e-01 2.517482778320310755e-01 3.849000976562530919e-03 1.787181657714841387e+00 8.521178686523516177e-01 4.355295898437499535e-01 9.665969574652772067e+00 1.320152432648410867e+00 2.502122208660756186e+00 4.158074414545747111e+00
9.101269179687524469e-01 2.716872578124996940e-01 7.057337890625018512e-03 1.738006368652341260e+00 1.204082914062504894e+00 3.607398242187533910e-01 9.141417479509648558e+00 1.254604265726075862e+00 2.333970812817893314e+00 4.198919852808936426e+00
9.356847670898461589e-01 2.504932392578123057e-01 4.710710449218752371e-03 1.754891175781245982e+00 8.647044829101601104e-01 4.332422607421865801e-01 9.315660398771292705e+00 1.348036261222554710e+00 2.572555574647989562e+00 4.153533069171607472e+00
8.956031318359399807e-01 2.715906323242183729e-01 6.496779296875024833e-03 1.722227378417966692e+00 1.198766071289063539e+00 3.728853076171922964e-01 9.515794666479882480e+00 1.261469794204933548e+00 2.309935212279355277e+00 4.188302609378344421e+00
8.627732778320322815e-01 2.740373325195309406e-01 4.547479492187526950e-03 1.835075993652340864e+00 1.181774720703129500e+00 3.317745761718762232e-01 9.896665729110766918e+00 1.214055727841889087e+00 2.246858478000345105e+00 4.207101599220706589e+00
8.750555185546891046e-01 2.713532597656245771e-01 5.408341308593795152e-03 1.805178201660152304e+00 1.162133070800785761e+00 3.708195209960970518e-01 1.000840004999540866e+01 1.238095725395023550e+00 2.264971966128489722e+00 4.195416757044112543e+00
