r_sep02_median L Teff r_avg10_median dnu02_median r_avg01_median Fe/H Dnu0_median
1.231039854727016408e-01 5.974523229893237419e-02 3.045659397420149780e-02 7.644924169573470707e-02 2.474955812053048626e-02 6.142601635263903459e-01 2.067829369192291863e-02 5.055693121958611258e-02
2.481891733279844026e-01 9.664467926522264662e-02 3.837005729474263910e-02 2.464814447349086834e-02 1.666593122790156409e-02 5.098054197886211503e-01 2.318454289186171191e-02 4.249205173017504833e-02
5.176810328141065454e-02 8.794220961726596786e-02 4.165359523137350528e-02 3.675983705787224526e-02 5.440339663201714665e-02 4.203878296120492908e-01 2.758803352572478662e-01 3.120469331076348649e-02
6.677643869075382266e-02 6.255052070942439257e-02 3.811766560123059505e-02 4.927208985017143827e-02 2.152040996016450422e-02 6.988918537133572695e-01 2.310893624093786000e-02 3.976208523396007610e-02
4.797563602509164610e-02 7.838019016725543409e-02 4.246129111252191363e-02 4.718120120601249079e-02 3.949709555724419813e-02 4.294915952218769095e-01 2.595635757817051775e-02 2.890566331318269455e-01
5.333285047075426305e-02 3.212374877852689492e-01 2.917608304125400911e-02 7.442141603774855840e-02 3.005280241264359220e-01 1.424759619398893729e-01 5.208334650619789868e-02 2.674483009245100587e-02
5.566900200305117952e-02 5.038915141387737689e-02 2.617127225800354173e-01 6.613030457901171444e-02 9.233691624397784292e-02 4.136585541170403335e-01 3.038139512557540278e-02 2.972195393743077077e-02
9.381750081166247146e-02 8.800740629777957513e-02 3.550913800455073044e-02 3.962389987445877337e-02 3.942156708418854266e-02 6.345911237124260973e-01 3.023320916841121253e-02 3.879615504652259711e-02
6.141730789306915073e-02 8.154673601335152289e-02 2.968506999414924005e-02 7.860740171802511889e-02 9.879166590671698001e-02 5.424062887119861509e-01 5.969087679803376789e-02 4.785465296466797497e-02
3.459959512271514048e-02 1.101894048839045653e-01 1.298073070859477873e-01 2.109749431391870489e-02 3.865648260522784596e-02 2.993231420644116847e-01 4.861416959803738919e-02 3.177124043258369168e-01
3.539205644319609045e-01 8.380509604459897288e-02 5.403445079108768617e-02 1.875498980273261271e-02 6.485765238586350956e-02 3.656169950300736105e-01 2.748653086065923692e-02 3.152372065302348758e-02
2.837455281560866474e-02 1.017199263817404192e-01 4.080685792992547190e-02 2.260095271216680177e-02 3.366207183778855555e-02 6.994301648303291596e-01 4.699561827477627407e-02 2.640985521766461494e-02
3.855809571853113099e-02 1.152048082509365967e-01 2.103543253884028186e-01 2.576579534364482546e-02 1.508266184068668692e-01 3.624803695326266340e-01 7.447103579739013102e-02 2.233895156160106352e-02
3.420568382986842459e-02 1.005849977294159259e-01 4.229319430253468404e-02 3.366788283083577138e-02 1.772316300876544334e-02 7.014125248051019668e-01 1.718640412572348258e-02 5.292614936775423551e-02
4.959497930968090329e-02 7.845963768001752714e-02 4.173923599143706392e-02 8.587586295945759396e-02 4.284952017407548525e-02 6.450319261599865017e-01 3.249390033848331694e-02 2.395493738686157309e-02
3.318916493911883842e-02 5.687048625954541081e-02 4.596147612158495849e-02 5.966423176950655383e-02 1.674041829895268549e-02 7.052183232520687906e-01 3.142926438067378953e-02 5.092663497854897636e-02
5.120963537156104223e-02 1.447689351299646376e-01 3.300691221765005706e-02 2.287820682222542826e-02 4.059301419597908384e-02 6.288382839006294578e-01 5.917725369022983073e-02 1.952775867176047286e-02
4.037661555734261415e-02 7.920494264260659334e-02 4.523185441990033168e-02 1.948923922665068281e-02 2.314791203491929628e-02 6.879322746864838800e-01 4.386789671994269224e-02 6.074926471215396501e-02
3.904351446175576279e-01 7.966527812252192919e-02 6.279581911187091803e-02 4.026920860749395176e-02 8.538359578521931281e-02 1.365847120725137975e-01 4.761321950441764483e-02 1.572530221784048388e-01
1.455622127010580691e-01 1.231751759314324984e-01 3.435875444145888857e-02 2.144965750870866592e-02 2.217444526620178380e-02 5.858548432708916565e-01 2.247964813658545960e-02 4.494526274366299201e-02
3.632124897226370053e-02 7.819111668584488584e-02 6.190352192177634577e-02 3.424791980755546167e-02 2.731515847920805776e-02 5.851776656452145620e-01 3.215678412443410961e-02 1.446865843637027693e-01
3.234150971008891706e-01 6.775490262018203647e-02 4.902012507093432558e-02 3.712490829813037962e-02 1.464943575529204789e-01 1.981521597683625069e-01 2.897688169374527251e-02 1.490615678948359335e-01
5.974890837947555849e-02 5.102296309900421489e-01 3.756047913835523777e-02 1.557120012557307136e-02 1.662569403088215159e-01 9.128712777085928876e-02 8.994038844622855022e-02 2.940532484064456095e-02
4.533186365055353467e-02 1.195346449959183155e-01 3.794974301244160436e-02 2.199639938639791348e-02 1.826792722437974720e-02 6.924651763057148024e-01 4.038041856434784749e-02 2.407382686024626267e-02
2.452554962311194464e-01 5.061818922562700412e-02 3.522062502289285274e-02 6.494912859132687122e-02 2.487846516473819075e-02 5.086875677802630280e-01 2.732911852504326181e-02 4.306140945898932065e-02
4.650964927426410461e-02 7.968713312104494517e-02 3.193570707649284746e-02 4.593892205250965644e-02 1.501773022815089918e-02 6.636217515680113976e-01 8.049780983051055272e-02 3.679129684901569219e-02
3.646687582637481162e-02 1.173089304447686582e-01 7.326246727195009911e-02 2.433800003912627713e-02 5.560305073872560955e-02 5.209442647232525037e-01 1.567435331573835411e-01 1.533287779841851182e-02
5.756066064510326902e-02 9.365680513969322496e-02 3.588224940265884177e-02 3.527501251015794509e-02 1.719899758715969992e-02 6.828246099618285880e-01 4.767303688609880741e-02 2.992862786729953359e-02
1.178463636547311261e-01 5.606326064351325328e-02 1.149049241582692227e-01 9.236288489592239803e-02 6.679979242385819527e-02 2.077250310296192004e-01 2.212023257292962744e-02 3.221775106211569595e-01
2.031333359077444611e-01 6.438435583346517610e-02 4.345110047822860894e-02 4.712865869742135366e-02 1.748551754263893282e-02 5.434538060208309318e-01 5.735182083301110928e-02 2.361140468665956851e-02
3.470312308080573255e-02 1.873368223791304077e-01 3.300297621413619820e-02 3.633969198451627441e-02 2.212395759413028282e-02 4.320945674653354773e-01 2.354965558994805974e-01 1.890230538246504347e-02
4.894763839178672277e-02 8.536402395751065131e-02 4.662810759441372854e-02 2.227934303142237865e-02 1.619171816362008354e-02 6.837756987755728710e-01 6.060200055656948109e-02 3.621146952910402061e-02
1.462467536824119951e-01 5.938584368493102228e-02 4.444084154350973204e-02 3.576801386356023155e-02 3.411184340995732089e-02 6.124610331648723260e-01 3.066508744949472329e-02 3.692058320126265225e-02
3.525063131982235365e-02 7.926084996421242646e-02 4.569907048310105357e-02 5.888438759056220662e-02 3.092798100916084245e-02 6.885112732092890653e-01 4.144687794514341495e-02 2.001892847870870643e-02
5.027181707626015433e-02 9.344126701297235382e-02 4.051900543541843425e-02 4.103231938644101573e-02 2.779180463049058317e-02 6.605026856947227021e-01 2.723405842360842807e-02 5.920704234008627997e-02
2.196350904862990061e-01 8.552874772774478329e-02 3.222121438316857128e-02 3.521531063888830998e-02 4.660759263453400497e-02 4.714312954900750086e-01 4.300768964630069524e-02 6.635305899298966914e-02
2.005640055057025806e-01 7.622629969658767379e-02 4.349954869361081361e-02 4.407957105015384430e-02 2.127551735466745586e-02 5.521906505206897187e-01 3.586840987558420624e-02 2.629599730300380758e-02
2.848099584932315964e-01 1.414758750243008401e-01 3.495693052210716717e-02 2.149750001176211484e-02 3.676576344061554397e-02 2.707643329143208932e-01 4.639912290990079458e-02 1.633305166837610012e-01
3.604764185304475815e-02 5.498711332267648688e-02 4.856775965337027656e-02 5.593538906440937569e-02 2.499118707652462149e-02 7.175324259704041197e-01 2.558366018655272231e-02 3.635482287301747967e-02
4.645944866940724532e-02 4.359540284769235913e-02 4.938893616716743401e-02 4.953523941298981076e-02 2.685851708784465011e-02 7.159333339618131342e-01 4.593072197256737460e-02 2.229839988051791205e-02
2.495847803336072868e-01 8.915854893653711588e-02 3.323754507021409177e-02 2.697235053095262819e-02 3.328397675392396476e-02 4.954516063408609949e-01 4.258696889907148675e-02 2.972422313483235809e-02
2.629770477342095458e-01 2.157274087969014431e-01 4.248356233273784671e-02 1.615294080238956556e-02 1.042274216867966619e-01 2.855223217095621546e-01 5.119161743106281220e-02 2.171767950634002561e-02
3.385745351862954472e-02 7.755939105770427722e-02 1.125130504439158935e-01 2.545388754711377932e-02 4.188751330940710532e-02 6.505655636730675040e-01 2.107386282795875934e-02 3.708927762220325802e-02
4.049244586253664679e-01 6.743891731683712698e-02 4.793349921575337097e-02 5.638033358921319682e-02 1.650349743478722597e-01 2.006117063864107930e-01 2.715932209894868221e-02 3.051678841959817867e-02
2.796657745059056774e-02 9.406549456551574484e-02 3.340161267426389885e-02 4.091900347959043227e-02 2.074665067122953566e-02 6.337809728617104232e-01 1.204026408912192286e-01 2.871704740588005428e-02
3.973856308845877261e-02 9.588870441703016556e-02 4.323476770176564593e-02 4.797330445566782425e-02 1.331615415545249481e-01 5.738819997926970506e-01 2.847986335174121711e-02 3.764125563811436537e-02
3.252537527506853265e-02 2.144574961849395334e-01 3.285109665407333346e-02 4.567081159192117046e-02 3.883673199130965176e-02 5.683331262668959161e-01 4.017052951824032214e-02 2.715483251755154009e-02
8.706099744555013953e-02 1.060064921177807790e-01 3.031181636257112774e-02 1.355781941446007090e-02 3.289426045451660646e-02 6.577145753907198689e-01 4.174520156579646091e-02 3.070883724860497266e-02
4.211286327196924612e-02 2.090144838157236562e-01 4.997862003015023785e-02 1.185991460941026865e-01 1.569327871016794329e-01 1.765402074854353909e-01 9.883452725305129360e-02 1.479873649478880282e-01
3.385957336977996057e-02 1.002843891355577055e-01 4.501133792351321578e-02 2.773487182350652461e-02 4.595304207525886114e-02 6.817897512932332704e-01 3.696816467650101273e-02 2.839886970264938332e-02
8.816281880615625677e-02 2.725947560695430316e-01 3.280192386023749601e-02 2.621173621138082194e-02 1.037969909244443184e-01 3.657007169540897329e-01 7.321384600277262844e-02 3.751721117137576944e-02
5.587924228019727074e-02 6.341434007289044328e-02 3.953476437467400018e-02 1.030435887305441583e-01 5.897644153446166687e-02 3.013334917750613018e-01 3.467337905699225953e-01 3.108434066224857392e-02
1.754625826718493875e-01 4.876733010158471743e-02 6.310042817252657643e-02 2.911143556656501860e-02 9.620795055093951664e-02 5.022942415840374597e-01 2.423013929675326555e-02 6.082589205574400609e-02
2.507272820815040909e-02 1.799184094027150294e-01 4.012851745495036454e-02 1.665842857608336794e-02 9.243398798339326483e-02 5.849416601819179551e-01 2.517060887847152525e-02 3.567565931431803533e-02
4.278478660767114777e-02 4.101250394072460947e-01 3.106279144701009493e-02 2.391975446119913237e-02 2.179472540733625452e-01 1.344634398594629909e-01 1.169434997984178659e-01 2.275343434563006223e-02
3.287893921970728994e-02 8.606019467457928784e-02 3.674025785378932929e-02 3.448219870452718522e-02 3.365582992507180904e-02 6.521691457877544229e-01 2.646985583995451960e-02 9.754357799461610412e-02
7.476289570902902581e-02 3.161167621151392271e-01 3.606100168020364566e-02 1.346511901875283544e-02 2.527773127678030821e-02 4.705295007805375684e-01 2.595807263371552320e-02 3.782891678584185402e-02
3.223780513463594261e-02 6.295425715912969511e-02 2.467228917535260746e-01 4.136584422589267840e-02 2.856869599167463636e-02 5.175947737986015262e-01 3.995273031473377950e-02 3.060300162180555963e-02
4.314032413922019860e-02 7.487485345926933600e-02 2.457079238027597146e-01 2.643564313310101457e-02 2.822318704497474295e-02 3.923686791771306970e-01 3.986218538880470508e-02 1.493872038547397474e-01
4.119868250041969909e-02 9.137476167202730759e-02 3.791476525644797702e-02 4.708752042556087897e-02 1.738681519459243235e-02 7.049629483606629776e-01 2.201375705051893117e-02 3.806074953976994191e-02
3.873607589995035905e-02 8.940923913629475472e-02 4.973923228318261058e-02 2.831076346792759518e-02 2.508814442010459667e-02 7.073197026669502119e-01 3.653581926811817066e-02 2.486102285747170473e-02
1.285525443812718660e-01 1.033140174494748265e-01 3.915982773528702693e-02 3.962403740648681727e-02 6.081352067996784183e-02 2.628192572237828539e-01 4.380376707007268416e-02 3.219130280536559585e-01
2.912497102067088811e-02 8.931603703564539032e-02 2.996990745160601349e-02 6.155682304190155524e-02 3.529460123463396687e-02 6.920504574636558992e-01 2.798084681783979608e-02 3.470635593404650804e-02
1.333777344769398465e-01 1.498945969568628023e-01 3.074686824524465803e-02 2.085307747937395831e-02 6.362172053885688239e-02 2.907481711644248623e-01 2.718316139256537478e-01 3.892621721264329093e-02
3.863054380278586608e-01 6.217566646168873334e-02 5.651930989905767228e-02 1.716290353529142595e-02 3.892790123935551544e-02 3.546407619999382144e-01 2.389179323829056928e-02 6.037622559851914261e-02
4.092548614931384304e-02 1.013075119750435488e-01 3.256202758873000258e-02 1.877302540612328305e-02 3.120432614548728639e-02 5.744606036004608063e-01 3.453601645126844200e-02 1.662310026835727983e-01
3.549501406787925611e-02 7.087634471489415167e-02 2.442757425340928157e-01 5.715546143952422720e-02 2.343959818236475770e-02 4.913926278072969223e-01 3.002460306606325249e-02 4.734060818788460995e-02
7.178790815876222309e-02 6.849188619213804341e-02 5.573128046240072991e-02 1.860059570128760886e-02 2.043838978078944477e-02 7.108820013801607773e-01 2.081446299492642135e-02 3.325347532953473045e-02
1.408920899310178443e-01 1.522569002100339908e-01 3.576771257596191023e-02 2.723466616385203723e-02 1.604482224953225622e-01 2.344506790077258707e-01 2.275538842491502678e-01 2.139584536693548908e-02
1.126219004561771625e-01 7.769875543144748320e-02 3.481163312173308350e-02 3.925888785857579999e-02 3.974642167447463292e-02 6.366804171654353306e-01 2.613791038938321348e-02 3.304407390277318973e-02
3.544541852784761915e-02 1.058976133771351857e-01 3.575577273169341930e-02 2.603343441125336236e-02 3.990560620875945735e-02 5.367178090261263135e-01 1.908676752944375374e-02 2.011575781877408264e-01
5.739869171337320247e-02 2.699847664564461458e-01 1.049732027667766160e-01 3.387912032480407815e-02 2.306623810122550855e-01 2.177080929392745112e-01 5.429480884576726174e-02 3.109893594130310954e-02
4.787606594661186765e-02 8.196422525977556384e-02 2.391642050013311760e-01 1.762064504423619185e-02 5.762037502146406115e-02 2.471939209874035037e-01 2.706978891475128046e-01 3.786267359166482077e-02
2.347112438691395520e-01 9.324383030114408166e-02 3.487522185901238692e-02 2.850110973544455265e-02 3.135218895092061614e-02 4.915757892420866693e-01 2.116690571138801075e-02 6.457371033086418965e-02
1.502054020549133950e-01 4.983859997789998053e-02 1.902777015295305518e-01 9.797515980252691215e-02 1.552260751321676013e-01 2.083624007660189181e-01 5.508299832258792272e-02 9.303166241435464889e-02
3.414240216690044016e-02 1.204003936607951075e-01 3.393300176252259798e-02 2.177164344837841450e-02 1.874252705576425967e-02 7.076476818163980331e-01 1.991666348955753452e-02 4.344568659968366109e-02
1.865527627631637653e-01 2.328738669722118793e-01 3.418796819450812402e-02 1.597630144806443386e-01 2.055030104584515960e-01 9.634045087186840495e-02 5.223466761764201244e-02 3.254425864151000436e-02
5.917493191385261170e-02 6.302248715507641208e-02 3.248875165705975704e-02 8.185903282690536187e-02 3.231687793869033459e-02 6.609199241288808979e-01 3.476360760504359354e-02 3.545438677449116310e-02
5.840131706718321158e-02 1.515896705971793157e-01 8.919247819794470789e-02 3.131109905515833125e-02 3.223549013357443482e-02 2.869018383559119867e-01 1.898009443769916801e-02 3.313880121553487990e-01
3.558878550725092654e-02 1.018276144693436858e-01 3.376576806179408530e-02 3.557126066677455262e-02 2.601303029858923963e-02 6.968472118424892114e-01 2.897810210526834476e-02 4.140822704848986374e-02
