Teff L Fe/H Dnu0_median dnu02_median r_sep02_median r_avg01_median r_avg10_median
1.045763544253805605e-01 3.023986846524159833e-01 1.135676607206945327e-01 3.643774902236521229e-02 4.227000051618378523e-02 2.590158544972034904e-01 8.867585838745321858e-02 5.305783777830327258e-02
3.347080368810524953e-01 8.179411018640860009e-02 1.200590415075343670e-01 7.453143103096963873e-02 1.601204649566674298e-01 1.269374042015859183e-01 6.811837064953749077e-02 3.373114058624395589e-02
3.417163435501981428e-01 7.466424488193110220e-02 1.282385174981317544e-01 3.995753961401062038e-02 1.278012502619693957e-01 2.063956169793474127e-01 4.049101443440489279e-02 4.073547278000674149e-02
1.998822340186465207e-01 1.937237913825752833e-01 1.112443474310971375e-01 4.157563088605428087e-02 4.516704949626118570e-02 3.286153883241055285e-01 3.910430703747909409e-02 4.068725142378101095e-02
1.506225136457937097e-01 2.366319362482070532e-01 1.116465001838191640e-01 4.550088226467077779e-02 2.290827860651759307e-01 1.353053060455031986e-01 5.835885205740860837e-02 3.285122348942153686e-02
1.416883790592973758e-01 1.441263058858864021e-01 1.035753040262837876e-01 5.904094779201612964e-02 5.131583707339591044e-02 2.248439855629573436e-01 3.114547175760023004e-02 2.442637688425627063e-01
6.072803587509261608e-02 2.290758288508053520e-01 1.011225586300265183e-01 3.025651236756246240e-02 5.238395756421487803e-02 4.467876192748415076e-01 3.826025947525687337e-02 4.138522796219992056e-02
3.449464599565139622e-01 8.841433909507820377e-02 1.227144973910866133e-01 8.690884474849797092e-02 1.742255154795226135e-01 1.125031117850112672e-01 3.503206162156707881e-02 3.525516992272236666e-02
2.649265356893921175e-01 1.007003967561239527e-01 1.212300527998803196e-01 4.279722467012178622e-02 6.031476404698900978e-02 1.574064973830483771e-01 7.504369284672959828e-02 1.775808358077147764e-01
1.678432808681342425e-01 2.116348967491365751e-01 1.062598382617745280e-01 2.824752578324345176e-02 1.994550483134941155e-01 1.919164886451678043e-01 5.302293134133212460e-02 4.161999003771715139e-02
8.254406105150660644e-02 9.132355768493877202e-02 1.134315465737532197e-01 5.221074956816754153e-02 2.728416132744761885e-02 5.521588890951550921e-01 4.264782775413610005e-02 3.839920694489496605e-02
1.508456134195501341e-01 1.325240439014178095e-01 1.663160331498126088e-01 8.567822277750641868e-02 2.751207407184877440e-01 1.207730823483203209e-01 3.134244708172015392e-02 3.739981660318477535e-02
2.914465674827410036e-01 6.053952834854735288e-02 1.621311781802198537e-01 6.325409474983652303e-02 1.364476564475194109e-01 2.106931184833189807e-01 4.058216178276516373e-02 3.490569452505180165e-02
1.061620314445875513e-01 2.912284669481987054e-01 1.203298866587823174e-01 4.949713372045522197e-02 2.060525337434061244e-01 1.257632440844453359e-01 6.466747345294122928e-02 3.629922994718347284e-02
2.488947771585627022e-01 8.629265328772131594e-02 1.176186684684852046e-01 7.863968279384300764e-02 7.885016205156536451e-02 1.125278299744392890e-01 2.180078883538155154e-01 5.916833791156765610e-02
3.172983788105260827e-01 9.894535923338174110e-02 1.219044665041695563e-01 5.959827940696231507e-02 1.123932913044744797e-01 8.618712430093462828e-02 1.736137443052009621e-01 3.005935613435018958e-02
2.813878576254883468e-01 8.520961228045101366e-02 1.717056290389821771e-01 4.252527618099197215e-02 1.571642802712491238e-01 1.824085740254205723e-01 4.796951454965955874e-02 3.162925602775717299e-02
1.996581201311194986e-01 2.502102072498241792e-01 1.188530826704340126e-01 7.392452160350833357e-02 2.000608750759854393e-01 5.864358450365721176e-02 5.262001086380085207e-02 4.602959790167051451e-02
1.206969024825189363e-01 2.237232716937064825e-01 1.409927562025233005e-01 9.482004840021371339e-02 7.336478542859421748e-02 1.826521885026974878e-01 9.439669767961988978e-02 6.935334961012599997e-02
1.267869956323994240e-01 8.369630851005097072e-02 1.174602497709278520e-01 1.179179694853522142e-01 9.764745655805301405e-02 1.861465149958522469e-01 2.381697730018861592e-01 3.217473204547808413e-02
2.699843862979487419e-01 1.057266675207746420e-01 1.115540329730291547e-01 4.611133626865347029e-02 9.555628479794123220e-02 2.247956823899160961e-01 3.170753634147046446e-02 1.145640734102662123e-01
1.748475742080473627e-01 6.163212312242118129e-02 1.228585602264094939e-01 1.314866412568023724e-01 7.730398312254739557e-02 2.844530160814813247e-01 3.599192498569371568e-02 1.114261769965971399e-01
1.801207362410005564e-01 8.376067945274698334e-02 1.081133658280870047e-01 3.305994173097187572e-02 5.249819342583667003e-02 4.507267355081212568e-01 4.499868740220795693e-02 4.672166041102770312e-02
1.210644698433064326e-01 8.096785959244313935e-02 1.232357938556762622e-01 4.551634728317389272e-02 4.235631705860943425e-02 5.226454629848922284e-01 3.265344714135011428e-02 3.156030224054868355e-02
1.399820142828433478e-01 2.102868036722499723e-01 1.163145651658042123e-01 8.182478040481876158e-02 6.581166823435778690e-02 1.078007257213701997e-01 2.058725824046470920e-01 7.210686011390862737e-02
6.118592916306663659e-02 2.583591791787138714e-01 1.093745646451813186e-01 5.285518818819798931e-02 8.152016015299655416e-02 3.520832978983065575e-01 4.571138704956485138e-02 3.891029372397244307e-02
3.416500971841296419e-01 7.061716564842610011e-02 1.360958587445556534e-01 6.548823440303262744e-02 1.335310204777332699e-01 1.111409349550599446e-01 4.128550313539653543e-02 1.001911854516662204e-01
2.321100661382983210e-01 9.291146668832181432e-02 1.222297713151184739e-01 1.247851523987593969e-01 2.878349329710684287e-02 2.118084097583650405e-01 1.332488188644392058e-01 5.412282153959084574e-02
2.222269553443000090e-01 1.079092187325803864e-01 1.159492394322480108e-01 1.204010437610651824e-01 9.134743872707956625e-02 2.680867301922911228e-01 4.154914353302018026e-02 3.253023027741555606e-02
1.490264687615351080e-01 1.673157927920084220e-01 1.124447957768247852e-01 3.940488095754324238e-02 2.951678790313866027e-02 2.035509355492153560e-01 2.573435549581818416e-01 4.139678330155244224e-02
2.751987483869171025e-01 8.483301927590093661e-02 1.328296757807587158e-01 4.456098974397283002e-02 9.301216402065388966e-02 1.981649955533741625e-01 1.358216270365398826e-01 3.557878020188250806e-02
2.818950648876850096e-01 1.000371144337513368e-01 1.171821533531683668e-01 5.730392966049478731e-02 6.182039491429001249e-02 2.981794239079649800e-01 4.828160492936404286e-02 3.530031391328148499e-02
3.049615464924863018e-01 1.061882860331146428e-01 1.236358889694755964e-01 6.528231582201139693e-02 8.657300035318847564e-02 2.368264205940808498e-01 3.612703160448915707e-02 4.040551013115351725e-02
1.414104582260400922e-01 1.390636062914185622e-01 1.231007762203723821e-01 1.192917687135814087e-01 2.457487637895799382e-01 1.666670485508678634e-01 3.396934723336540035e-02 3.074823097477434597e-02
6.093740995984339714e-02 3.596966291900071666e-01 1.115180728380543856e-01 3.615355843823082893e-02 2.468794105970291142e-01 1.055799924588575328e-01 4.279948629202950244e-02 3.643544022594815551e-02
1.078514584873519200e-01 2.547287199803903723e-01 1.101114983246768153e-01 3.863005514173247640e-02 6.761319275542503060e-02 1.488365837528433933e-01 2.992576728069283598e-02 2.423027242768870104e-01
1.811758177469285913e-01 2.150705546030534376e-01 1.168296314232589034e-01 7.833989458193864330e-02 1.612466795447521084e-01 1.159087308289359491e-01 3.377430625463884867e-02 9.765438501649342795e-02
1.713463058752433543e-01 1.296189720361804742e-01 1.292424821067859608e-01 1.211356471670997081e-01 1.866377011936690700e-01 1.251064842708823344e-01 2.673251768736310818e-02 1.101798896627759899e-01
1.280354468498860199e-01 2.972004506393021162e-01 1.202656466274593522e-01 4.015425055062554066e-02 1.124096681608101056e-01 2.316895175459500189e-01 3.459569508837051499e-02 3.564932453759631081e-02
1.148816004460136569e-01 2.774770887197575697e-01 1.172245339574370521e-01 4.173142712940935972e-02 8.052091858680558711e-02 1.850458200493020622e-01 7.581238774719566142e-02 1.073062233640790092e-01
3.472879889924535002e-01 8.846682645294151603e-02 1.212123100869367531e-01 4.002493479002128957e-02 1.136509125694749461e-01 1.998900355803736595e-01 4.266412500688804288e-02 4.680286652091041055e-02
3.239392177991392008e-01 1.168223746056599732e-01 1.123599976989682614e-01 7.093651044879821510e-02 6.803194573732232464e-02 2.153117507374323614e-01 5.569299692399864304e-02 3.690520604868098575e-02
3.340367505442414786e-01 7.492973113486528502e-02 1.295446325913186536e-01 5.381649730815552674e-02 5.214088082399658680e-02 1.916900341481353742e-01 8.621302031464608828e-02 7.762845313464115937e-02
7.791097307312193354e-02 8.987381149487772003e-02 1.090109970750420681e-01 5.424019541052384902e-02 3.625929112842957158e-02 5.623034438990777151e-01 2.739210662382930012e-02 4.300918129509788412e-02
2.414769006807624130e-01 9.629215544397520810e-02 1.240580103947466484e-01 7.906789127510269188e-02 1.048402967094834298e-01 1.610996188197532097e-01 1.593499966302934778e-01 3.381513004588306004e-02
3.458257527126867292e-01 6.454945667736732007e-02 1.428125478400793236e-01 4.347835976655171214e-02 1.676976462167881765e-01 1.648101415456448837e-01 3.852361399225831540e-02 3.230248124862356018e-02
2.521352906785686021e-01 1.087230930718244420e-01 1.202143556388111656e-01 3.391839698868662906e-02 5.870229972501301435e-02 3.425173890946567323e-01 4.422993256809779755e-02 3.955924223434165166e-02
7.043850530179197877e-02 1.290456054410872855e-01 1.021435819445744991e-01 3.643699035092769906e-02 4.995225495878494182e-02 5.366495892994750383e-01 3.288664967548071000e-02 4.244682302787777112e-02
2.040001332677428281e-01 1.188255252283595687e-01 1.184274377207005235e-01 9.771668596840836496e-02 6.430728321163468875e-02 2.270367099842132697e-01 3.143666981395895621e-02 1.382495548049816891e-01
3.278852552622344985e-01 7.166786197434450723e-02 1.247007383148611565e-01 9.799940221824567088e-02 1.530453901083559110e-01 1.507971995243874985e-01 3.234794589627285055e-02 4.155620670129782368e-02
3.406531965349068325e-01 8.027955707771067262e-02 1.187474515590308671e-01 3.866627700878309815e-02 1.799173300744055515e-01 1.318443750169786821e-01 7.107931179975759961e-02 3.881250092842673804e-02
3.321196746652741449e-01 6.681508516712118817e-02 1.341142668857691345e-01 3.740643864638085875e-02 4.834668418270220841e-02 2.600271032679042915e-01 3.490657211136785620e-02 8.626417507348042857e-02
2.220080893393149013e-01 8.459425697961465984e-02 1.143633601658525789e-01 5.284928232946081023e-02 3.627852204979212930e-02 1.880542299708991005e-01 1.349592463729344383e-01 1.668930127921313955e-01
8.165315614188958793e-02 2.024466919472131810e-01 1.146430153808249836e-01 1.123202552923045633e-01 1.047957010694704344e-01 1.432168822266184638e-01 5.449053735989674296e-02 1.864337605817820431e-01
3.507807402260801344e-01 8.205748165558375551e-02 1.230250457480916854e-01 8.458329000311860801e-02 9.989231945300701410e-02 1.598038127352523485e-01 5.951482295040157883e-02 4.034248722846506263e-02
2.910427514831736562e-01 1.096074864648666769e-01 1.270362580721120516e-01 4.201141273818717603e-02 1.221600266621048897e-01 2.174041567844920142e-01 3.298972359030639262e-02 5.774818420475724690e-02
2.969185677510142729e-01 1.225732341000223824e-01 1.116305522977688869e-01 4.864060274140086931e-02 6.151408053179402424e-02 1.943831904381569387e-01 5.152494250224624872e-02 1.128148296375964393e-01
1.270770548780200959e-01 1.147073875786225605e-01 1.011116881912560994e-01 2.205754110807993940e-01 1.220506483068076048e-01 2.335494150711121264e-01 2.944758917488589367e-02 5.148080571849633635e-02
9.628128006211424117e-02 1.106981546300882940e-01 1.066719745516325341e-01 3.869164326384944702e-02 4.438578183992632903e-02 5.296061516595312879e-01 4.729417837731280522e-02 2.637083561554502339e-02
2.960844553043304739e-01 1.344241197918639441e-01 1.341751553427807109e-01 4.077266274577814875e-02 1.545560446822340228e-01 7.107271897798075888e-02 1.204035348606594807e-01 4.851130829437243219e-02
2.065283142235846969e-01 2.084670639906996137e-01 1.143241925533597381e-01 5.219446218150910338e-02 1.376732829734272912e-01 1.616100295189795422e-01 2.674413320954923540e-02 9.245852134889076535e-02
8.693387323191351101e-02 3.052689901726420851e-01 1.105510749638782958e-01 2.680842852375731056e-02 1.916070110095956514e-01 1.609749868314986065e-01 2.729278362041095973e-02 9.056285164630369089e-02
2.723325327360106018e-01 1.667440888882529837e-01 1.121843823812988944e-01 4.115128827854264149e-02 1.290742274433902270e-01 1.977527762900455621e-01 4.173285565760970206e-02 3.902784832484941513e-02
9.953349312235876267e-02 3.073684620331282868e-01 1.134308586865541840e-01 3.685483208491112384e-02 1.625088912474521030e-01 1.859536394877439880e-01 5.096777323183984687e-02 4.338205010601181577e-02
3.481842044357634225e-01 7.569283920988395531e-02 1.290166711505622565e-01 3.394988770970795711e-02 6.973193883542361249e-02 2.141039518752232973e-01 1.016122086097150518e-01 2.770829817372042272e-02
2.315366952763825703e-01 1.022947335077291214e-01 1.167776587123251636e-01 7.206184817973107504e-02 8.554489355673718098e-02 1.450276802480669203e-01 2.683675101774758709e-02 2.199197395012803258e-01
3.168460342534855645e-01 8.680500697609623562e-02 1.405070196753923362e-01 4.942900705832455055e-02 7.419157013982290161e-02 2.413669019391490866e-01 3.766281641257415713e-02 5.319164354515523024e-02
2.964276770953139239e-01 9.027585977015131768e-02 1.235979366855232825e-01 5.442237981067650499e-02 1.467375485658154732e-01 1.064252073154983019e-01 3.516897738801955109e-02 1.469444133690016030e-01
3.558422747186466006e-01 6.218888399343434209e-02 1.281804437033376987e-01 4.931221168260294802e-02 8.139804667335225064e-02 1.933559245575090790e-01 6.969466442700551767e-02 6.002755024411158408e-02
2.571974413114146429e-01 9.318153388103153634e-02 1.356922109355112593e-01 1.026662332444312348e-01 1.891362809748238782e-01 1.349250640588461336e-01 4.569646845946023772e-02 4.150476713448115335e-02
3.424585689218550000e-01 8.368587375947082740e-02 1.240757935816537427e-01 3.740458064214519790e-02 1.867540290290418126e-01 1.478199374393743826e-01 4.039005676164299230e-02 3.741115986481606537e-02
3.451705211253265904e-01 8.238479316658151030e-02 1.378938220735858866e-01 4.848484964387639318e-02 4.738658261527968485e-02 1.531751780210416636e-01 1.492370407335419369e-01 3.626721262076618157e-02
1.997162972273803794e-01 1.441751959525581217e-01 1.366527396435805453e-01 5.640111864364756589e-02 1.308240460792118032e-01 1.613674299018363623e-01 1.401873856976748878e-01 3.067578685411040743e-02
2.519047257264170336e-01 1.311783907967266072e-01 1.119279754167045726e-01 5.371243388867944640e-02 4.464581009842322201e-02 1.711003126740695823e-01 1.287167716127396722e-01 1.068135797862398428e-01
9.949792227150823509e-02 3.017887365450482862e-01 1.162067004591172126e-01 4.130559816246494320e-02 1.730329708602955374e-01 1.813490439108083052e-01 3.895229854476835174e-02 4.786672924598928125e-02
1.682197918946848891e-01 1.070726751549648248e-01 1.026548443084988049e-01 7.661492742558102809e-02 5.597221415651969928e-02 4.147718472927053313e-01 3.726320552386467450e-02 3.743049424318078272e-02
9.877411645322069222e-02 8.407895830465395015e-02 1.041535505644193282e-01 5.621101337995131064e-02 1.011525437055840748e-01 4.747598198205079112e-01 2.931087843353660446e-02 5.155911933812612480e-02
2.937417846321206394e-01 6.897764749780957438e-02 1.255918540140465445e-01 7.770579764761374741e-02 1.486841903022675104e-01 2.186627731445498213e-01 3.962925972975057942e-02 2.700669303184157627e-02
6.327296926558904910e-02 3.322585551467538978e-01 1.067000864953574074e-01 5.453667458144207530e-02 2.272205571210302311e-01 1.430771353341707131e-01 3.136693730111172335e-02 4.156708475454495150e-02
1.215791668074497761e-01 1.246721100468152349e-01 1.018003824230849785e-01 1.272176050763255684e-01 1.899975618097375918e-01 2.615051435448046968e-01 4.301070196969167259e-02 3.021732832209026928e-02
1.123290915427201109e-01 2.898348224148344365e-01 1.397744259884942941e-01 5.378095746834078705e-02 1.124064885844453660e-01 1.741589545454123311e-01 3.267448257110340537e-02 8.504077688464931062e-02
2.380679139893126239e-01 1.214433726337913744e-01 1.364974099136481989e-01 6.505368493680861730e-02 8.074665928374266666e-02 1.195023407259519499e-01 4.902031521274865383e-02 1.896683033039959221e-01
7.782991715407396038e-02 3.881634034359754959e-01 1.051062861057592973e-01 6.953355281139571298e-02 1.470671889280364408e-01 1.329952414584505416e-01 3.681564677561090237e-02 4.248876333069766947e-02
6.379731027536626742e-02 2.941370861399233427e-01 1.124098910312618382e-01 7.626902293151456569e-02 1.580557664611264568e-01 6.606498241616554079e-02 1.383089405282969253e-01 9.095700021634503529e-02
2.735516959667678716e-01 1.374267565225254506e-01 1.302898217764538735e-01 4.810098618496714412e-02 1.298828633095089335e-01 2.096138551459801047e-01 3.731563453516731355e-02 3.381838655862920429e-02
2.947251453374727936e-01 7.890026389855286926e-02 1.285744085577595897e-01 5.264093776395928348e-02 1.579529552276026094e-01 1.816941118196002125e-01 8.397099094025856081e-02 2.154118645479402225e-02
7.425691484873744863e-02 2.752293978977361499e-01 1.026947020234476038e-01 3.120238315136788024e-02 9.799214244858946155e-02 3.453091075615804528e-01 3.665247991118118082e-02 3.666287215735976324e-02
7.106537355909697817e-02 1.337674789498916050e-01 1.000740896669434499e-01 8.703705913158522878e-02 4.677247374957718695e-02 4.513309434150193922e-01 8.436778524554047753e-02 2.558479628234563638e-02
2.301025494238646552e-01 1.460583728313031848e-01 1.320735016012582752e-01 7.455628531924053670e-02 1.585803184383657860e-01 1.809259087540703859e-01 4.467244841743661654e-02 3.303061521446049031e-02
3.557375812148692584e-01 7.645064509783583429e-02 1.413263087753117431e-01 5.109471659816049866e-02 7.502592133940541586e-02 1.792186364507694085e-01 6.951940522819975710e-02 5.162678529544809103e-02
9.026701627160788055e-02 3.079720334187704966e-01 1.094347179581678375e-01 5.187457950198932216e-02 2.100274917697873833e-01 1.574150681491828796e-01 4.361998242954637922e-02 2.938911050094790769e-02
3.532527181661039850e-01 7.427867427567953762e-02 1.310778503995838618e-01 5.619902237992013133e-02 9.620145819182955582e-02 1.788937068290587240e-01 4.864126774357221267e-02 6.145530201425202649e-02
1.351250127939998547e-01 2.517116913805132472e-01 9.909412528776803675e-02 2.633859462044802965e-02 3.687232602488682565e-02 3.719172979409605118e-01 3.356933433228693336e-02 4.537161761913652280e-02
1.866681024691006496e-01 1.790443353725286180e-01 1.074101402371517577e-01 4.289290334750198858e-02 3.712463489467708599e-02 3.246719493042300453e-01 4.597484198919041948e-02 7.621309238561949084e-02
3.150682894229765996e-01 9.850993152018779064e-02 1.445683456952331358e-01 5.670429816021591019e-02 5.960345957707000736e-02 1.627589119311701193e-01 8.892027414352211834e-02 7.386648954962425628e-02
2.484054319913182041e-01 9.672777436491920844e-02 1.202271330025496826e-01 1.313605088013319044e-01 1.321323755882469475e-01 2.126743455403383165e-01 2.292870476556473081e-02 3.554372594573104727e-02
9.590864275779990844e-02 1.366665086868333601e-01 1.261735256459760035e-01 7.824388295198625443e-02 3.657217112445928370e-02 4.342703753249568255e-01 3.415552602858987208e-02 5.800936747939833965e-02
2.532571441960640435e-01 1.479965060231003549e-01 1.214369414063395797e-01 3.032752893719367973e-02 1.140199757259124785e-01 2.646794423820252318e-01 3.349071803504691247e-02 3.479174329431762580e-02
3.225055558634039587e-01 9.177055712700490919e-02 1.116542929242108212e-01 4.700133707544813105e-02 2.704719941583231049e-02 3.220124560808234615e-01 3.729620848227853391e-02 4.071239303099782186e-02
1.458947130375312373e-01 1.935440149779278918e-01 1.672630442559450981e-01 5.115273225994155376e-02 7.583837434426493607e-02 9.412367802410014084e-02 2.311717714554437086e-02 2.490662659547447089e-01
2.190300907699821442e-01 2.018407235448700654e-01 1.259494298110710730e-01 4.173460431401381648e-02 1.211412279306617740e-01 1.496918902986714983e-01 3.718156374698024930e-02 1.034304695837494209e-01
1.906952076606297786e-01 2.222411804294572579e-01 1.199823592856635451e-01 5.406046462087836513e-02 7.919957878940067642e-02 1.640554891676812566e-01 3.460923842017409047e-02 1.351564816261149882e-01
9.965297789458567312e-02 9.826281921007688769e-02 1.112321493718099324e-01 4.814657851355799711e-02 3.190120002904787977e-02 5.327570386579212336e-01 3.228689715861909199e-02 4.576033916438133203e-02
1.813456908941910306e-01 2.034296739128850784e-01 1.193137431344329230e-01 6.234797272409432767e-02 5.823559761123737327e-02 1.782740240816318433e-01 9.663586240972345254e-02 1.004174352318039642e-01
8.833468021873311371e-02 1.297225019654158207e-01 1.062686065954441400e-01 4.345949666241077231e-02 4.455500460341756119e-02 5.175310111109766575e-01 4.028364517941505213e-02 2.984505366418686856e-02
3.278468234373010382e-01 1.124814856127257789e-01 1.103204054913460297e-01 3.527067472637356038e-02 1.641140111021596459e-01 1.207849910886845679e-01 8.468257178519777995e-02 4.449903675621164068e-02
2.100999705233977666e-01 9.521183040186721735e-02 1.192079807137422370e-01 8.101119013128862956e-02 6.902049482944054570e-02 1.972539496452679342e-01 4.874223563701561568e-02 1.794523481179801094e-01
2.175239257178388508e-01 2.306109960714326224e-01 1.195381980247734316e-01 2.869619484855613634e-02 1.929729138966051472e-01 1.388597249606934314e-01 4.498127304880895211e-02 2.681677343129143173e-02
6.677325839054225332e-02 1.098719008256010959e-01 1.251336708434629130e-01 4.330898917584201369e-02 5.241597449473870546e-02 5.220281776337807322e-01 3.791341811316941562e-02 4.255461052286301643e-02
1.359286928937804839e-01 2.387734191531004080e-01 1.067529486843964148e-01 3.718578720934916093e-02 1.832916475493188146e-01 2.203296072326968724e-01 3.627630612153991824e-02 4.146159115581802418e-02
3.498052840083920589e-01 5.584493945035254314e-02 1.484340775880731711e-01 4.494404479429869870e-02 1.141455084268585551e-01 2.130335157412502345e-01 4.192766569287020156e-02 3.186496429790446061e-02
2.660522611187458031e-01 1.497448050295180355e-01 1.180903356013333627e-01 3.577088615786626347e-02 6.890855785414490287e-02 2.769658233647792067e-01 4.036776910439476146e-02 4.409956176921760868e-02
1.444714689449435041e-01 2.753674610815408097e-01 1.203490015456138013e-01 4.387570554444074344e-02 1.091490035304799322e-01 2.337939473933979551e-01 3.362133676459484050e-02 3.937207519498838598e-02
2.688458681250903148e-01 1.591527320378228194e-01 1.047228055146487147e-01 8.359248216562896461e-02 1.030126598740135624e-01 1.549211841340194240e-01 7.750687269544678792e-02 4.824539545332941215e-02
1.868763350229322162e-01 2.181262548843002080e-01 1.313846676531682800e-01 6.108841250071499890e-02 1.241263042279203976e-01 1.485159908268813000e-01 4.205189853237289305e-02 8.783013635170966449e-02
2.851421437960145466e-01 9.893601246923677817e-02 1.139971913279260313e-01 3.214406629910221413e-02 6.804813725507226352e-02 3.296210549528613698e-01 3.839049350407919281e-02 3.372090039570760367e-02
3.364650292895460804e-01 7.461843410400263721e-02 1.366434612020870631e-01 4.549909707644467227e-02 9.303617830728666549e-02 2.362781689042828537e-01 3.638326167492073743e-02 4.107636944142933899e-02
8.063649370112802028e-02 3.161721123912590303e-01 1.128687029860395152e-01 3.518341855434409249e-02 1.640164893769004706e-01 1.892450757502818770e-01 6.165574464911783431e-02 4.022196259092910425e-02
3.322841590510222098e-01 9.474096023170942849e-02 1.279210943050174687e-01 4.921007687803852226e-02 1.539804480201362458e-01 1.496446333675249818e-01 4.271001879895469644e-02 4.950860934759653692e-02
6.116474881610097641e-02 2.523362225254834335e-01 1.102906359774560308e-01 9.650914247293938819e-02 4.380974175255427511e-02 3.573799198113497000e-01 5.340509586849336021e-02 2.510449277562284975e-02
3.316503054622532143e-01 8.103161853960530459e-02 1.160237011748382480e-01 3.968362522382286317e-02 1.692979905214371805e-01 1.505728132755597692e-01 4.530206104525938415e-02 6.643788475722403608e-02
1.415243093494834847e-01 9.962300246671047799e-02 1.113294141516038283e-01 1.234040451320596588e-01 1.308885553140547997e-01 1.136119756758014465e-01 2.512765577788895754e-01 2.834214013139662799e-02
2.943973445134603906e-01 1.459326815052727766e-01 1.115248962412448558e-01 3.222557910098199085e-02 1.396266432873033425e-01 8.140031414089414497e-02 1.460795840038970894e-01 4.881295720694527746e-02
1.101713552603816731e-01 3.009378200925135194e-01 1.094053811785812291e-01 4.575486184750897356e-02 1.385280219587783634e-01 1.127050660897495615e-01 5.478313409720127203e-02 1.277143594752854494e-01
3.158942226833280076e-01 1.111378253382642595e-01 1.103944592245619527e-01 3.222457581031031026e-02 5.925080536319723284e-02 2.868279256939924582e-01 4.354516428055828919e-02 4.072502160578752445e-02
2.489194226797313003e-01 1.255822084896398849e-01 1.230261659570789368e-01 5.710319517767874220e-02 1.558893108943190942e-01 1.948003221588823775e-01 4.300632956334995288e-02 5.167304507931963498e-02
2.710571242892502730e-01 1.471137011885144397e-01 1.280522800574011300e-01 5.472605884535312187e-02 1.456936921236196836e-01 1.456415658100461419e-01 6.423702740227112129e-02 4.347855028354422058e-02
1.537042194404759365e-01 1.121165126994305983e-01 1.072399605938678113e-01 1.034721324822602678e-01 1.231810212152915640e-01 1.562302005405815097e-01 2.134313858702333311e-01 3.062456715785902631e-02
9.432239612115890515e-02 1.149939844216873730e-01 1.104206891839796950e-01 4.605233350747243298e-02 7.161230632222401193e-02 4.952096867978809658e-01 2.945940499770833415e-02 3.792919864788824036e-02
1.097170417269429238e-01 2.349446357514793360e-01 1.262702808530626053e-01 5.207711415200712984e-02 5.989174781444145390e-02 1.541657781594090448e-01 4.232473191828439035e-02 2.206086696243730605e-01
6.640860376282292643e-02 2.902166414594945509e-01 1.095950666990467837e-01 4.335243722462946842e-02 6.028712476098788131e-02 2.064780356759969848e-01 1.925200897638253417e-01 3.114200065319607316e-02
8.283087441562571318e-02 7.627414858983913581e-02 1.009849497599436957e-01 5.302165559758444113e-02 3.100197858785851482e-02 5.787289741381788089e-01 4.363869617012077623e-02 3.351872274084878589e-02
1.760658376820985471e-01 1.003287559674509444e-01 1.151124769671946629e-01 5.450474596237529779e-02 5.745970433331144822e-02 4.224545860195172975e-01 4.037588003578945067e-02 3.369801303226239303e-02
3.491084211572968443e-01 6.802484670637241881e-02 1.375640363024561164e-01 5.279254805697854158e-02 6.280900014045998070e-02 2.291893877342386365e-01 5.673157560542929634e-02 4.378018429676822088e-02
7.537179243872269008e-02 6.114362438774244290e-02 1.132378711924240944e-01 1.355984292053676876e-01 5.865130109076391318e-02 3.513725574620931713e-01 5.446699148513407807e-02 1.501574327377519780e-01
2.966565863131985781e-01 7.157615702734908270e-02 1.323505482378508902e-01 5.352519778052598765e-02 2.208239561258417971e-01 1.566309607552595351e-01 3.649570855643392148e-02 3.194088520354027017e-02
7.817608520651564419e-02 2.427967211373835699e-01 9.665594644810684977e-02 4.068018228946795184e-02 4.033308883342775347e-02 4.211486027262935083e-01 5.050766122134056624e-02 2.970171213746426730e-02
1.593062403129155702e-01 2.653221302009747817e-01 1.202714042764570224e-01 4.645072244078880114e-02 1.054439082021915303e-01 2.311567934441679795e-01 4.560800286918446217e-02 2.644079825331986655e-02
1.131706273410480745e-01 1.679916857610470604e-01 1.295429933837023706e-01 1.292231398478681237e-01 5.744968214704668924e-02 3.239079998922429482e-01 2.826493652875818399e-02 5.044893509828654588e-02
3.325585217176060815e-01 7.289175224329583203e-02 1.322657841108560994e-01 7.136736444922821276e-02 9.433874973993536250e-02 1.534540930276327431e-01 3.761161077278786513e-02 1.055121239386578313e-01
2.903109591834754921e-01 7.723852573721558257e-02 1.146163139909373851e-01 7.055951059358619992e-02 3.914067557341353865e-02 3.301375117773853174e-01 2.695725275957100084e-02 5.103925038441539663e-02
8.228751265411322902e-02 3.181941208072265881e-01 1.249214162743166184e-01 6.393541118287258962e-02 1.214443951219927459e-01 1.836888344336883583e-01 6.470690471402032462e-02 4.082140481176957381e-02
1.154313362855179381e-01 2.999576428293538322e-01 1.259404586641917345e-01 5.637031976034213160e-02 8.335002435516562780e-02 2.124398217423855151e-01 3.474915897550085592e-02 7.176123738754247583e-02
1.757817579091483784e-01 2.308287787996216589e-01 1.298177186347025946e-01 4.173250676770524220e-02 8.605896061156231847e-02 2.449930267278865870e-01 3.086095790836543631e-02 5.992629264100782227e-02
1.425148436750115488e-01 7.027099484901441762e-02 1.032057535670433818e-01 1.813290459844063007e-01 8.292237028792286135e-02 3.430542894729720071e-01 3.305447507877466717e-02 4.364822708485487784e-02
