Teff L log_g Fe/H radius Dnu0_median dnu02_median r_sep02_median r_avg01_median dnu13_median r_sep13_median r_avg10_median
2.533738515155731785e-01 4.609231322654669394e-02 1.732278951774439760e-02 1.011766888652479573e-01 1.004284652558392749e-01 2.501910214077694358e-02 2.501222098687310574e-02 9.409727773665253758e-02 1.918359626915211447e-02 1.970356963016811347e-01 9.385856827730690299e-02 2.739942990660584540e-02
3.283974681987684163e-01 6.698248843975491973e-02 2.399069241145302192e-02 1.065103869624671601e-01 5.184033787796576975e-02 1.321686606091545049e-02 4.854073472106602144e-02 2.354883254542855520e-01 2.730007823173449463e-02 8.740389843824188792e-03 6.167353024396977218e-02 2.731870155379522574e-02
2.880526671544762496e-01 1.035839595496469284e-01 2.787286557608157495e-02 1.007043201341032701e-01 2.742825841258443934e-02 1.594179686812847996e-02 1.923116684014344532e-02 1.602746803062449210e-01 5.125520634291910738e-02 6.465042124150999214e-02 1.228009607700267375e-01 1.820369680413484736e-02
1.950211586340978298e-01 8.973360118160790544e-02 2.657267371367224434e-02 1.010203487157284308e-01 2.588903625811756620e-02 3.020849808678015974e-02 1.878517693859371382e-02 3.315522625574972293e-02 3.089466367965983118e-02 1.980151043591637378e-02 4.071153924142103531e-01 2.180271368586565034e-02
3.319781721903790617e-01 5.626433516202572482e-02 2.910867910076116519e-02 1.173665150662570461e-01 4.468548261911797076e-02 1.024623087873464261e-02 1.592767240797082068e-02 1.154832733985510368e-01 1.512962033262139731e-02 1.068346097265279182e-01 8.944196996161532520e-02 6.753343915543798259e-02
5.266521173455521176e-02 1.969986200015064470e-01 1.750928759372910939e-02 1.002834757291090617e-01 8.009693723888761108e-02 1.573452602861116420e-02 3.276845700352770674e-02 7.395483956932907832e-02 2.216262949208051836e-02 6.153993653005501024e-02 2.834771810258384095e-01 6.280889805277069249e-02
6.262812688465399513e-02 9.384856687199187586e-02 3.205708217438840713e-02 9.388809476159550027e-02 2.154636122245865912e-02 8.911712415303145451e-02 2.120884328190372758e-02 1.181725576332982586e-01 2.633742493789058975e-02 1.160918549034936978e-02 4.090281706682716290e-01 2.055846192016646048e-02
5.919650979574210548e-02 3.995369907093289374e-02 3.825442861183302873e-02 1.108162757031673357e-01 6.112347126677003528e-02 1.017983872777395715e-01 5.219913703323963289e-02 5.171929382350156507e-02 1.912737130842592434e-02 5.492124231807105766e-02 2.013483388777833338e-01 2.095418449127934568e-01
7.950453731875525842e-02 9.346974058850550382e-02 2.199175218318647970e-02 1.018080446452029886e-01 4.370389855554804304e-02 1.857355204333882570e-02 2.132440766180005928e-02 1.319732477920491087e-01 1.849626749460323016e-02 6.706082506127325482e-02 3.707714892574129339e-01 3.132223739832431381e-02
5.781945930879642259e-02 7.983641256466525449e-02 1.598886090063689897e-02 9.779994394256469326e-02 2.401340312360602039e-02 1.308203216662832957e-01 3.371247883484076308e-02 3.050812225732002156e-02 2.543869281539911861e-02 1.585694174058427386e-01 3.064112678986964933e-01 3.908161928134814417e-02
2.944445150004385559e-01 9.107436978887811785e-02 1.532954681155343155e-02 1.150310574321517648e-01 3.446599285222850390e-02 2.307071482072330440e-02 1.488766376218823330e-02 1.678709210076167468e-01 2.777476556490910894e-02 1.075697267376544003e-01 6.869350403583651676e-02 3.978722218582143172e-02
8.454523370255968839e-02 2.420517011074934943e-01 3.864064436859673130e-02 9.630245533275133551e-02 3.043647313105349653e-02 4.827679938218324557e-02 3.852568792740851400e-02 8.473041747700069126e-02 1.661571061511359082e-02 2.150710367346898300e-01 8.342143376024176160e-02 2.138240646090775604e-02
2.994177067218449784e-01 5.360127859638333381e-02 2.063061360487210283e-02 1.056842761717727563e-01 1.101787819970158760e-01 1.926026317296283472e-02 3.777990224985324635e-02 5.554213828694100352e-02 3.552203071392628225e-02 1.324309726759065886e-01 5.380538973788302759e-02 7.614664607063800772e-02
1.992144969808298804e-01 6.490027509821134910e-02 2.089046783171965432e-02 1.085977677736131991e-01 8.752524339612895166e-02 1.783406150506080742e-02 1.952433329746736806e-02 2.570187633381816952e-02 3.815207132938129575e-02 9.174932376712527718e-03 3.830940668819537431e-01 2.539040719510301039e-02
2.251219169014528620e-01 7.106397328855161566e-02 2.833695616068649878e-02 1.115804566128813929e-01 4.569950547349321129e-02 2.212346437090050022e-02 2.837523518857080346e-02 1.110186320251130981e-01 2.460830993114813958e-02 1.259426109289154584e-02 3.036773010830158270e-01 1.579998787129459348e-02
2.744584831307086414e-01 6.595075645520422081e-02 1.931861105425820846e-02 1.030523720533857296e-01 2.343163821956103371e-02 2.128112575829018208e-02 2.652375917479906850e-02 2.470996659630921299e-01 1.879644823553771812e-02 6.698908708855925986e-02 1.040198993765646535e-01 2.907815349003901526e-02
6.537250944421314769e-02 2.972476478109273845e-01 1.646363014751246398e-02 1.051891666720846108e-01 3.627073415069481666e-02 4.449359783334166929e-02 3.802180702944496504e-02 3.394215918334245879e-02 2.396780896898646415e-02 2.324581487320315221e-01 8.103003702827565879e-02 2.554275299914487984e-02
9.987556917700475545e-02 1.171337395494862349e-01 2.326248380705140881e-02 9.539315869840657436e-02 2.552516798249741120e-02 2.428222705614860658e-02 1.660078176772067371e-02 3.533937516918160271e-01 2.066629746120435610e-02 4.281309973214030007e-02 3.970720602512092801e-02 1.413465170514026092e-01
4.761925088750805501e-02 1.793727034418704513e-01 2.844696180602863944e-02 9.812851149940091111e-02 2.991537311317875661e-02 6.625202829762838475e-02 1.337005128611546134e-01 4.350714478478339559e-02 1.817472264030805390e-02 8.365013884278824086e-02 2.307444284019620762e-01 4.048822342338853630e-02
5.654880634703431802e-02 1.732102057874832790e-01 1.905385198329878280e-02 9.608154773891132427e-02 1.247279528308313234e-01 3.062975170623523022e-02 1.800400883191580551e-02 4.364033698303336484e-02 2.305885468536110136e-02 2.905943824426551747e-01 9.786351066049341074e-02 2.658679000274682611e-02
5.993307399253922779e-02 4.310917307230924256e-02 2.317611436194857294e-02 1.011495130229788653e-01 1.328917124733972610e-01 1.121016316789860690e-02 1.887809149888351398e-02 2.701231055172912884e-02 3.352101543974921743e-02 1.110751628452925563e-02 5.144444078277881083e-01 2.356690830624888142e-02
7.458117569894709420e-02 4.531095875877360485e-02 6.661940483175142480e-02 9.390224939931708648e-02 3.451620944966130033e-02 1.741671274582838255e-02 1.266607081170502240e-02 3.794785736748221838e-01 1.721412491282637430e-02 1.283540572801649196e-02 2.230388532370469190e-01 2.242026075130406845e-02
8.567098198063764769e-02 6.784328068532818889e-02 2.206608245124688089e-02 9.401010331133279052e-02 2.490702342037841993e-02 1.000365853772844232e-01 1.890590888519941629e-02 5.715334404462612400e-02 2.148195456482737339e-02 1.048806443873979977e-02 4.684000508477436098e-01 2.903661999265535337e-02
1.909953006057583946e-01 1.013521434630198503e-01 1.543276199878068633e-02 1.026319152344831592e-01 5.518806374305573054e-02 1.773197355468904002e-01 1.732369350308363490e-02 4.384583232640723582e-02 1.875158199879723916e-02 1.056786016465431632e-01 1.508487787755515841e-01 2.063159115762892848e-02
2.292674208314863515e-01 9.656562833283098557e-02 2.649189206325738843e-02 1.039508103566355451e-01 2.003290546018242704e-02 8.557237465896359863e-02 1.812779476759242281e-01 1.271187064932760014e-01 2.519560036780997200e-02 2.519130490524493227e-02 6.190660732664095972e-02 1.742880152774765531e-02
2.835021830484492078e-01 1.097009411978885490e-01 2.202285250974824610e-02 1.056149185292571124e-01 8.626784585089947166e-02 2.226801073897082678e-02 3.734027821940459624e-02 3.131702519435322629e-02 2.041893758908622236e-02 1.034275233127688737e-01 1.445767244447228594e-01 3.354275936445085676e-02
3.037791600360126854e-01 3.693635813132795792e-02 5.293814010019886468e-02 1.229250653692278844e-01 4.182377423181411757e-02 8.170850772216088284e-03 3.147413433588601428e-02 5.814742437020395394e-02 2.120985705298811946e-02 2.989176373300476974e-02 2.490569318394516840e-01 4.364654002766792801e-02
1.601230959628466843e-01 9.098450003006895714e-02 2.416833948640953814e-02 1.033456355539892485e-01 5.723943298252581746e-02 1.912317500963012229e-02 1.568050787929574016e-02 6.343668182028416869e-02 1.727012365411338332e-02 1.406509830221194281e-02 4.060907374868678588e-01 2.847267183175648114e-02
3.294096397761236972e-01 6.169074562096631825e-02 2.079805804571814576e-02 1.091515004094145980e-01 6.070964257430951083e-02 3.377573490195936307e-02 1.030424635757158647e-01 7.610173844448207825e-02 2.266802910331036300e-02 2.730827546495017896e-02 1.336368323822937632e-01 2.170733970075608768e-02
1.272787203569591130e-01 1.722607815670076092e-01 2.854210781749774023e-02 1.089845930278540431e-01 3.043064981032497437e-02 1.286912379451246244e-02 9.650720296278299248e-02 1.136208259974326590e-01 3.063755077498050289e-02 5.362501157181763511e-02 2.068675248024025304e-01 1.837590751642757814e-02
7.571746468934850705e-02 7.299714265349704911e-02 3.281741788392392167e-02 9.724006796940179442e-02 4.009711550442948691e-02 3.083353737863907262e-02 1.314038113369601565e-02 4.092322769240809288e-01 1.268706446786086739e-01 3.405310515495250934e-02 5.126767880096001762e-02 1.573316722846179391e-02
1.586176847697297332e-01 5.011287950984642803e-02 2.100570610676193509e-02 1.064387439042997902e-01 3.236321025461968287e-02 6.225431251984148845e-02 1.182582540115543861e-02 1.022455501975066405e-01 2.676285873549924185e-02 1.926737539784730002e-02 3.956340218515972951e-01 1.347183135129503828e-02
9.635534333090010894e-02 7.251524506083396882e-02 1.666107426475444894e-02 9.591272966765328201e-02 7.641982537686678456e-02 6.446258271421125008e-02 2.449568627330150627e-01 1.058009472283732849e-01 2.136675579627531421e-02 1.216819435630809958e-02 1.732029971238369659e-01 2.017744234697148656e-02
1.363621460824318010e-01 2.585358459714847124e-01 1.629492556187124921e-02 1.114774920485132464e-01 2.416278039749466741e-02 4.310749333331485161e-02 6.542301855639566510e-02 8.968084827718368623e-02 5.804338093578711305e-02 1.149449446600077918e-01 5.933773885839136591e-02 2.262938531712377355e-02
7.372890780205554329e-02 6.370031089953666348e-02 3.481177606096023947e-02 8.669162399823951426e-02 5.727216016399637455e-02 1.534242716462155126e-02 1.783367171169034440e-02 2.323913190202431533e-01 1.869953241930924145e-02 2.519191723453493431e-02 3.569014988764325214e-01 1.743485464837976270e-02
1.287261570878380501e-01 7.160802088511573904e-02 2.481201118861672827e-02 9.803271692880367871e-02 2.146637418128232236e-02 2.879193431443604137e-02 1.363327663478255437e-02 1.259871859100170077e-01 2.050481366346467160e-01 1.032257649112163118e-02 2.564789957593359149e-01 1.509261398400344942e-02
6.145384658241767606e-02 1.124042478698519948e-01 2.132810391925547833e-02 1.004101981409436239e-01 1.013749577935206952e-01 1.780900764717991899e-02 1.309054834295565392e-02 3.074969379737372069e-02 2.846962168297284546e-02 2.154454358850614940e-02 4.728315890759923756e-01 1.853364155902975305e-02
6.559099461388215313e-02 7.598387058213053324e-02 3.898156383745937648e-02 9.951497957461477584e-02 3.093550985491211672e-02 1.657140939665117593e-02 1.756145758874937471e-02 4.071534226455408301e-01 2.037255371040485111e-02 8.554177650345998890e-03 2.043896423033052245e-01 1.439041824200361711e-02
1.648835368222511255e-01 6.015402236376460321e-02 2.460973758142638579e-02 1.048642773334849954e-01 5.266283644202100767e-02 1.227769935009102170e-02 2.316961328245265364e-02 3.422120611520901301e-01 2.070685680812616933e-02 1.390807133710258298e-02 1.581661330909715779e-01 2.238515443621778844e-02
6.022690469517569256e-02 8.710942655058878659e-02 2.816515103635716319e-02 9.280662397396015340e-02 2.838834259811703550e-02 4.377544496485297892e-02 1.415226130803198118e-02 5.266670849938813737e-01 2.021590783772000618e-02 1.076958101866469161e-02 4.503260743095833379e-02 4.269066359169204627e-02
1.079375047388141245e-01 6.736679522976428414e-02 2.103958503430370178e-02 9.954930475473512674e-02 4.600738969948392487e-02 1.993777642620868026e-02 2.520825401349114855e-02 8.483184011245520351e-02 1.292010297779881134e-01 4.866293864167235000e-02 2.948806235474408233e-01 5.537695802364247383e-02
6.535693138855491746e-02 1.587337703841709691e-01 2.775632456730087183e-02 1.015493901561853596e-01 2.507800429718727575e-02 1.017279763245325548e-02 2.299991109892347146e-02 3.429747863552365383e-02 2.292015252579689966e-01 4.148276409146843535e-02 2.617908807088478729e-01 2.158022178141507166e-02
6.203977231779014140e-02 2.216636467973439606e-01 1.728495000828673966e-02 9.706976452483136175e-02 6.644507843105923461e-02 1.192736587494810062e-02 4.509077388908402928e-02 3.066511516943346699e-02 2.054488244295803873e-02 1.481277193803539650e-02 3.891294144739040894e-01 2.332646413232552715e-02
5.927918611460730736e-02 8.218567110412779153e-02 4.517959132148109680e-02 9.948454748689347649e-02 2.249837150312048936e-02 2.199845748494265799e-02 2.727929106764094558e-02 4.757337991773874508e-01 2.641479127135886243e-02 1.406633983059044253e-02 1.049141594475936495e-01 2.096579419025584520e-02
9.462997800036195006e-02 5.155755958512855952e-02 4.212940777647260909e-02 1.003664107750984608e-01 1.361147340988188570e-01 1.097966867386381863e-02 1.232247776018077778e-01 6.115055212156517150e-02 3.191845484639348196e-02 1.648734791539833433e-01 1.526312311033358460e-01 3.042374626317011221e-02
9.664896170419159938e-02 1.592118199151434377e-01 1.848357948344513807e-02 1.068992039110166214e-01 7.092152295428398590e-02 9.216750451816708295e-03 1.947607927309144837e-01 4.759321871200374726e-02 2.791738076120372364e-02 3.505097958439987865e-02 1.363500998547619303e-01 9.694568993681872138e-02
2.395427714021046983e-01 6.073737314247223962e-02 2.254952571846902468e-02 1.020333645495152403e-01 3.424423510592091574e-02 1.003235511807193392e-01 1.498263685721074046e-02 1.121865373562209861e-01 1.095363601951551691e-01 9.064701470187383481e-02 9.001503271683758411e-02 2.320159707350039416e-02
1.483093137157340258e-01 4.909255738360465693e-02 1.759045432205419077e-02 8.994445463442068966e-02 3.004476917620940019e-02 1.254500261409479955e-01 7.989972846302721698e-02 7.820277714628619259e-02 1.643507672957042823e-02 2.958964667313282795e-02 3.174034229649053684e-01 1.803777265010705552e-02
5.034631940169704417e-02 1.781205202852243485e-01 5.228069204789455998e-02 9.514779185393776317e-02 2.601770340768510062e-02 1.058251263276932808e-01 8.127340561597429236e-02 2.298673679832168582e-01 2.017318185364863972e-02 4.438768531777000093e-02 9.451551732819510332e-02 2.204468857706291807e-02
2.421395766345977307e-01 2.161938915987114407e-01 1.539749389104590888e-02 1.096733146810384141e-01 4.855985014489370977e-02 9.528136992905375524e-03 1.763955418471065476e-02 7.228755912621129265e-02 2.106845643872190879e-02 1.116373771224552364e-01 4.428837335382421886e-02 9.158641583088410199e-02
6.167468494995143047e-02 4.066458744134800879e-02 3.873731980977580813e-02 8.521294385105095126e-02 9.962440467974374714e-02 2.395226495330770797e-02 1.907336679533940677e-02 4.526477131630650408e-02 2.795914598808826868e-02 1.795604413319553533e-02 5.174925769517774166e-01 2.238788913011521137e-02
1.796216964560102824e-01 9.839137171664781578e-02 3.237639820188922823e-02 9.955890910702264174e-02 2.389362116109674042e-02 9.406802443686229642e-02 3.737927004087988198e-02 3.021659946259366292e-01 2.319921571792495085e-02 3.295209642890658402e-02 4.494310704086952601e-02 3.145029506595339169e-02
5.989504070058148527e-02 7.190912949478353577e-02 3.041332297220763689e-02 1.007901379612492349e-01 4.809747125331944456e-02 2.557372038691465080e-02 2.385016804604229643e-02 2.050344157989133775e-01 1.692050772832492250e-02 9.572760305897201269e-03 3.848957445375433828e-01 2.304758081422264224e-02
1.548870930671371327e-01 6.526186041841185170e-02 2.090059290358033117e-02 1.052024532273167362e-01 9.613617772253588156e-02 1.086546595511436383e-02 2.859044643001914729e-02 2.228150948741025247e-02 2.644275037955931551e-02 1.199916195186526147e-02 4.328369131373318024e-01 2.459557531971799660e-02
