M Y Z alpha diffusion overshoot age Y_surf X_c mass_cc
1.070580384765622117e+00 2.660744267578143418e-01 2.214627099609389055e-02 2.094953185546884811e+00 1.040646573730455993e+00 1.957560454101579528e-01 6.906460687786608155e+00 2.307262076504454640e-01 9.487815164682739111e-02 2.119663039198791885e-02
1.051377173828131006e+00 2.746782226562509699e-01 2.123142041015639234e-02 1.978099977539077292e+00 1.017269142578112184e+00 1.736611503906256015e-01 6.787331987576337156e+00 2.364779667882498104e-01 7.552899054859443795e-02 1.554062383397617972e-02
1.088234026855476655e+00 2.611127797851597321e-01 2.306367089843748552e-02 1.853990060546885976e+00 9.706625107421723575e-01 1.815354399414088327e-01 6.508645575894704827e+00 2.252805880557007256e-01 6.476733685554882103e-02 6.513486227600095643e-03
1.072274867187505309e+00 2.693253007812525524e-01 2.368123925781256620e-02 1.925132494628913671e+00 9.914100830078015347e-01 1.929327119140639979e-01 6.657565275901919932e+00 2.337180721435682118e-01 1.005719821597162583e-01 1.578623372530236699e-02
1.103387326660152157e+00 2.628113779296880614e-01 2.260700292968773756e-02 2.020876383300802104e+00 1.209979388183578308e+00 1.499112915039075566e-01 6.089454743709524998e+00 2.278576401158586007e-01 1.218806541058361920e-01 2.292520191497440449e-02
1.068111424804687237e+00 2.805773041992206673e-01 2.342228320312507092e-02 1.934399581054693673e+00 9.343245322265553154e-01 1.969223183593763749e-01 6.267297167170032601e+00 2.437032637739182106e-01 1.431581682783576170e-01 3.088990768529066219e-02
1.096680330078127374e+00 2.681065444335956061e-01 2.372060253906264210e-02 1.940973438476581547e+00 1.029369439453110102e+00 1.706293676757827116e-01 6.304876784346307161e+00 2.330235034084983392e-01 7.301054310044624573e-02 1.516705795783980515e-02
1.083938077636724895e+00 2.730489511718762197e-01 2.396516015625024115e-02 1.946144442382828688e+00 1.028188391601547957e+00 1.766119667968758522e-01 6.576026832159435287e+00 2.372896582908719521e-01 6.786045512505009536e-02 1.686927932796231794e-02
1.035780515136728086e+00 2.744105600585941551e-01 2.001204248046883558e-02 1.986607264160165309e+00 1.055100387207027923e+00 1.875394658203144438e-01 6.991477453214229421e+00 2.337633858715951474e-01 5.703608951130479526e-02 1.122111347562760285e-02
1.058043324707038435e+00 2.698604096679709796e-01 2.325110791015649186e-02 1.946259297363293728e+00 9.640930722656141372e-01 2.254201098632838685e-01 6.887391053833252563e+00 2.344631110445537236e-01 6.461743354093797687e-02 5.937201959176950129e-03
1.061805721679694559e+00 2.672798647460963295e-01 2.099562695312509608e-02 1.911884602050792914e+00 1.003959363769518998e+00 1.693859584960951958e-01 6.706872441735359125e+00 2.280720675053147795e-01 8.773258374945734628e-02 1.723252747194624346e-02
1.054436336425787601e+00 2.681568999023462019e-01 2.230159375000004621e-02 1.962160397460946726e+00 9.929960009765534945e-01 2.081890766601593445e-01 6.711248216428387536e+00 2.320651555939497179e-01 7.438899487109364161e-02 5.535802649370210639e-03
1.054419150390629056e+00 2.762269511718772330e-01 2.246263281250003921e-02 1.975599635742194549e+00 9.648184941406164894e-01 2.021673081054702892e-01 6.869855683512868794e+00 2.394504044809479537e-01 1.177269135748844203e-01 2.688215681785408734e-02
1.086053225585944748e+00 2.638862993164092785e-01 2.314399121093757561e-02 1.841768877441412711e+00 9.413022998046703949e-01 1.908353491210962594e-01 6.605787182295770776e+00 2.274388710647421152e-01 7.118452867206351287e-02 1.217004008115309815e-02
1.054076700195319516e+00 2.697990097656265407e-01 2.151647265625018443e-02 1.986369470703142515e+00 1.073117926269523847e+00 1.980147836914074033e-01 7.105102282480032727e+00 2.326294977700516797e-01 4.443216297191589226e-02 8.131505341365639558e-03
1.086617487792959746e+00 2.809895664062528331e-01 2.429989501953129516e-02 1.932592541992192325e+00 9.311388325195216753e-01 1.861407148437516923e-01 6.311467580040221570e+00 2.450448611749251049e-01 1.535339275664615033e-01 4.236713376471590992e-02
1.035742146484381898e+00 2.853787700195320465e-01 2.035218945312496780e-02 1.912645338867196010e+00 9.197333017578104286e-01 1.785111582031262412e-01 6.202992333892264121e+00 2.434171086662371419e-01 1.416727390177888735e-01 2.956771104708780934e-02
1.099966483398440609e+00 2.657030747070315835e-01 2.287249707031267787e-02 1.927317450683618372e+00 1.024527421386709047e+00 1.346139711914064729e-01 6.164747982420159644e+00 2.295899038696486150e-01 7.868371276442027995e-02 1.552627800897899736e-02
1.055365752929696477e+00 2.730569750976561960e-01 2.092018066406256885e-02 1.922166014160167080e+00 9.495278598632772571e-01 1.793235454101582416e-01 6.642895609699746906e+00 2.340130556491528679e-01 6.967449634256336899e-02 1.396298743535984849e-02
1.087021269042981020e+00 2.666132866210961239e-01 2.436493896484384636e-02 1.819557648925799853e+00 8.930792954101467451e-01 1.715989497070329051e-01 6.523617176476969703e+00 2.304447976846369650e-01 5.774139785404477226e-02 7.202370092702001063e-03
1.069264043457031521e+00 2.736045288085952598e-01 2.342856933593761432e-02 1.930040275390631166e+00 9.799159936523351710e-01 1.984841977539082425e-01 7.022915212295609777e+00 2.371269854653206277e-01 1.117110599968638152e-01 3.045560038164650540e-02
1.082555415527346687e+00 2.600115034179717455e-01 2.259654394531258534e-02 1.925998186035167148e+00 1.085410431152323607e+00 1.870648164062520546e-01 6.826837199223279029e+00 2.242649411123948389e-01 7.561467063840510150e-02 1.223562843616671746e-02
1.068915970703128382e+00 2.717083598632830110e-01 2.339280175781268192e-02 2.017021539550789111e+00 9.699988681640531185e-01 1.902892709960946616e-01 6.773824385573062656e+00 2.362781044194640356e-01 9.705669458423697715e-02 1.913009249196929648e-02
1.068769523437508751e+00 2.726653295898429641e-01 2.094172558593766081e-02 1.919368416503921093e+00 9.852495732421786556e-01 1.405135390625008585e-01 6.348734552942036480e+00 2.333238545333397029e-01 7.476412526408335313e-02 1.653663686791547252e-02
1.069852041503907003e+00 2.720752001953142818e-01 2.312297070312499189e-02 1.989209160644537011e+00 9.158385092773322356e-01 2.017278139648459034e-01 6.817512380524561877e+00 2.367050202041252882e-01 1.160543648020293389e-01 2.716599698606145946e-02
1.071427590820316356e+00 2.672437392578147497e-01 2.369545312500006759e-02 1.907467466796883393e+00 9.781675776367024788e-01 2.034966259765636776e-01 6.908341469230780518e+00 2.316998146395320146e-01 8.706493761028283318e-02 1.442914920846939154e-02
1.067974694335944941e+00 2.721966230468763071e-01 2.255133984375017053e-02 1.947316795410170442e+00 1.028805772460925416e+00 1.649581684570318729e-01 6.611852811604625124e+00 2.348786523320766650e-01 7.495480358785069908e-02 1.476976050469488294e-02
1.069007741210945106e+00 2.735098105468734553e-01 2.076543505859381605e-02 1.951571681152359794e+00 1.003419812988275428e+00 1.450529707031257831e-01 6.345107844969415822e+00 2.349048770450717916e-01 6.579412979826820829e-02 1.493176609837657161e-02
1.074611320800783920e+00 2.676729130859387129e-01 2.234004052734395868e-02 1.966552641113297639e+00 1.079546486816393092e+00 1.803446069335948865e-01 6.704408067912111413e+00 2.311370295333224634e-01 6.685522303174004644e-02 1.296870844675439630e-02
1.073461200683592853e+00 2.752090058593764099e-01 2.377918847656264670e-02 1.894554032226564155e+00 9.559215424804592409e-01 1.745889355468769333e-01 6.422612303540010892e+00 2.380504297309770090e-01 1.364757701310873039e-01 2.868428109157011852e-02
1.049319659179693387e+00 2.685194765625018576e-01 2.151510595703138781e-02 1.927510253417977548e+00 1.033279693359361096e+00 1.957416538085945124e-01 7.471495983037867994e+00 2.299025708276535851e-01 5.200540862696302613e-02 1.401433246100402923e-02
1.056747400390631197e+00 2.751110302734400270e-01 2.252658300781255202e-02 1.898005451171880908e+00 9.684336718749873008e-01 2.158536748046886444e-01 6.709767007044471931e+00 2.379894712038751192e-01 1.275376169751891164e-01 2.604175183289698589e-02
1.086637822753903304e+00 2.689702827148458542e-01 2.437204052734379817e-02 2.010866042968757039e+00 9.370160639648330569e-01 2.038393085937520721e-01 6.687575266913555083e+00 2.349643620718949166e-01 1.113297526216979333e-01 2.510327063493976787e-02
1.062985435546885071e+00 2.703073007812504813e-01 2.139301416015630675e-02 1.868160908691406830e+00 9.858615810546798031e-01 1.535292709960952295e-01 6.337679598688565008e+00 2.311108732505104124e-01 9.319022614180930142e-02 1.159263253702213538e-02
1.066877943359380021e+00 2.780260644531270531e-01 2.351960400390628106e-02 1.874618397949227466e+00 9.205174985351478600e-01 2.059956357421895701e-01 6.426213934223898860e+00 2.413820097163938416e-01 1.298823283539412010e-01 2.651600257536268143e-02
1.092260257324221717e+00 2.689301323242217490e-01 2.368929687500010567e-02 1.843519583496099123e+00 9.344934838867092752e-01 1.743778813476581091e-01 6.380375200926771129e+00 2.322410864857218649e-01 1.218716839830880083e-01 2.661497247238344896e-02
1.072259989746091158e+00 2.688942553710946259e-01 2.210302880859386920e-02 2.045309524414078428e+00 1.068120356933580872e+00 1.729855097656259888e-01 6.765919904953953790e+00 2.326634827929883187e-01 9.289159020729088889e-02 2.205232877602616992e-02
1.097716328125002860e+00 2.658529345703131153e-01 2.325536474609391641e-02 1.909644319335964679e+00 1.043289285644521946e+00 1.470816728515632332e-01 6.262337031185825964e+00 2.298873573448417529e-01 7.870016346130938312e-02 1.518687578616824407e-02
1.073867420410159923e+00 2.700671796875016573e-01 2.226207080078135628e-02 1.910208900878922034e+00 1.038326190429676554e+00 1.537486147460944419e-01 6.757964965938196400e+00 2.316079941271118325e-01 7.783010215923179265e-02 2.067057423749456280e-02
1.048568498535161542e+00 2.798506791992210752e-01 2.142492089843755707e-02 1.925334786132817833e+00 9.523244213867120278e-01 2.031898974609392949e-01 6.390289990284601096e+00 2.414698677294748186e-01 1.461914847287704711e-01 3.026546993704440705e-02
1.065076884765629561e+00 2.761830624999989658e-01 2.117061962890627591e-02 1.973159258300802854e+00 9.631305810546855195e-01 1.424839326171883080e-01 5.971751653721027786e+00 2.372949159335461800e-01 9.439900435492688813e-02 1.588866496375470477e-02
1.079633314941411681e+00 2.701517558593751200e-01 2.114597558593761875e-02 1.947371418457051861e+00 1.001595126953120252e+00 1.352943857421880502e-01 6.229920886399167301e+00 2.315169328821141681e-01 7.487126523687369362e-02 1.705243489864489287e-02
1.094722256835938268e+00 2.641589541015642029e-01 2.270003125000013763e-02 1.939164037597679302e+00 1.076416720214831590e+00 1.642062421875014888e-01 6.448676473108413632e+00 2.281274504756443389e-01 6.644812281046118263e-02 1.417732692521536317e-02
1.036829945800791908e+00 2.778058046875006015e-01 1.957449072265631321e-02 1.898875572753911722e+00 9.915404487304584347e-01 1.543782753906260963e-01 6.388711817832664508e+00 2.359179886898322698e-01 9.716528572381882833e-02 1.544898969760908486e-02
1.073493366210942934e+00 2.697368007812513957e-01 2.290979345703144168e-02 1.924544730468766840e+00 1.034272737792957697e+00 1.707451557617196414e-01 7.004346020818028151e+00 2.326623118232725163e-01 5.803214785900867589e-02 1.603550824908525282e-02
1.069372238281258713e+00 2.756708833007825432e-01 2.124660888671883047e-02 1.821197407226563536e+00 9.309276269531155945e-01 1.427390859375008147e-01 5.829029926807589135e+00 2.343002296899349135e-01 1.505846973995114690e-01 2.612102333926766620e-02
1.074659927734381126e+00 2.725947070312518261e-01 2.127494873046882964e-02 1.915785315429697100e+00 9.697030043945266131e-01 1.499893105468757815e-01 6.228751702504752075e+00 2.338737435886005522e-01 1.033463559634868328e-01 2.322199176468362283e-02
1.066002554199224850e+00 2.641522636718776629e-01 2.000634619140640585e-02 1.990842800292977444e+00 1.103075357421862801e+00 1.639551308593755752e-01 7.095839025711380366e+00 2.259357892553490177e-01 4.774064762753201657e-02 1.598488413366978833e-02
1.071958964355468336e+00 2.762051684570340226e-01 2.362222607421876966e-02 1.928720212890632446e+00 9.016674038085864540e-01 2.196193979492208626e-01 6.510199721372842419e+00 2.407736492351228441e-01 1.401107572909600918e-01 3.017127924204789091e-02
1.061599211914067364e+00 2.729742612304715266e-01 2.283989160156257511e-02 1.904620853027349847e+00 9.801204809570206455e-01 1.997161796875017159e-01 6.789414463874014594e+00 2.360151011264370047e-01 1.145351273036972761e-01 2.372272206542145809e-02
1.088125565429688857e+00 2.669172182617192135e-01 2.165337597656264920e-02 2.000786928222674010e+00 1.095329359863274288e+00 1.430180620117193491e-01 6.208969975259439167e+00 2.302173078764954417e-01 8.257350525765622118e-02 1.672379911917052861e-02
1.079325544433603401e+00 2.632486704101603681e-01 2.271316455078124449e-02 1.902792389160168574e+00 1.019757735839827761e+00 1.906313603515642219e-01 6.696494757831366051e+00 2.276668250658728243e-01 7.664698496803108718e-02 1.133533795718583322e-02
1.064504044433601804e+00 2.671245610351593025e-01 2.399199414062523975e-02 1.919092210937503706e+00 9.207975620117055948e-01 2.331964941406274860e-01 7.043293657335688351e+00 2.320426564382032653e-01 6.044801427253175541e-02 5.935046371996498087e-03
1.097782320800779310e+00 2.732862426757824981e-01 2.421624951171875637e-02 1.908632330566416568e+00 9.879933666992096741e-01 1.668006591796891425e-01 6.044825477897900257e+00 2.375484297840061154e-01 1.447284956134866629e-01 3.045241939010851634e-02
1.078371083007819253e+00 2.694069018554695050e-01 2.196425537109380696e-02 1.898258519531274668e+00 9.582995527343698416e-01 1.508333837890634688e-01 6.405983781059064519e+00 2.315896463877125389e-01 5.769406126037622540e-02 1.109506488940155758e-02
1.078823738769532747e+00 2.676205541992197068e-01 2.248644580078148353e-02 1.960944888183616674e+00 1.043759295898424089e+00 1.877048706054705030e-01 6.502191895654799048e+00 2.322429021063656951e-01 6.841580371718897213e-02 1.134483708193015014e-02
1.070463003906255484e+00 2.679747944335957310e-01 2.404237060546889765e-02 1.911005775390628436e+00 9.188448979492076507e-01 2.178133247070337952e-01 7.105612074123876631e+00 2.323136906601261653e-01 8.195813061183612747e-02 1.673633096777200208e-02
1.088929118164062126e+00 2.681269282226580453e-01 2.238849414062513143e-02 1.953912181640644841e+00 1.064998151855453878e+00 1.577999228515635788e-01 6.320548663588789751e+00 2.316805321484308455e-01 1.124393847320671741e-01 2.559361605076890603e-02
1.036517089355474042e+00 2.768081147460935143e-01 1.916021337890628368e-02 2.055172785644538536e+00 1.092117814453123614e+00 1.706023500976573959e-01 6.635516274762758293e+00 2.364859936168073329e-01 6.548224287550474809e-02 1.314218525485135423e-02
1.078487317871096751e+00 2.677253339843762570e-01 2.223165771484381104e-02 1.951671369628932950e+00 1.021054326171869420e+00 1.686075209960956611e-01 6.357675707212425920e+00 2.314807356337461319e-01 5.819285968294166111e-02 7.117119740182651158e-03
1.094043480957035630e+00 2.561801533203172387e-01 2.221248437500009457e-02 1.921081637207053605e+00 1.059543900390607973e+00 1.899929589843776245e-01 6.702920556945097807e+00 2.209370609194637458e-01 5.162627947464201034e-02 7.784743894146881754e-03
1.096136287109372942e+00 2.701491865234394441e-01 2.416523828124996290e-02 1.996692976562514543e+00 1.032395963378892834e+00 1.710739287109386830e-01 6.123427085640835266e+00 2.359722823681526527e-01 1.370058872377436787e-01 2.589117410853025367e-02
1.064141555664072314e+00 2.707751982421903181e-01 2.304213037109383716e-02 1.889753091308602029e+00 9.693325122070199917e-01 1.813866162109384339e-01 6.867978601196195854e+00 2.332609809563024328e-01 7.675140154732743025e-02 1.452540204370963289e-02
1.068433231445319764e+00 2.712398212890630989e-01 2.216885986328145583e-02 1.937971027832046778e+00 1.043528101074207015e+00 1.682339150390632920e-01 6.685203938848868432e+00 2.338771623557214518e-01 7.097628183382766187e-02 1.482551764227022818e-02
