M Y Z alpha diffusion overshoot age Y_surf X_c mass_cc
1.002093773925795794e+00 2.864638544921903063e-01 2.104317871093743311e-02 1.811749347656253395e+00 1.031086348144516496e+00 2.335113647460927422e-01 6.922167426527768619e+00 2.467118064033609059e-01 1.612450870742850595e-01 2.494692414845715855e-02
1.018071443359387152e+00 2.775374179687513099e-01 1.917856054687495579e-02 1.940590030761735640e+00 1.150974309082017477e+00 1.917200317382816432e-01 6.121995840771091046e+00 2.407802419492642843e-01 1.227207537189936720e-01 3.243916547498372493e-03
9.972080947265783424e-01 2.834880180664101079e-01 2.033469091796867925e-02 1.849835031250008699e+00 9.424390815429553037e-01 2.079609194335932387e-01 6.931663525536579940e+00 2.437351258024265388e-01 1.099902356077191584e-01 8.711525780516711503e-03
1.024471167480484501e+00 2.802628315429725459e-01 2.158802685546877542e-02 1.802301802246103257e+00 1.036494618164046200e+00 1.930672641601556272e-01 6.485167432918518493e+00 2.424130180555384151e-01 1.370335182972667321e-01 1.269762701701967512e-02
1.007556053222671721e+00 2.779269755859408164e-01 2.126873144531264345e-02 1.877503206542973979e+00 1.051693550292950974e+00 2.507686474609373550e-01 7.103246156290785152e+00 2.409282234186814198e-01 8.841520033692203129e-02 2.275332895182802587e-03
1.030364916992199342e+00 2.754442739257835226e-01 2.253141650390635270e-02 1.965611583984384181e+00 9.902458647460757879e-01 2.402386328125007131e-01 6.318408823708957733e+00 2.424354297005518744e-01 1.619229924313408397e-01 7.384187304295461614e-03
1.019679497558605874e+00 2.792184497070344662e-01 2.257443505859380722e-02 1.838750510742189315e+00 9.222134731445119638e-01 2.485447324218739706e-01 6.829968362956957861e+00 2.436454018735577098e-01 1.234395340268434199e-01 7.085268555743218406e-03
1.020238576660167595e+00 2.789257495117210550e-01 2.295384521484381338e-02 1.846692145507811800e+00 9.198895112304515953e-01 2.510133081054682913e-01 7.051513559441808354e+00 2.427839338997535568e-01 1.228244648972999509e-01 1.052453142197178060e-02
1.026088786621104143e+00 2.777289145507836898e-01 2.339126464843749309e-02 1.884614047851561391e+00 9.422474482421687725e-01 2.503600507812497322e-01 6.649987180348444049e+00 2.436545158272943046e-01 1.622755979024223250e-01 1.133855012982321400e-02
1.003209201171890941e+00 2.883570776367215260e-01 2.223714892578118607e-02 1.890438482910164142e+00 1.070508384765604060e+00 2.313438583984364361e-01 6.682828901876487038e+00 2.515434744527468847e-01 1.497008125037374293e-01 1.462970131022744980e-02
9.963040141601714472e-01 2.817154482421896922e-01 2.033680273437498548e-02 1.923108385742205551e+00 1.127784467285134928e+00 2.424296650390618257e-01 6.889770622333666772e+00 2.447462241619481615e-01 1.237033878533080195e-01 6.923734579001159482e-03
9.923819672851709184e-01 2.819200776367210004e-01 2.062282666015613150e-02 1.800086795898448555e+00 1.093971856445290491e+00 2.277922734374979441e-01 7.227076203536869414e+00 2.435105030406861104e-01 1.227433814031815701e-01 8.835968432753230420e-03
1.000337150878922277e+00 2.858432197265642349e-01 2.023083007812495962e-02 1.898653257324243171e+00 1.218934863281230685e+00 2.008883930664059070e-01 6.426212178667785047e+00 2.479227918214150506e-01 1.332438591181408505e-01 7.566015222203881750e-03
9.992592260742354515e-01 2.879198330078167056e-01 2.145530322265612813e-02 1.818729777343750964e+00 1.011042973144516743e+00 2.066284790039051023e-01 6.733064457625938637e+00 2.477801431104392771e-01 1.539237976393054985e-01 1.744807127483558734e-02
1.018091571777362647e+00 2.809696982421917566e-01 2.255435742187492446e-02 1.737210931640627898e+00 1.031496792968736642e+00 1.823290405273427228e-01 6.688782744011353643e+00 2.432514765015701408e-01 1.444610562809042764e-01 1.040098187807005255e-02
1.001808838867201956e+00 2.826416665039075959e-01 1.964247656249997614e-02 1.912806347167997023e+00 1.248615941894511305e+00 2.307483618164060113e-01 6.365378404759461262e+00 2.461923061884480901e-01 1.326529161843543192e-01 4.084325878476228154e-03
1.002878441406264143e+00 2.776147875976581192e-01 2.049845117187498386e-02 1.983382290039070073e+00 1.090366511230451252e+00 2.301290078125000638e-01 6.779519022497653147e+00 2.413578053656154354e-01 1.456318809972454720e-01 9.259876268422768605e-03
9.944805395507970713e-01 2.846357524414092621e-01 2.043760595703109778e-02 1.839997156250009480e+00 1.107624542480453389e+00 1.982848203124991382e-01 6.637700968845338778e+00 2.453193574063771976e-01 1.629473044765288592e-01 1.417742164908322722e-02
1.005842805664078243e+00 2.864960922851594871e-01 2.275758837890622457e-02 1.844136037597662758e+00 1.050751352050759202e+00 2.384443022460919492e-01 6.838325668312795536e+00 2.501220885977022412e-01 1.398747979326777635e-01 1.168431487125984498e-02
1.001657586425796387e+00 2.846407573242216160e-01 2.144351318359364461e-02 1.876152692382822229e+00 1.065331360351542855e+00 2.226691381835927408e-01 6.702015382607291905e+00 2.473515549636241539e-01 1.461777088146276049e-01 1.050477466250558482e-02
1.003731795898457291e+00 2.850431186523473270e-01 2.101229248046864589e-02 1.790194830078141397e+00 1.089475279785139028e+00 1.697729082031241565e-01 6.471085172041427747e+00 2.465976578441885503e-01 1.299411335106162302e-01 4.623141745662679922e-03
1.010710877441424183e+00 2.815070468750031085e-01 2.103742578124999027e-02 1.806778433593762445e+00 1.073378787109353194e+00 2.039760986328109926e-01 6.630794427463177598e+00 2.441093222115164885e-01 1.258531178660164673e-01 6.722996637141428339e-03
9.951730087890753307e-01 2.825109765625027358e-01 2.031862109375002015e-02 1.883649394531265786e+00 1.105893327148414818e+00 2.396219960937475413e-01 6.676645672922330021e+00 2.469710608430059073e-01 1.323028358835781071e-01 2.902420883755659538e-03
1.004047208007832648e+00 2.805005722656284672e-01 2.078629199218740703e-02 1.763207274902362842e+00 1.170834178222634581e+00 1.908331523437481747e-01 6.970057033597599094e+00 2.421184709786721456e-01 9.993314497345874570e-02 3.228910608773124125e-03
1.005981405273451923e+00 2.766684174804710517e-01 2.014503955078121578e-02 1.872522604980480621e+00 1.105857603027324609e+00 2.238650209960930393e-01 6.939882641820653397e+00 2.394329670722999681e-01 1.194202206203961725e-01 7.039804887137422751e-03
1.017968110839859941e+00 2.810613349609411560e-01 2.136308105468741683e-02 1.824376854980475304e+00 9.846579003906106298e-01 1.897807231445307052e-01 6.606037222321079483e+00 2.421519273180718357e-01 1.218132790479548172e-01 9.766549423856553391e-03
1.000164584472672535e+00 2.858096074218778315e-01 2.112383300781246753e-02 1.867213435058606485e+00 1.117067182128887115e+00 2.215054409179675055e-01 6.790787336298009791e+00 2.479144016667524097e-01 1.351856871025321205e-01 1.325392403573084389e-02
1.011391818847674262e+00 2.785394829101595637e-01 1.980545214843743365e-02 1.827405841796897246e+00 1.147167692871074340e+00 1.747075947265619156e-01 6.475530986660918309e+00 2.396024936701317554e-01 1.237385098677691170e-01 5.256430509125050582e-03
1.016244962402357066e+00 2.836557392578159531e-01 2.281960400390623325e-02 1.840698420410156411e+00 9.976270717773261243e-01 2.448086767578108169e-01 6.573541192423537183e+00 2.480995111653007956e-01 1.784732098547236190e-01 1.789116855028667283e-02
9.938653657226729221e-01 2.846810654296899057e-01 2.074627392578114182e-02 1.931469037597669081e+00 1.131496545898418749e+00 2.273981914062492560e-01 6.806295677589654147e+00 2.468724254598416157e-01 1.359631839105785445e-01 1.009559005445252386e-02
9.959044765625139073e-01 2.836109291992213177e-01 2.099405273437492808e-02 1.869165225097661143e+00 9.640261176757604078e-01 2.297300786132799866e-01 7.020484173231078984e+00 2.456217211607708284e-01 1.276969279334695673e-01 1.013002144549694783e-02
1.040181565917984496e+00 2.803855493164078561e-01 2.323308789062504889e-02 1.842401770019546081e+00 9.899996166992077740e-01 2.022251787109385079e-01 6.011852483287842830e+00 2.457779921957086722e-01 1.502856529447439415e-01 7.353636446105960532e-03
9.831036528320503676e-01 2.827595810546904564e-01 1.935923095703112259e-02 1.866113510253923469e+00 1.128822911132795204e+00 2.021574624023428357e-01 6.886683748372615987e+00 2.426095742819877332e-01 1.310232768127906067e-01 6.418750323022423022e-03
1.012086349609393032e+00 2.838120483398475224e-01 2.241993310546884846e-02 1.793507574218759393e+00 1.012657391113262806e+00 2.251855864257802098e-01 6.698838551553824239e+00 2.472225751063596710e-01 1.098800551118942065e-01 2.866687895056996543e-03
1.026082657714861401e+00 2.817207031250038018e-01 2.356379638671879731e-02 1.762178279296871652e+00 9.016060009765470840e-01 2.085819428710927181e-01 6.636650396744795621e+00 2.451936418420136155e-01 1.263952559795245012e-01 6.785312236613083234e-03
1.016252779296892728e+00 2.787737177734410099e-01 2.005897900390614386e-02 1.789149623046885296e+00 1.042018439941390540e+00 1.694760126953122892e-01 6.388406695481869235e+00 2.382909986630707688e-01 1.478647773606815430e-01 1.138698464710602085e-02
1.021150601074234165e+00 2.837465375976589987e-01 2.257628417968757933e-02 1.823367708984387603e+00 1.037747393066389412e+00 2.259992080078117860e-01 6.640611110339763812e+00 2.467943513943063605e-01 1.152312243443295581e-01 1.011387399388931699e-02
1.000080323730490273e+00 2.850864692382849563e-01 2.104947460937493103e-02 1.780589181152361533e+00 1.211994258300758132e+00 1.902875263671854333e-01 6.585249138660594248e+00 2.475656175919368485e-01 1.442821571858336760e-01 7.173272934872896613e-03
1.003065363281269606e+00 2.835511430664101606e-01 2.165104736328123114e-02 1.766489834472661835e+00 9.917988837890454601e-01 2.050969995117169486e-01 6.840335220126474880e+00 2.458128710232402314e-01 1.242394961182327895e-01 5.722903102146971108e-03
1.015131153808609188e+00 2.824644150390655528e-01 2.171315185546866811e-02 1.883345116699227217e+00 1.055407787597637093e+00 2.247184106445304641e-01 6.597550828335731588e+00 2.454266312259351102e-01 1.450512475547185709e-01 1.336855408758093333e-02
1.011849227539077356e+00 2.778145756835963542e-01 2.096987255859380367e-02 1.913605478027357920e+00 1.049275160644512095e+00 2.239114731445305262e-01 6.627982746427265148e+00 2.424320463625041500e-01 1.377661984513251503e-01 6.209903167998603001e-03
1.014459526855478799e+00 2.745540590820332860e-01 2.171568554687505065e-02 1.894401572753909191e+00 9.280149575195136835e-01 2.596933945312497327e-01 6.852332555356434263e+00 2.400667949352608688e-01 1.585839265018788302e-01 9.796576567521584830e-03
1.010742209472671460e+00 2.837959931640651745e-01 2.159957324218752389e-02 1.847264247558609185e+00 1.069263798339818550e+00 2.359432412109362664e-01 6.518396543565843970e+00 2.480466655187861524e-01 1.351123201614585490e-01 6.644272191156688247e-03
1.017637967773454610e+00 2.780962993164090569e-01 2.048322607421868002e-02 1.802163295410166954e+00 1.095086961914050416e+00 1.842444702148432756e-01 6.695497906308077951e+00 2.392662502445259687e-01 1.115062370598330077e-01 7.491114220712849145e-03
1.004729061035171123e+00 2.795728730468770573e-01 2.057268408203125065e-02 1.922982388671895748e+00 1.137302379882792147e+00 2.336335117187489929e-01 6.673887935843902497e+00 2.441714501639266621e-01 1.352528852480885946e-01 5.610911117420988407e-03
1.007026029785168086e+00 2.807476752929715658e-01 2.184299853515618214e-02 1.837767948242196914e+00 9.763617841796681240e-01 2.344269169921862905e-01 6.993124232001330931e+00 2.442338452384902880e-01 1.258161008983237905e-01 7.783751019070171001e-03
9.914277749023612252e-01 2.884258457031289580e-01 2.074015576171867395e-02 1.837841099121106270e+00 1.085052587890606102e+00 2.083200268554671053e-01 6.804852076812117900e+00 2.488655436060661086e-01 1.238873033775620830e-01 1.015916401269936417e-02
1.001958566406264906e+00 2.788281372070345876e-01 2.121654882812505638e-02 1.904731080078129191e+00 1.045119874023420214e+00 2.346141054687491401e-01 6.733086382969744932e+00 2.437933205020738625e-01 1.369883589283059921e-01 2.534960524420393126e-03
1.027083739746112556e+00 2.797937656250040761e-01 2.300019238281246492e-02 1.757942432128905885e+00 9.334847133788920504e-01 1.996558374023428284e-01 6.645223754030832097e+00 2.428143898198371065e-01 1.297682399984132484e-01 7.980078309578848492e-03
1.013157457031265363e+00 2.797749741210960872e-01 2.132121679687506294e-02 1.896403264648448994e+00 1.091640835937483400e+00 2.142013623046869208e-01 6.541969950492712904e+00 2.435589494029898328e-01 1.178434086061739411e-01 2.678283653945330231e-03
1.009848921875014183e+00 2.824281015625030866e-01 2.139497119140628192e-02 1.900224911621099411e+00 9.807603549804521093e-01 2.156786606445314503e-01 6.510124483480634439e+00 2.445923319582920807e-01 1.377090452285898714e-01 8.564158492046442320e-03
1.010534147949233796e+00 2.856139594726591624e-01 2.307681640625006136e-02 1.878185834472659854e+00 1.036068925781232108e+00 2.362430556640617574e-01 6.616681330855518794e+00 2.499533102574560128e-01 1.558977178292124122e-01 1.199236001088926917e-02
1.022801396484384284e+00 2.763594775390645908e-01 2.178736474609378054e-02 1.929274521972657030e+00 1.004583638671857182e+00 2.446117939453127388e-01 6.721264952283507732e+00 2.402534200179239909e-01 1.467461220841112524e-01 1.408876099556363205e-02
1.012717589843766142e+00 2.836842548828159560e-01 2.196217578124998876e-02 1.848320462402352371e+00 1.047738321289045205e+00 1.999172290039058497e-01 6.456691457273942447e+00 2.467643852380661251e-01 1.414542295981940645e-01 8.842520048459893631e-03
9.943474951172034393e-01 2.885364409179705381e-01 2.021542187499995522e-02 1.870885621582047298e+00 1.141085356933573269e+00 2.418629716796862339e-01 7.051784509690209646e+00 2.482368578922446445e-01 1.201052486892442012e-01 1.902334043449430828e-02
1.028239778320327868e+00 2.803063466796914538e-01 2.237843701171885608e-02 1.842160310058605255e+00 9.837514477538866764e-01 2.318847871093749347e-01 6.371909294329992868e+00 2.452091448671982477e-01 1.259948816327568222e-01 4.991773536305674046e-03
1.015313788574234266e+00 2.812869101562524010e-01 2.199426513671885394e-02 1.838116829589854895e+00 1.061021683593732057e+00 2.304805063476557114e-01 6.526975577787062832e+00 2.458794448503315577e-01 1.170541172783707007e-01 1.451936023107090485e-03
1.001034786132828813e+00 2.812202558593772106e-01 2.151609228515618394e-02 1.936860151855478218e+00 1.078207164550762043e+00 2.282188315429681258e-01 6.733660685699699222e+00 2.455546339102037678e-01 1.533562910232586229e-01 8.617001088612573009e-03
1.001848399902360187e+00 2.888354370117217629e-01 2.228462792968745332e-02 1.823565432128906760e+00 1.015531796386700991e+00 2.230407080078109783e-01 6.946762564039845600e+00 2.495758327318443603e-01 1.316083410741165360e-01 1.586603582529520773e-02
1.001520061035171993e+00 2.847858608398466385e-01 2.109153564453116955e-02 1.861053878417978202e+00 1.081323019042948586e+00 2.126080180664047525e-01 6.708726172238221430e+00 2.469153462856336356e-01 1.447671796097581565e-01 1.258294240937126926e-02
9.955175917968859256e-01 2.812317817382834484e-01 2.184040771484369384e-02 2.006150334960937975e+00 1.001422949707012178e+00 2.519564072265628729e-01 7.066955228063696026e+00 2.459157679919230233e-01 1.433925976951264392e-01 1.018157889225114639e-02
1.002275879394545655e+00 2.756279448242209273e-01 2.153482421874999830e-02 1.936556878417976302e+00 1.011194402343730703e+00 2.545449863281247782e-01 7.013426927102473840e+00 2.413680450561016821e-01 1.419484520313224751e-01 3.538495297788940216e-03
1.008704138183612375e+00 2.856587446289106658e-01 2.267196923828121782e-02 1.762747254394537277e+00 1.030741938476544606e+00 2.191824633789046517e-01 6.871039573776520193e+00 2.479982594025941511e-01 1.187771682081942004e-01 8.487108940709286661e-03
1.013274171386728151e+00 2.747209013671904065e-01 2.310120947265632829e-02 1.930762324218740833e+00 9.319096582031072273e-01 2.751230961914058470e-01 7.283442050977297910e+00 2.402995495908086532e-01 1.326017130954320888e-01 7.586025147598530333e-03
